OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00041363,187,6,3,4,11,9,23,10,7,9,11,12,10,14,16,19,11,10,2,3.2085561497326207,1.6042780748663104,2.13903743315508,5.88235294117647,4.81283422459893,12.299465240641712,5.347593582887701,3.7433155080213902,4.81283422459893,5.88235294117647,6.417112299465241,5.347593582887701,7.4866310160427805,8.55614973262032,10.16042780748663,5.88235294117647,5.347593582887701,1.06951871657754
E00041364,423,50,57,55,18,32,37,30,37,16,16,13,14,17,11,12,4,4,0,11.82033096926714,13.47517730496454,13.002364066193852,4.25531914893617,7.5650118203309695,8.747044917257684,7.092198581560284,8.747044917257684,3.7825059101654848,3.7825059101654848,3.0732860520094563,3.309692671394799,4.0189125295508275,2.6004728132387704,2.8368794326241136,0.9456264775413712,0.9456264775413712,0
E00041366,202,12,10,7,6,21,26,24,16,16,6,12,10,12,5,10,7,2,0,5.9405940594059405,4.9504950495049505,3.4653465346534658,2.9702970297029703,10.396039603960396,12.871287128712872,11.881188118811881,7.920792079207921,7.920792079207921,2.9702970297029703,5.9405940594059405,4.9504950495049505,5.9405940594059405,2.4752475247524752,4.9504950495049505,3.4653465346534658,0.9900990099009901,0
E00041367,231,10,15,8,8,11,11,17,19,15,13,15,22,23,15,10,7,10,2,4.329004329004329,6.493506493506493,3.463203463203463,3.463203463203463,4.761904761904762,4.761904761904762,7.35930735930736,8.225108225108226,6.493506493506493,5.627705627705628,6.493506493506493,9.523809523809524,9.956709956709958,6.493506493506493,4.329004329004329,3.0303030303030303,4.329004329004329,0.8658008658008658
E00041368,308,29,16,24,13,18,18,30,19,28,12,15,21,22,15,12,8,4,4,9.415584415584416,5.194805194805195,7.792207792207792,4.220779220779221,5.844155844155844,5.844155844155844,9.740259740259742,6.1688311688311686,9.090909090909092,3.896103896103896,4.870129870129871,6.8181818181818175,7.142857142857142,4.870129870129871,3.896103896103896,2.5974025974025974,1.2987012987012987,1.2987012987012987
E00041369,380,26,31,31,25,27,30,23,29,28,20,22,20,23,15,18,5,4,3,6.842105263157896,8.157894736842106,8.157894736842106,6.578947368421052,7.105263157894736,7.894736842105263,6.052631578947368,7.631578947368421,7.368421052631578,5.263157894736842,5.7894736842105265,5.263157894736842,6.052631578947368,3.9473684210526314,4.736842105263158,1.3157894736842104,1.0526315789473684,0.7894736842105263
E00041371,351,11,14,19,26,21,17,16,24,19,20,19,22,24,13,21,18,20,27,3.133903133903134,3.9886039886039883,5.413105413105413,7.4074074074074066,5.982905982905983,4.843304843304843,4.5584045584045585,6.837606837606838,5.413105413105413,5.698005698005698,5.413105413105413,6.267806267806268,6.837606837606838,3.7037037037037033,5.982905982905983,5.128205128205128,5.698005698005698,7.6923076923076925
E00041372,253,27,30,26,19,22,15,14,15,23,9,12,8,11,8,6,3,2,3,10.67193675889328,11.857707509881422,10.276679841897234,7.5098814229249005,8.695652173913043,5.928853754940711,5.533596837944664,5.928853754940711,9.090909090909092,3.557312252964427,4.743083003952568,3.1620553359683794,4.3478260869565215,3.1620553359683794,2.371541501976284,1.185770750988142,0.7905138339920948,1.185770750988142
E00041377,193,0,0,1,0,6,3,8,8,11,17,20,25,25,19,22,13,9,6,0,0,0.5181347150259068,0,3.1088082901554404,1.5544041450777202,4.145077720207254,4.145077720207254,5.699481865284974,8.808290155440414,10.362694300518134,12.953367875647666,12.953367875647666,9.844559585492227,11.398963730569948,6.7357512953367875,4.66321243523316,3.1088082901554404
E00041378,251,7,9,3,12,15,36,25,18,5,17,26,22,19,12,10,5,8,2,2.788844621513944,3.5856573705179287,1.1952191235059761,4.780876494023905,5.9760956175298805,14.342629482071715,9.9601593625498,7.171314741035857,1.9920318725099602,6.772908366533864,10.358565737051793,8.764940239043826,7.569721115537849,4.780876494023905,3.9840637450199203,1.9920318725099602,3.187250996015936,0.796812749003984
E00041381,223,8,9,8,12,12,19,15,12,17,17,15,16,18,13,17,10,4,1,3.587443946188341,4.0358744394618835,3.587443946188341,5.381165919282512,5.381165919282512,8.520179372197308,6.726457399103139,5.381165919282512,7.623318385650224,7.623318385650224,6.726457399103139,7.174887892376682,8.071748878923767,5.829596412556054,7.623318385650224,4.484304932735426,1.7937219730941705,0.4484304932735426
E00041382,119,2,0,2,2,5,10,17,10,7,7,11,10,9,10,5,7,2,3,1.680672268907563,0,1.680672268907563,1.680672268907563,4.201680672268908,8.403361344537815,14.285714285714285,8.403361344537815,5.88235294117647,5.88235294117647,9.243697478991598,8.403361344537815,7.563025210084033,8.403361344537815,4.201680672268908,5.88235294117647,1.680672268907563,2.5210084033613445
E00041383,268,14,14,14,13,10,21,14,23,17,14,25,21,21,10,13,14,6,4,5.223880597014925,5.223880597014925,5.223880597014925,4.850746268656716,3.731343283582089,7.835820895522389,5.223880597014925,8.582089552238806,6.343283582089552,5.223880597014925,9.328358208955224,7.835820895522389,7.835820895522389,3.731343283582089,4.850746268656716,5.223880597014925,2.2388059701492535,1.4925373134328357
E00041384,398,20,14,13,8,51,64,52,26,19,18,31,28,15,6,12,9,7,5,5.025125628140704,3.5175879396984926,3.2663316582914574,2.0100502512562812,12.814070351758794,16.08040201005025,13.06532663316583,6.532663316582915,4.773869346733668,4.522613065326634,7.788944723618091,7.035175879396985,3.7688442211055273,1.507537688442211,3.015075376884422,2.261306532663317,1.7587939698492463,1.256281407035176
