OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
W00002268,159,18,0,3,5,1,1,111,10,0,8,2,11.320754716981133,0,1.8867924528301887,3.1446540880503147,0.628930817610063,0.628930817610063,69.81132075471697,6.289308176100629,0,5.031446540880504,1.257861635220126
W00002269,121,30,0,0,0,0,1,76,7,0,6,1,24.793388429752067,0,0,0,0,0.8264462809917356,62.8099173553719,5.785123966942149,0,4.958677685950414,0.8264462809917356
W00002270,79,12,0,0,1,0,1,59,0,2,4,0,15.18987341772152,0,0,1.2658227848101267,0,1.2658227848101267,74.68354430379746,0,2.5316455696202533,5.063291139240507,0
W00002271,87,14,0,0,0,0,0,68,2,0,2,1,16.091954022988507,0,0,0,0,0,78.16091954022988,2.2988505747126435,0,2.2988505747126435,1.1494252873563218
W00002272,162,33,0,0,1,0,1,115,8,0,1,3,20.37037037037037,0,0,0.6172839506172839,0,0.6172839506172839,70.98765432098766,4.938271604938271,0,0.6172839506172839,1.8518518518518516
W00002273,125,46,0,0,0,0,0,67,0,0,7,5,36.8,0,0,0,0,0,53.6,0,0,5.6000000000000005,4
W00002274,168,59,0,0,1,0,0,95,6,0,4,3,35.11904761904761,0,0,0.5952380952380952,0,0,56.547619047619044,3.571428571428571,0,2.380952380952381,1.7857142857142856
W00002275,208,92,0,0,0,0,0,98,12,1,4,1,44.230769230769226,0,0,0,0,0,47.11538461538461,5.769230769230769,0.4807692307692308,1.9230769230769231,0.4807692307692308
W00002276,117,32,0,2,3,0,0,73,1,3,2,1,27.350427350427353,0,1.7094017094017095,2.564102564102564,0,0,62.39316239316239,0.8547008547008548,2.564102564102564,1.7094017094017095,0.8547008547008548
W00002277,174,73,0,1,0,0,1,92,0,0,6,1,41.95402298850575,0,0.5747126436781609,0,0,0.5747126436781609,52.87356321839081,0,0,3.4482758620689653,0.5747126436781609
W00002278,147,84,0,0,0,0,0,54,1,0,6,2,57.14285714285714,0,0,0,0,0,36.734693877551024,0.6802721088435374,0,4.081632653061225,1.3605442176870748
W00002279,173,77,0,0,0,0,0,87,2,1,4,2,44.50867052023121,0,0,0,0,0,50.28901734104046,1.1560693641618496,0.5780346820809248,2.312138728323699,1.1560693641618496
W00002280,129,38,0,0,0,2,0,73,5,0,8,3,29.457364341085274,0,0,0,1.550387596899225,0,56.58914728682171,3.875968992248062,0,6.2015503875969,2.3255813953488373
W00002281,178,47,0,0,0,0,0,119,4,0,7,1,26.40449438202247,0,0,0,0,0,66.85393258426966,2.247191011235955,0,3.932584269662921,0.5617977528089888
W00002282,204,81,0,0,2,0,0,110,1,1,3,6,39.705882352941174,0,0,0.9803921568627451,0,0,53.92156862745098,0.49019607843137253,0.49019607843137253,1.4705882352941175,2.941176470588235
W00002283,174,51,0,0,1,0,0,105,7,1,6,3,29.310344827586203,0,0,0.5747126436781609,0,0,60.3448275862069,4.022988505747127,0.5747126436781609,3.4482758620689653,1.7241379310344827
W00002284,152,68,0,0,0,1,0,78,0,3,2,0,44.73684210526316,0,0,0,0.6578947368421052,0,51.31578947368421,0,1.9736842105263157,1.3157894736842104,0
W00002285,200,82,0,0,0,0,0,106,4,0,6,2,41,0,0,0,0,0,53,2,0,3,1
W00002286,137,58,0,0,0,0,0,75,2,0,0,2,42.33576642335766,0,0,0,0,0,54.74452554744526,1.4598540145985401,0,0,1.4598540145985401
W00002287,182,73,0,0,0,0,0,90,7,2,3,7,40.10989010989011,0,0,0,0,0,49.45054945054945,3.8461538461538463,1.098901098901099,1.6483516483516485,3.8461538461538463
W00002288,150,56,0,1,0,0,1,83,5,0,3,1,37.333333333333336,0,0.6666666666666667,0,0,0.6666666666666667,55.333333333333336,3.3333333333333335,0,2,0.6666666666666667
W00002289,200,92,0,0,0,0,0,102,4,0,1,1,46,0,0,0,0,0,51,2,0,0.5,0.5
W00002290,122,52,0,0,0,0,0,64,1,0,2,3,42.62295081967213,0,0,0,0,0,52.459016393442624,0.819672131147541,0,1.639344262295082,2.459016393442623
W00002291,171,53,0,0,0,0,0,97,3,3,14,1,30.994152046783626,0,0,0,0,0,56.72514619883041,1.7543859649122806,1.7543859649122806,8.187134502923977,0.5847953216374269
W00002292,177,58,1,0,0,2,0,101,6,4,3,2,32.7683615819209,0.5649717514124294,0,0,1.1299435028248588,0,57.06214689265536,3.389830508474576,2.2598870056497176,1.694915254237288,1.1299435028248588
W00002293,103,21,0,0,0,0,1,72,3,0,6,0,20.388349514563107,0,0,0,0,0.9708737864077669,69.90291262135922,2.912621359223301,0,5.825242718446602,0
W00002294,196,97,0,0,0,0,0,85,3,2,7,2,49.48979591836735,0,0,0,0,0,43.36734693877551,1.530612244897959,1.0204081632653061,3.571428571428571,1.0204081632653061
W00002295,150,33,0,1,1,1,0,100,4,0,8,2,22,0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0,66.66666666666666,2.666666666666667,0,5.333333333333334,1.3333333333333335
W00002296,76,14,0,0,1,0,0,45,4,0,12,0,18.421052631578945,0,0,1.3157894736842104,0,0,59.210526315789465,5.263157894736842,0,15.789473684210526,0
W00002297,159,42,0,0,2,0,0,83,7,1,19,5,26.41509433962264,0,0,1.257861635220126,0,0,52.20125786163522,4.40251572327044,0.628930817610063,11.949685534591195,3.1446540880503147
W00002298,143,49,0,0,0,0,0,66,3,0,24,1,34.26573426573427,0,0,0,0,0,46.15384615384615,2.097902097902098,0,16.783216783216783,0.6993006993006993
W00002299,144,29,0,0,7,0,0,66,8,0,31,3,20.13888888888889,0,0,4.861111111111112,0,0,45.83333333333333,5.555555555555555,0,21.52777777777778,2.083333333333333
W00002300,172,41,0,0,1,0,0,94,6,2,24,4,23.837209302325583,0,0,0.5813953488372093,0,0,54.65116279069767,3.488372093023256,1.1627906976744187,13.953488372093023,2.3255813953488373
W00002301,176,42,0,0,2,0,2,87,4,1,35,3,23.863636363636363,0,0,1.1363636363636365,0,1.1363636363636365,49.43181818181818,2.272727272727273,0.5681818181818182,19.886363636363637,1.7045454545454544
W00002302,173,42,0,0,3,0,0,105,3,1,19,0,24.277456647398843,0,0,1.7341040462427744,0,0,60.69364161849711,1.7341040462427744,0.5780346820809248,10.982658959537572,0
W00002303,155,58,0,0,1,0,1,88,3,1,3,0,37.41935483870968,0,0,0.6451612903225806,0,0.6451612903225806,56.774193548387096,1.935483870967742,0.6451612903225806,1.935483870967742,0
W00002305,177,74,0,0,1,0,0,91,4,0,4,3,41.80790960451977,0,0,0.5649717514124294,0,0,51.41242937853108,2.2598870056497176,0,2.2598870056497176,1.694915254237288
W00002306,124,19,0,0,0,0,0,94,3,0,8,0,15.32258064516129,0,0,0,0,0,75.80645161290323,2.4193548387096775,0,6.451612903225806,0
W00002307,112,25,0,0,2,0,0,74,3,0,6,2,22.321428571428573,0,0,1.7857142857142856,0,0,66.07142857142857,2.6785714285714284,0,5.357142857142857,1.7857142857142856
W00002308,205,74,0,2,2,0,0,118,7,1,0,1,36.09756097560975,0,0.975609756097561,0.975609756097561,0,0,57.56097560975609,3.414634146341464,0.4878048780487805,0,0.4878048780487805
W00002309,164,74,0,0,0,0,0,86,3,0,0,1,45.1219512195122,0,0,0,0,0,52.4390243902439,1.8292682926829267,0,0,0.6097560975609756
W00002310,145,25,0,1,2,0,0,97,8,0,12,0,17.24137931034483,0,0.6896551724137931,1.3793103448275863,0,0,66.89655172413794,5.517241379310345,0,8.275862068965518,0
W00002311,166,51,0,0,1,0,0,93,4,1,15,1,30.72289156626506,0,0,0.6024096385542169,0,0,56.024096385542165,2.4096385542168677,0.6024096385542169,9.036144578313253,0.6024096385542169
W00002312,159,53,0,1,2,0,1,84,9,1,6,2,33.33333333333333,0,0.628930817610063,1.257861635220126,0,0.628930817610063,52.83018867924528,5.660377358490567,0.628930817610063,3.7735849056603774,1.257861635220126
W00002313,189,36,0,0,1,0,2,112,3,1,34,0,19.047619047619047,0,0,0.5291005291005291,0,1.0582010582010581,59.25925925925925,1.5873015873015872,0.5291005291005291,17.989417989417987,0
W00002314,173,70,0,0,0,0,0,76,4,3,18,2,40.46242774566474,0,0,0,0,0,43.93063583815029,2.312138728323699,1.7341040462427744,10.404624277456648,1.1560693641618496
W00002315,145,45,0,0,1,0,1,88,3,0,4,3,31.03448275862069,0,0,0.6896551724137931,0,0.6896551724137931,60.689655172413794,2.0689655172413794,0,2.7586206896551726,2.0689655172413794
W00002316,155,64,0,0,0,0,0,87,3,0,0,1,41.29032258064516,0,0,0,0,0,56.12903225806451,1.935483870967742,0,0,0.6451612903225806
W00002317,149,51,0,2,0,0,1,85,0,1,9,0,34.22818791946309,0,1.342281879194631,0,0,0.6711409395973155,57.04697986577181,0,0.6711409395973155,6.0402684563758395,0
W00002320,113,37,0,0,0,0,0,48,1,1,24,2,32.743362831858406,0,0,0,0,0,42.47787610619469,0.8849557522123894,0.8849557522123894,21.238938053097346,1.7699115044247788
W00002321,131,43,0,1,0,0,0,70,3,3,9,2,32.82442748091603,0,0.7633587786259541,0,0,0,53.43511450381679,2.2900763358778624,2.2900763358778624,6.870229007633588,1.5267175572519083
W00002323,156,53,0,2,0,0,0,84,3,2,12,0,33.97435897435898,0,1.282051282051282,0,0,0,53.84615384615385,1.9230769230769231,1.282051282051282,7.6923076923076925,0
W00002324,99,24,0,0,1,0,0,49,3,0,22,0,24.242424242424242,0,0,1.0101010101010102,0,0,49.494949494949495,3.0303030303030303,0,22.22222222222222,0
W00002325,209,84,0,0,0,0,0,112,3,5,2,3,40.19138755980861,0,0,0,0,0,53.588516746411486,1.4354066985645932,2.3923444976076556,0.9569377990430622,1.4354066985645932
W00002327,107,11,0,1,4,0,0,66,10,3,12,0,10.2803738317757,0,0.9345794392523363,3.7383177570093453,0,0,61.6822429906542,9.345794392523365,2.803738317757009,11.214953271028037,0
W00002328,120,22,0,0,2,0,0,79,5,3,7,2,18.333333333333332,0,0,1.6666666666666667,0,0,65.83333333333333,4.166666666666666,2.5,5.833333333333333,1.6666666666666667
W00002329,180,30,0,0,2,1,2,122,6,1,15,1,16.666666666666664,0,0,1.1111111111111112,0.5555555555555556,1.1111111111111112,67.77777777777779,3.3333333333333335,0.5555555555555556,8.333333333333332,0.5555555555555556
W00002330,76,14,0,0,1,0,0,51,2,1,5,2,18.421052631578945,0,0,1.3157894736842104,0,0,67.10526315789474,2.631578947368421,1.3157894736842104,6.578947368421052,2.631578947368421
W00002331,92,21,0,1,0,0,1,64,2,0,3,0,22.82608695652174,0,1.0869565217391304,0,0,1.0869565217391304,69.56521739130434,2.1739130434782608,0,3.260869565217391,0
W00002332,90,16,0,1,3,0,0,59,2,5,2,2,17.77777777777778,0,1.1111111111111112,3.3333333333333335,0,0,65.55555555555556,2.2222222222222223,5.555555555555555,2.2222222222222223,2.2222222222222223
W00002333,71,21,0,0,1,0,2,42,1,1,3,0,29.577464788732392,0,0,1.4084507042253522,0,2.8169014084507045,59.154929577464785,1.4084507042253522,1.4084507042253522,4.225352112676056,0
W00002335,132,45,0,0,2,0,0,77,0,3,5,0,34.090909090909086,0,0,1.5151515151515151,0,0,58.333333333333336,0,2.272727272727273,3.787878787878788,0
W00002336,110,42,0,0,0,0,0,59,2,0,6,1,38.18181818181819,0,0,0,0,0,53.63636363636364,1.8181818181818181,0,5.454545454545454,0.9090909090909091
W00002337,134,54,0,0,1,2,0,72,1,2,1,1,40.298507462686565,0,0,0.7462686567164178,1.4925373134328357,0,53.73134328358209,0.7462686567164178,1.4925373134328357,0.7462686567164178,0.7462686567164178
W00002338,63,10,0,0,0,0,0,43,3,1,6,0,15.873015873015872,0,0,0,0,0,68.25396825396825,4.761904761904762,1.5873015873015872,9.523809523809524,0
W00002339,235,82,0,0,0,0,0,131,8,0,8,6,34.8936170212766,0,0,0,0,0,55.74468085106383,3.404255319148936,0,3.404255319148936,2.553191489361702
W00002340,233,76,0,0,0,1,0,144,4,2,5,1,32.61802575107296,0,0,0,0.4291845493562232,0,61.80257510729614,1.7167381974248928,0.8583690987124464,2.1459227467811157,0.4291845493562232
W00002341,151,48,2,0,1,0,0,83,10,0,5,2,31.788079470198678,1.3245033112582782,0,0.6622516556291391,0,0,54.966887417218544,6.622516556291391,0,3.3112582781456954,1.3245033112582782
W00002342,174,63,0,1,1,0,0,98,8,0,1,2,36.206896551724135,0,0.5747126436781609,0.5747126436781609,0,0,56.32183908045977,4.597701149425287,0,0.5747126436781609,1.1494252873563218
W00002343,240,61,0,1,3,0,0,152,7,1,15,0,25.416666666666664,0,0.4166666666666667,1.25,0,0,63.33333333333333,2.9166666666666665,0.4166666666666667,6.25,0
W00002344,177,78,0,0,2,0,0,81,3,0,10,3,44.06779661016949,0,0,1.1299435028248588,0,0,45.76271186440678,1.694915254237288,0,5.649717514124294,1.694915254237288
W00002345,170,68,0,2,0,0,0,92,4,0,2,2,40,0,1.1764705882352942,0,0,0,54.11764705882353,2.3529411764705883,0,1.1764705882352942,1.1764705882352942
W00002346,220,80,0,0,0,0,0,123,7,2,7,1,36.36363636363637,0,0,0,0,0,55.90909090909091,3.1818181818181817,0.9090909090909091,3.1818181818181817,0.45454545454545453
W00002347,101,38,0,1,0,0,0,55,2,0,4,1,37.62376237623762,0,0.9900990099009901,0,0,0,54.45544554455446,1.9801980198019802,0,3.9603960396039604,0.9900990099009901
W00002348,184,44,0,0,3,2,0,121,8,1,4,1,23.91304347826087,0,0,1.6304347826086956,1.0869565217391304,0,65.76086956521739,4.3478260869565215,0.5434782608695652,2.1739130434782608,0.5434782608695652
W00002349,178,57,0,1,0,0,0,106,9,2,2,1,32.02247191011236,0,0.5617977528089888,0,0,0,59.55056179775281,5.056179775280898,1.1235955056179776,1.1235955056179776,0.5617977528089888
W00002350,188,77,0,0,0,0,2,98,3,0,8,0,40.95744680851064,0,0,0,0,1.0638297872340425,52.12765957446809,1.5957446808510638,0,4.25531914893617,0
W00002351,207,32,1,0,1,0,0,159,11,0,0,3,15.458937198067632,0.4830917874396135,0,0.4830917874396135,0,0,76.81159420289855,5.314009661835748,0,0,1.4492753623188406
W00002352,176,82,0,0,1,0,0,82,3,2,6,0,46.590909090909086,0,0,0.5681818181818182,0,0,46.590909090909086,1.7045454545454544,1.1363636363636365,3.4090909090909087,0
W00002353,145,67,0,0,3,0,0,64,0,2,7,2,46.206896551724135,0,0,2.0689655172413794,0,0,44.13793103448276,0,1.3793103448275863,4.827586206896552,1.3793103448275863
W00002354,147,49,0,0,1,2,2,78,3,1,10,1,33.33333333333333,0,0,0.6802721088435374,1.3605442176870748,1.3605442176870748,53.06122448979592,2.0408163265306123,0.6802721088435374,6.802721088435375,0.6802721088435374
W00002355,142,60,0,2,2,0,3,62,6,2,5,0,42.25352112676056,0,1.4084507042253522,1.4084507042253522,0,2.112676056338028,43.66197183098591,4.225352112676056,1.4084507042253522,3.5211267605633805,0
W00002356,149,77,0,0,0,0,1,64,4,0,1,2,51.67785234899329,0,0,0,0,0.6711409395973155,42.95302013422819,2.684563758389262,0,0.6711409395973155,1.342281879194631
W00002357,144,55,0,0,0,0,0,75,6,3,4,1,38.19444444444444,0,0,0,0,0,52.083333333333336,4.166666666666666,2.083333333333333,2.7777777777777777,0.6944444444444444
W00002358,157,73,0,1,2,0,1,76,1,2,0,1,46.496815286624205,0,0.6369426751592357,1.2738853503184715,0,0.6369426751592357,48.40764331210191,0.6369426751592357,1.2738853503184715,0,0.6369426751592357
W00002359,181,70,0,0,0,0,0,97,7,0,6,1,38.67403314917127,0,0,0,0,0,53.591160220994475,3.867403314917127,0,3.314917127071823,0.5524861878453038
W00002360,179,75,0,0,0,0,0,93,3,1,7,0,41.899441340782126,0,0,0,0,0,51.955307262569825,1.675977653631285,0.5586592178770949,3.910614525139665,0
W00002361,183,91,1,0,0,0,1,76,4,4,6,0,49.72677595628415,0.546448087431694,0,0,0,0.546448087431694,41.53005464480874,2.185792349726776,2.185792349726776,3.278688524590164,0
W00002362,171,74,0,0,0,0,0,78,5,2,9,3,43.27485380116959,0,0,0,0,0,45.614035087719294,2.923976608187134,1.1695906432748537,5.263157894736842,1.7543859649122806
W00002363,148,54,0,0,1,0,0,87,1,0,4,1,36.486486486486484,0,0,0.6756756756756757,0,0,58.78378378378378,0.6756756756756757,0,2.7027027027027026,0.6756756756756757
W00002364,267,139,1,0,0,0,0,117,3,0,3,4,52.05992509363296,0.37453183520599254,0,0,0,0,43.82022471910113,1.1235955056179776,0,1.1235955056179776,1.4981273408239701
