OA,ts0270001,ts0270002,ts0270003,ts0270004,ts0270005,ts0270006,ts0270007,ts0270008,ts0270009,ts0270010,ts0270011,ts0270012,ts0270013,ts0270014,ts0270015,ts0270016,ts0270017,ts0270018,ts0270019,ts0270020,ts0270002_PCT,ts0270003_PCT,ts0270004_PCT,ts0270005_PCT,ts0270006_PCT,ts0270007_PCT,ts0270008_PCT,ts0270009_PCT,ts0270010_PCT,ts0270011_PCT,ts0270012_PCT,ts0270013_PCT,ts0270014_PCT,ts0270015_PCT,ts0270016_PCT,ts0270017_PCT,ts0270018_PCT,ts0270019_PCT,ts0270020_PCT
W00002268,360,47,28,4,235,28,7,0,0,0,0,0,0,7,1,0,9,1,10,1,13.055555555555557,7.777777777777778,1.1111111111111112,65.27777777777779,7.777777777777778,1.9444444444444444,0,0,0,0,0,0,1.9444444444444444,0.2777777777777778,0,2.5,0.2777777777777778,2.7777777777777777,0.2777777777777778
W00002269,288,55,18,3,178,22,5,0,0,0,1,0,0,4,0,1,4,2,4,3,19.09722222222222,6.25,1.0416666666666665,61.80555555555556,7.638888888888889,1.7361111111111112,0,0,0,0.3472222222222222,0,0,1.3888888888888888,0,0.3472222222222222,1.3888888888888888,0.6944444444444444,1.3888888888888888,1.0416666666666665
W00002270,167,22,10,1,111,21,1,1,0,0,0,0,0,0,0,0,1,0,1,0,13.17365269461078,5.9880239520958085,0.5988023952095809,66.46706586826348,12.574850299401197,0.5988023952095809,0.5988023952095809,0,0,0,0,0,0,0,0,0.5988023952095809,0,0.5988023952095809,0
W00002271,242,21,11,2,196,7,4,0,1,0,0,0,0,3,1,0,0,0,1,0,8.677685950413224,4.545454545454546,0.8264462809917356,80.99173553719008,2.8925619834710745,1.6528925619834711,0,0.4132231404958678,0,0,0,0,1.2396694214876034,0.4132231404958678,0,0,0,0.4132231404958678,0
W00002272,366,57,18,5,241,22,9,0,0,2,0,0,0,7,1,4,2,7,3,11,15.573770491803279,4.918032786885246,1.366120218579235,65.84699453551912,6.0109289617486334,2.459016393442623,0,0,0.546448087431694,0,0,0,1.912568306010929,0.273224043715847,1.092896174863388,0.546448087431694,1.912568306010929,0.819672131147541,3.0054644808743167
W00002273,252,45,64,5,111,9,10,2,0,0,0,0,0,8,1,0,4,3,5,3,17.857142857142858,25.396825396825395,1.984126984126984,44.047619047619044,3.571428571428571,3.968253968253968,0.7936507936507936,0,0,0,0,0,3.1746031746031744,0.3968253968253968,0,1.5873015873015872,1.1904761904761905,1.984126984126984,1.1904761904761905
W00002274,393,50,108,12,187,7,13,0,0,0,0,0,0,13,0,0,10,6,10,6,12.72264631043257,27.480916030534353,3.0534351145038165,47.58269720101781,1.7811704834605597,3.307888040712468,0,0,0,0,0,0,3.307888040712468,0,0,2.5445292620865136,1.5267175572519083,2.5445292620865136,1.5267175572519083
W00002275,430,66,79,17,230,20,12,4,0,3,0,0,0,5,0,0,3,3,3,3,15.348837209302326,18.372093023255815,3.953488372093023,53.48837209302325,4.651162790697675,2.7906976744186047,0.9302325581395349,0,0.6976744186046512,0,0,0,1.1627906976744187,0,0,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512
W00002276,347,100,143,22,53,5,16,1,0,0,0,0,0,15,1,0,2,5,3,5,28.818443804034583,41.210374639769455,6.340057636887608,15.273775216138327,1.440922190201729,4.610951008645533,0.2881844380403458,0,0,0,0,0,4.322766570605188,0.2881844380403458,0,0.57636887608069165,1.440922190201729,0.8645533141210375,1.440922190201729
W00002277,346,101,93,12,103,25,8,0,0,0,1,0,0,7,0,2,1,1,1,3,29.190751445086704,26.878612716763005,3.4682080924855487,29.76878612716763,7.225433526011561,2.312138728323699,0,0,0,0.2890173410404624,0,0,2.023121387283237,0,0.5780346820809248,0.2890173410404624,0.2890173410404624,0.2890173410404624,0.8670520231213872
