OA,ts0360001,ts0360002,ts0360003,ts0360002_PCT,ts0360003_PCT
W00002268,349,207,142,59.31232091690545,40.68767908309456
W00002269,284,152,132,53.52112676056338,46.478873239436616
W00002270,159,79,80,49.685534591194966,50.314465408805034
W00002271,241,110,131,45.643153526970956,54.356846473029044
W00002272,352,187,165,53.125,46.875
W00002273,249,147,102,59.036144578313255,40.963855421686745
W00002274,386,191,195,49.48186528497409,50.51813471502591
W00002275,426,220,206,51.64319248826291,48.35680751173709
W00002276,335,298,37,88.95522388059702,11.044776119402986
W00002277,341,303,38,88.85630498533725,11.143695014662756
W00002278,273,223,50,81.68498168498168,18.315018315018314
W00002279,362,320,42,88.39779005524862,11.602209944751381
W00002280,283,242,41,85.51236749116607,14.487632508833922
W00002281,326,275,51,84.3558282208589,15.644171779141105
W00002282,353,276,77,78.18696883852692,21.813031161473088
W00002283,337,277,60,82.19584569732937,17.804154302670625
W00002284,359,279,80,77.71587743732591,22.284122562674096
W00002285,389,301,88,77.37789203084833,22.62210796915167
W00002286,289,197,92,68.16608996539793,31.833910034602077
W00002287,326,238,88,73.00613496932516,26.993865030674847
W00002288,296,191,105,64.52702702702703,35.47297297297297
W00002289,377,253,124,67.10875331564988,32.891246684350136
W00002290,237,147,90,62.0253164556962,37.9746835443038
W00002291,333,282,51,84.68468468468468,15.315315315315313
W00002292,353,299,54,84.70254957507082,15.29745042492918
W00002293,204,176,28,86.27450980392157,13.725490196078432
W00002294,399,335,64,83.95989974937343,16.040100250626566
W00002295,321,267,54,83.17757009345794,16.822429906542055
W00002296,230,193,37,83.91304347826087,16.08695652173913
W00002297,291,228,63,78.35051546391753,21.649484536082475
W00002298,271,210,61,77.49077490774908,22.509225092250922
W00002299,244,208,36,85.24590163934425,14.754098360655737
W00002300,360,286,74,79.44444444444444,20.555555555555554
W00002301,329,275,54,83.58662613981764,16.41337386018237
W00002302,356,278,78,78.08988764044943,21.910112359550563
W00002303,296,254,42,85.8108108108108,14.18918918918919
W00002305,340,289,51,85,15
W00002306,239,169,70,70.7112970711297,29.288702928870293
W00002307,218,168,50,77.06422018348624,22.93577981651376
W00002308,407,286,121,70.27027027027027,29.72972972972973
W00002309,323,224,99,69.3498452012384,30.65015479876161
W00002310,314,235,79,74.84076433121018,25.159235668789808
W00002311,361,205,156,56.78670360110804,43.21329639889196
W00002312,356,193,163,54.21348314606742,45.78651685393258
W00002313,385,354,31,91.94805194805194,8.051948051948052
W00002314,356,337,19,94.66292134831461,5.337078651685393
W00002315,351,320,31,91.16809116809117,8.831908831908832
W00002316,297,278,19,93.60269360269359,6.397306397306397
W00002317,315,292,23,92.6984126984127,7.301587301587302
W00002320,246,219,27,89.02439024390245,10.975609756097562
W00002321,297,261,36,87.87878787878788,12.121212121212121
W00002323,354,298,56,84.18079096045197,15.819209039548024
W00002324,287,249,38,86.7595818815331,13.240418118466899
W00002325,415,355,60,85.54216867469879,14.457831325301203
W00002327,305,194,111,63.60655737704918,36.39344262295082
W00002328,362,200,162,55.24861878453039,44.751381215469614
W00002329,371,196,175,52.83018867924528,47.16981132075472
