OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00121721,219,121,114,101,31,70,1,0,1,12,4,8,7,2,1,1,1,0,0,0,0,0,0,0,1,96,40,9,19,16,12,55.25114155251142,52.054794520547944,46.118721461187214,14.15525114155251,31.963470319634702,0.45662100456621,0,0.45662100456621,5.47945205479452,1.82648401826484,3.65296803652968,3.1963470319634704,0.91324200913242,0.45662100456621,0.45662100456621,0.45662100456621,0,0,0,0,0,0,0,0.45662100456621,43.83561643835616,18.2648401826484,4.10958904109589,8.67579908675799,7.30593607305936,5.47945205479452
E00121723,280,192,180,156,48,108,2,1,1,22,5,17,12,5,4,3,2,1,0,0,0,1,1,0,1,83,19,9,23,21,11,68.57142857142857,64.28571428571429,55.714285714285715,17.142857142857142,38.57142857142858,0.7142857142857143,0.35714285714285715,0.35714285714285715,7.857142857142857,1.7857142857142856,6.071428571428571,4.285714285714286,1.7857142857142856,1.4285714285714286,1.0714285714285714,0.7142857142857143,0.35714285714285715,0,0,0,0.35714285714285715,0.35714285714285715,0,0.35714285714285715,29.642857142857142,6.785714285714286,3.214285714285714,8.214285714285714,7.5,3.9285714285714284
E00121724,261,132,120,104,32,72,1,0,1,15,5,10,12,9,6,6,5,1,0,0,0,0,0,0,3,120,61,12,14,27,6,50.57471264367817,45.97701149425287,39.84674329501915,12.260536398467432,27.586206896551722,0.38314176245210724,0,0.38314176245210724,5.747126436781609,1.9157088122605364,3.8314176245210727,4.597701149425287,3.4482758620689653,2.2988505747126435,2.2988505747126435,1.9157088122605364,0.38314176245210724,0,0,0,0,0,0,1.1494252873563218,45.97701149425287,23.371647509578544,4.597701149425287,5.363984674329502,10.344827586206897,2.2988505747126435
E00121725,250,128,117,104,23,81,1,0,1,12,2,10,11,1,0,0,0,0,0,0,0,0,0,0,1,121,62,13,18,18,10,51.2,46.800000000000004,41.6,9.2,32.4,0.4,0,0.4,4.8,0.8,4,4.3999999999999995,0.4,0,0,0,0,0,0,0,0,0,0,0.4,48.4,24.8,5.2,7.199999999999999,7.199999999999999,4
E00121726,255,157,150,131,26,105,2,0,2,17,8,9,7,2,1,1,1,0,0,0,0,0,0,0,1,96,59,3,13,14,7,61.568627450980394,58.82352941176471,51.37254901960784,10.196078431372548,41.17647058823529,0.7843137254901961,0,0.7843137254901961,6.666666666666667,3.1372549019607843,3.5294117647058822,2.7450980392156863,0.7843137254901961,0.39215686274509803,0.39215686274509803,0.39215686274509803,0,0,0,0,0,0,0,0.39215686274509803,37.64705882352941,23.137254901960784,1.1764705882352942,5.098039215686274,5.490196078431373,2.7450980392156863
E00121727,324,203,199,173,48,125,6,3,3,20,11,9,4,14,9,8,7,1,0,0,0,1,0,1,5,107,43,10,19,20,15,62.65432098765432,61.419753086419746,53.39506172839506,14.814814814814813,38.58024691358025,1.8518518518518516,0.9259259259259258,0.9259259259259258,6.172839506172839,3.3950617283950617,2.7777777777777777,1.2345679012345678,4.320987654320987,2.7777777777777777,2.4691358024691357,2.1604938271604937,0.30864197530864196,0,0,0,0.30864197530864196,0,0.30864197530864196,1.5432098765432098,33.0246913580247,13.271604938271606,3.0864197530864197,5.864197530864197,6.172839506172839,4.62962962962963
E00121730,279,190,178,160,34,126,1,0,1,17,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,89,59,9,9,5,7,68.10035842293907,63.799283154121866,57.34767025089605,12.186379928315413,45.16129032258064,0.35842293906810035,0,0.35842293906810035,6.093189964157706,1.7921146953405016,4.301075268817205,4.301075268817205,0,0,0,0,0,0,0,0,0,0,0,0,31.899641577060933,21.14695340501792,3.225806451612903,3.225806451612903,1.7921146953405016,2.5089605734767026
E00121731,298,189,173,139,39,100,4,1,3,30,7,23,16,4,4,3,3,0,0,0,0,1,0,1,0,105,40,17,25,12,11,63.42281879194631,58.053691275167786,46.644295302013425,13.087248322147651,33.557046979865774,1.342281879194631,0.33557046979865773,1.006711409395973,10.06711409395973,2.348993288590604,7.718120805369128,5.369127516778524,1.342281879194631,1.342281879194631,1.006711409395973,1.006711409395973,0,0,0,0,0.33557046979865773,0,0.33557046979865773,0,35.23489932885906,13.422818791946309,5.704697986577181,8.389261744966444,4.026845637583892,3.691275167785235
E00121732,208,92,77,65,27,38,3,0,3,9,3,6,15,4,4,4,3,1,0,0,0,0,0,0,0,112,56,8,12,23,13,44.230769230769226,37.019230769230774,31.25,12.980769230769232,18.269230769230766,1.4423076923076923,0,1.4423076923076923,4.326923076923077,1.4423076923076923,2.8846153846153846,7.211538461538461,1.9230769230769231,1.9230769230769231,1.9230769230769231,1.4423076923076923,0.4807692307692308,0,0,0,0,0,0,0,53.84615384615385,26.923076923076923,3.8461538461538463,5.769230769230769,11.057692307692307,6.25
E00121733,331,227,217,181,39,142,3,2,1,33,11,22,10,5,4,4,3,1,0,0,0,0,0,0,1,99,46,16,16,11,10,68.58006042296071,65.55891238670695,54.68277945619335,11.782477341389729,42.90030211480362,0.906344410876133,0.6042296072507553,0.3021148036253776,9.969788519637463,3.3232628398791544,6.646525679758309,3.0211480362537766,1.5105740181268883,1.2084592145015105,1.2084592145015105,0.906344410876133,0.3021148036253776,0,0,0,0,0,0,0.3021148036253776,29.909365558912388,13.897280966767372,4.833836858006042,4.833836858006042,3.3232628398791544,3.0211480362537766
