OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00032499,253,13,20,9,17,6,17,15,13,11,17,26,23,14,8,13,22,8,1,5.138339920948617,7.905138339920949,3.557312252964427,6.719367588932807,2.371541501976284,6.719367588932807,5.928853754940711,5.138339920948617,4.3478260869565215,6.719367588932807,10.276679841897234,9.090909090909092,5.533596837944664,3.1620553359683794,5.138339920948617,8.695652173913043,3.1620553359683794,0.3952569169960474
E00032500,223,14,4,7,5,18,14,23,17,22,21,26,21,17,4,4,3,1,2,6.278026905829597,1.7937219730941705,3.1390134529147984,2.242152466367713,8.071748878923767,6.278026905829597,10.31390134529148,7.623318385650224,9.865470852017937,9.417040358744394,11.659192825112108,9.417040358744394,7.623318385650224,1.7937219730941705,1.7937219730941705,1.345291479820628,0.4484304932735426,0.8968609865470852
E00032501,199,7,10,10,7,15,5,9,5,13,9,8,24,19,16,21,14,3,4,3.5175879396984926,5.025125628140704,5.025125628140704,3.5175879396984926,7.537688442211055,2.512562814070352,4.522613065326634,2.512562814070352,6.532663316582915,4.522613065326634,4.0201005025125625,12.060301507537687,9.547738693467336,8.040201005025125,10.552763819095476,7.035175879396985,1.507537688442211,2.0100502512562812
E00032502,242,18,23,12,10,15,17,18,11,14,7,14,26,22,9,12,5,3,6,7.43801652892562,9.50413223140496,4.958677685950414,4.132231404958678,6.198347107438017,7.024793388429752,7.43801652892562,4.545454545454546,5.785123966942149,2.8925619834710745,5.785123966942149,10.743801652892563,9.090909090909092,3.71900826446281,4.958677685950414,2.066115702479339,1.2396694214876034,2.479338842975207
E00032504,293,22,23,26,13,14,14,11,15,12,15,21,19,22,16,12,14,18,6,7.508532423208192,7.849829351535837,8.873720136518772,4.436860068259386,4.778156996587031,4.778156996587031,3.754266211604096,5.1194539249146755,4.09556313993174,5.1194539249146755,7.167235494880546,6.484641638225256,7.508532423208192,5.460750853242321,4.09556313993174,4.778156996587031,6.143344709897611,2.04778156996587
E00032505,247,14,12,16,12,18,6,9,14,17,6,20,16,20,13,10,25,13,6,5.668016194331984,4.8582995951417,6.477732793522267,4.8582995951417,7.28744939271255,2.42914979757085,3.643724696356275,5.668016194331984,6.882591093117409,2.42914979757085,8.097165991902834,6.477732793522267,8.097165991902834,5.263157894736842,4.048582995951417,10.121457489878543,5.263157894736842,2.42914979757085
E00032506,208,10,2,2,5,20,21,10,19,15,11,22,23,26,12,5,2,2,1,4.807692307692308,0.9615384615384616,0.9615384615384616,2.403846153846154,9.615384615384617,10.096153846153847,4.807692307692308,9.134615384615383,7.211538461538461,5.288461538461538,10.576923076923077,11.057692307692307,12.5,5.769230769230769,2.403846153846154,0.9615384615384616,0.9615384615384616,0.4807692307692308
E00032507,229,11,14,12,8,14,10,13,14,7,12,17,21,14,13,11,18,14,6,4.8034934497816595,6.11353711790393,5.240174672489083,3.4934497816593884,6.11353711790393,4.366812227074235,5.676855895196507,6.11353711790393,3.056768558951965,5.240174672489083,7.423580786026202,9.170305676855897,6.11353711790393,5.676855895196507,4.8034934497816595,7.860262008733625,6.11353711790393,2.6200873362445414
E00032508,279,18,17,25,22,19,14,19,15,15,15,31,19,15,6,10,8,5,6,6.451612903225806,6.093189964157706,8.960573476702509,7.885304659498208,6.810035842293908,5.017921146953405,6.810035842293908,5.376344086021505,5.376344086021505,5.376344086021505,11.11111111111111,6.810035842293908,5.376344086021505,2.1505376344086025,3.584229390681003,2.867383512544803,1.7921146953405016,2.1505376344086025
E00032510,299,8,23,23,18,25,15,24,13,16,22,21,20,13,16,17,10,9,6,2.6755852842809364,7.6923076923076925,7.6923076923076925,6.0200668896321075,8.361204013377927,5.016722408026756,8.02675585284281,4.3478260869565215,5.351170568561873,7.357859531772576,7.023411371237458,6.688963210702341,4.3478260869565215,5.351170568561873,5.68561872909699,3.3444816053511706,3.0100334448160537,2.0066889632107023
E00032511,296,27,25,28,21,22,13,29,18,17,18,19,17,14,8,7,7,4,2,9.121621621621621,8.445945945945946,9.45945945945946,7.094594594594595,7.4324324324324325,4.391891891891892,9.797297297297296,6.081081081081082,5.743243243243244,6.081081081081082,6.418918918918918,5.743243243243244,4.72972972972973,2.7027027027027026,2.364864864864865,2.364864864864865,1.3513513513513513,0.6756756756756757
