OA,ts0210001,ts0210002,ts0210003,ts0210004,ts0210005,ts0210006,ts0210007,ts0210008,ts0210009,ts0210010,ts0210011,ts0210012,ts0210013,ts0210014,ts0210015,ts0210016,ts0210017,ts0210018,ts0210019,ts0210020,ts0210021,ts0210022,ts0210023,ts0210024,ts0210025,ts0210002_PCT,ts0210003_PCT,ts0210004_PCT,ts0210005_PCT,ts0210006_PCT,ts0210007_PCT,ts0210008_PCT,ts0210009_PCT,ts0210010_PCT,ts0210011_PCT,ts0210012_PCT,ts0210013_PCT,ts0210014_PCT,ts0210015_PCT,ts0210016_PCT,ts0210017_PCT,ts0210018_PCT,ts0210019_PCT,ts0210020_PCT,ts0210021_PCT,ts0210022_PCT,ts0210023_PCT,ts0210024_PCT,ts0210025_PCT
E00133244,391,5,0,2,3,0,0,13,11,2,0,5,0,1,0,4,368,354,0,0,0,14,0,0,0,1.278772378516624,0,0.5115089514066496,0.7672634271099744,0,0,3.324808184143223,2.813299232736573,0.5115089514066496,0,1.278772378516624,0,0.2557544757033248,0,1.0230179028132993,94.11764705882352,90.53708439897699,0,0,0,3.580562659846547,0,0,0
E00133245,180,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,178,165,0,0,0,13,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.5555555555555556,0,0,0.5555555555555556,0,0,0.5555555555555556,0,98.88888888888889,91.66666666666666,0,0,0,7.222222222222221,0,0,0
E00133246,372,10,0,0,5,4,1,3,0,3,0,5,2,2,1,0,354,337,1,0,0,16,0,0,0,2.6881720430107525,0,0,1.3440860215053763,1.0752688172043012,0.2688172043010753,0.8064516129032258,0,0.8064516129032258,0,1.3440860215053763,0.5376344086021506,0.5376344086021506,0.2688172043010753,0,95.16129032258065,90.59139784946237,0.2688172043010753,0,0,4.301075268817205,0,0,0
E00133247,317,0,0,0,0,0,0,1,1,0,0,6,1,0,4,1,310,298,1,0,0,11,0,0,0,0,0,0,0,0,0,0.31545741324921134,0.31545741324921134,0,0,1.8927444794952681,0.31545741324921134,0,1.2618296529968454,0.31545741324921134,97.79179810725552,94.00630914826499,0.31545741324921134,0,0,3.4700315457413247,0,0,0
E00133248,418,5,0,0,4,0,1,2,2,0,0,17,5,2,6,4,389,368,3,0,0,18,5,0,5,1.1961722488038278,0,0,0.9569377990430622,0,0.23923444976076555,0.4784688995215311,0.4784688995215311,0,0,4.0669856459330145,1.1961722488038278,0.4784688995215311,1.4354066985645932,0.9569377990430622,93.0622009569378,88.03827751196172,0.7177033492822966,0,0,4.30622009569378,1.1961722488038278,0,1.1961722488038278
E00133249,335,11,0,8,0,0,3,0,0,0,0,0,0,0,0,0,323,312,3,0,0,8,1,0,1,3.2835820895522385,0,2.3880597014925375,0,0,0.8955223880597015,0,0,0,0,0,0,0,0,0,96.41791044776119,93.13432835820895,0.8955223880597015,0,0,2.3880597014925375,0.2985074626865672,0,0.2985074626865672
E00133251,273,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,269,253,0,0,0,16,0,0,0,0.7326007326007326,0,0,0,0,0.7326007326007326,0.7326007326007326,0.3663003663003663,0.3663003663003663,0,0,0,0,0,0,98.53479853479854,92.67399267399267,0,0,0,5.86080586080586,0,0,0
E00133252,368,0,0,0,0,0,0,1,0,1,0,6,2,0,3,1,361,342,0,0,0,19,0,0,0,0,0,0,0,0,0,0.2717391304347826,0,0.2717391304347826,0,1.6304347826086956,0.5434782608695652,0,0.8152173913043478,0.2717391304347826,98.09782608695652,92.93478260869566,0,0,0,5.163043478260869,0,0,0
E00133253,492,8,0,2,5,0,1,16,13,0,3,8,0,0,6,2,458,435,1,0,0,22,2,0,2,1.6260162601626018,0,0.40650406504065045,1.0162601626016259,0,0.20325203252032523,3.2520325203252036,2.642276422764228,0,0.6097560975609756,1.6260162601626018,0,0,1.2195121951219512,0.40650406504065045,93.08943089430895,88.41463414634147,0.20325203252032523,0,0,4.471544715447155,0.40650406504065045,0,0.40650406504065045
E00133254,581,0,0,0,0,0,0,14,12,2,0,12,0,4,5,3,555,547,0,0,0,8,0,0,0,0,0,0,0,0,0,2.4096385542168677,2.0654044750430294,0.34423407917383825,0,2.0654044750430294,0,0.6884681583476765,0.8605851979345954,0.5163511187607573,95.5249569707401,94.14802065404476,0,0,0,1.376936316695353,0,0,0
E00133255,332,13,0,2,9,2,0,0,0,0,0,1,0,0,0,1,318,309,0,0,0,9,0,0,0,3.91566265060241,0,0.6024096385542169,2.710843373493976,0.6024096385542169,0,0,0,0,0,0.30120481927710846,0,0,0,0.30120481927710846,95.78313253012048,93.07228915662651,0,0,0,2.710843373493976,0,0,0
E00133256,362,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,360,341,2,0,0,17,0,0,0,0.2762430939226519,0,0,0,0,0.2762430939226519,0,0,0,0,0.2762430939226519,0,0,0,0.2762430939226519,99.4475138121547,94.1988950276243,0.5524861878453038,0,0,4.696132596685083,0,0,0
E00133258,314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,312,297,0,0,0,15,1,0,1,0.3184713375796179,0,0,0,0,0.3184713375796179,0,0,0,0,0,0,0,0,0,99.36305732484077,94.5859872611465,0,0,0,4.777070063694268,0.3184713375796179,0,0.3184713375796179
E00133259,379,6,0,1,2,0,3,1,0,0,1,6,3,3,0,0,366,351,0,0,0,15,0,0,0,1.58311345646438,0,0.2638522427440633,0.5277044854881267,0,0.79155672823219,0.2638522427440633,0,0,0.2638522427440633,1.58311345646438,0.79155672823219,0.79155672823219,0,0,96.56992084432717,92.61213720316623,0,0,0,3.95778364116095,0,0,0
E00133260,369,13,0,4,9,0,0,1,1,0,0,6,3,2,1,0,349,346,2,0,0,1,0,0,0,3.523035230352303,0,1.084010840108401,2.4390243902439024,0,0,0.27100271002710025,0.27100271002710025,0,0,1.6260162601626018,0.8130081300813009,0.5420054200542005,0.27100271002710025,0,94.579945799458,93.76693766937669,0.5420054200542005,0,0,0.27100271002710025,0,0,0
E00133261,447,1,0,0,0,0,1,1,1,0,0,3,2,0,0,1,441,422,2,0,0,17,1,0,1,0.22371364653243847,0,0,0,0,0.22371364653243847,0.22371364653243847,0.22371364653243847,0,0,0.6711409395973155,0.44742729306487694,0,0,0.22371364653243847,98.65771812080537,94.40715883668904,0.44742729306487694,0,0,3.803131991051454,0.22371364653243847,0,0.22371364653243847
