OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
E00009832,108,81,24,3,75,22.22222222222222,2.7777777777777777
E00009833,122,99,20,3,81.14754098360656,16.39344262295082,2.459016393442623
E00009834,118,92,22,4,77.96610169491525,18.64406779661017,3.389830508474576
E00009835,131,101,21,9,77.09923664122137,16.030534351145036,6.870229007633588
E00009836,111,75,35,1,67.56756756756756,31.53153153153153,0.9009009009009009
E00009837,102,72,25,5,70.58823529411765,24.509803921568626,4.901960784313726
E00009838,132,105,24,3,79.54545454545455,18.181818181818183,2.272727272727273
E00009839,139,100,33,6,71.94244604316546,23.741007194244602,4.316546762589928
E00009840,136,109,24,3,80.14705882352942,17.647058823529413,2.2058823529411766
E00009841,127,92,28,7,72.44094488188976,22.04724409448819,5.511811023622047
E00009842,124,85,35,4,68.54838709677419,28.225806451612907,3.225806451612903
E00009843,134,103,27,4,76.86567164179104,20.149253731343283,2.9850746268656714
E00009844,138,110,22,6,79.71014492753623,15.942028985507244,4.3478260869565215
E00009845,134,107,17,10,79.8507462686567,12.686567164179104,7.462686567164178
E00009846,129,95,30,4,73.64341085271317,23.25581395348837,3.10077519379845
E00009847,131,90,36,5,68.70229007633588,27.480916030534353,3.816793893129771
E00009848,128,97,26,5,75.78125,20.3125,3.90625
E00009849,135,103,25,7,76.29629629629629,18.51851851851852,5.185185185185185
E00009850,126,98,22,6,77.77777777777779,17.46031746031746,4.761904761904762
E00009851,140,114,18,8,81.42857142857143,12.857142857142856,5.714285714285714
E00009852,122,87,32,3,71.31147540983606,26.229508196721312,2.459016393442623
E00009853,107,82,17,8,76.63551401869158,15.887850467289718,7.476635514018691
E00009854,120,95,18,7,79.16666666666666,15,5.833333333333333
E00009855,151,113,33,5,74.83443708609272,21.85430463576159,3.3112582781456954
E00009856,145,109,30,6,75.17241379310344,20.689655172413794,4.137931034482759
E00009857,122,89,26,7,72.95081967213115,21.311475409836063,5.737704918032787
E00009858,100,82,14,4,82,14.000000000000002,4
E00009859,128,106,14,8,82.8125,10.9375,6.25
E00009860,136,106,28,2,77.94117647058823,20.588235294117645,1.4705882352941175
E00009861,97,82,14,1,84.5360824742268,14.432989690721648,1.0309278350515463
E00009862,129,98,30,1,75.96899224806202,23.25581395348837,0.7751937984496124
E00009863,127,86,30,11,67.71653543307087,23.62204724409449,8.661417322834646
E00009864,123,89,29,5,72.35772357723577,23.577235772357724,4.0650406504065035
E00009865,123,84,29,10,68.29268292682927,23.577235772357724,8.130081300813007
E00009866,131,89,32,10,67.93893129770993,24.427480916030532,7.633587786259542
E00009867,243,197,40,6,81.06995884773663,16.46090534979424,2.4691358024691357
E00009868,124,89,30,5,71.7741935483871,24.193548387096776,4.032258064516129
E00009869,176,136,38,2,77.27272727272727,21.59090909090909,1.1363636363636365
E00009870,132,90,35,7,68.18181818181817,26.515151515151516,5.303030303030303
E00009871,169,115,44,10,68.04733727810651,26.035502958579883,5.9171597633136095
E00009872,131,89,33,9,67.93893129770993,25.190839694656486,6.870229007633588
E00009873,140,93,39,8,66.42857142857143,27.857142857142858,5.714285714285714
E00009874,111,78,28,5,70.27027027027027,25.225225225225223,4.504504504504505
E00009875,169,118,45,6,69.8224852071006,26.627218934911244,3.5502958579881656
E00009876,200,151,41,8,75.5,20.5,4
E00009877,219,167,40,12,76.25570776255708,18.2648401826484,5.47945205479452
E00009878,124,78,42,4,62.903225806451616,33.87096774193548,3.225806451612903
E00009879,117,86,24,7,73.50427350427351,20.51282051282051,5.982905982905983
E00009880,111,97,13,1,87.38738738738738,11.711711711711711,0.9009009009009009
E00009881,125,104,12,9,83.2,9.6,7.199999999999999
E00009882,119,68,42,9,57.14285714285714,35.294117647058826,7.563025210084033
E00009883,154,104,45,5,67.53246753246754,29.22077922077922,3.2467532467532463
E00009884,169,99,57,13,58.57988165680473,33.72781065088758,7.6923076923076925
E00009885,122,70,50,2,57.377049180327866,40.98360655737705,1.639344262295082
E00009886,96,65,29,2,67.70833333333334,30.208333333333332,2.083333333333333
E00009887,113,70,37,6,61.94690265486725,32.743362831858406,5.3097345132743365
E00009888,125,77,43,5,61.6,34.4,4
E00009889,115,82,26,7,71.30434782608695,22.608695652173914,6.086956521739131
E00009890,112,97,14,1,86.60714285714286,12.5,0.8928571428571428
E00009892,111,91,17,3,81.98198198198197,15.315315315315313,2.7027027027027026
E00009893,168,134,31,3,79.76190476190477,18.452380952380953,1.7857142857142856
E00009894,130,99,25,6,76.15384615384615,19.230769230769234,4.615384615384616
E00009895,145,112,27,6,77.24137931034483,18.620689655172416,4.137931034482759
E00009896,185,147,35,3,79.45945945945945,18.91891891891892,1.6216216216216217
E00009897,116,85,20,11,73.27586206896551,17.24137931034483,9.482758620689655
E00009898,144,106,34,4,73.61111111111111,23.61111111111111,2.7777777777777777
E00009899,140,97,39,4,69.28571428571428,27.857142857142858,2.857142857142857
E00009900,217,166,42,9,76.49769585253456,19.35483870967742,4.147465437788019
E00009901,175,134,34,7,76.57142857142857,19.428571428571427,4
E00009902,175,133,32,10,76,18.285714285714285,5.714285714285714
E00009903,145,100,40,5,68.96551724137932,27.586206896551722,3.4482758620689653
E00009904,134,94,33,7,70.1492537313433,24.62686567164179,5.223880597014925
E00009905,150,105,40,5,70,26.666666666666668,3.3333333333333335
E00009906,135,95,32,8,70.37037037037037,23.703703703703706,5.9259259259259265
E00009907,171,108,53,10,63.1578947368421,30.994152046783626,5.847953216374268
E00009908,136,102,29,5,75,21.323529411764707,3.6764705882352944
E00009909,188,151,33,4,80.31914893617021,17.5531914893617,2.127659574468085
E00009910,156,105,40,11,67.3076923076923,25.64102564102564,7.051282051282051
E00009911,113,76,28,9,67.2566371681416,24.778761061946902,7.964601769911504
E00009912,139,108,30,1,77.6978417266187,21.58273381294964,0.7194244604316548
E00009913,140,103,29,8,73.57142857142858,20.714285714285715,5.714285714285714
E00009914,137,102,26,9,74.45255474452554,18.97810218978102,6.569343065693431
E00009915,221,144,62,15,65.15837104072398,28.054298642533936,6.787330316742081
E00009916,140,107,21,12,76.42857142857142,15,8.571428571428571
E00009917,132,104,20,8,78.78787878787878,15.151515151515152,6.0606060606060606
E00009918,120,95,22,3,79.16666666666666,18.333333333333332,2.5
E00009919,145,113,20,12,77.93103448275862,13.793103448275861,8.275862068965518
E00009920,141,102,31,8,72.3404255319149,21.98581560283688,5.673758865248227
E00009921,150,111,31,8,74,20.666666666666668,5.333333333333334
E00009922,158,116,31,11,73.41772151898735,19.62025316455696,6.962025316455696
E00009923,150,119,26,5,79.33333333333333,17.333333333333336,3.3333333333333335
E00009924,193,122,62,9,63.212435233160626,32.12435233160622,4.66321243523316
E00009925,146,104,34,8,71.23287671232876,23.28767123287671,5.47945205479452
E00009926,159,120,32,7,75.47169811320755,20.125786163522015,4.40251572327044
E00009927,191,123,49,19,64.3979057591623,25.654450261780106,9.947643979057592
E00009928,166,123,38,5,74.09638554216868,22.89156626506024,3.0120481927710845
E00009929,112,88,21,3,78.57142857142857,18.75,2.6785714285714284
E00009930,123,86,27,10,69.91869918699187,21.951219512195124,8.130081300813007
E00009931,117,78,36,3,66.66666666666666,30.76923076923077,2.564102564102564
E00009932,149,100,37,12,67.11409395973155,24.832214765100673,8.053691275167784
E00009933,113,86,22,5,76.10619469026548,19.469026548672566,4.424778761061947
E00009934,148,107,32,9,72.2972972972973,21.62162162162162,6.081081081081082
E00009935,109,71,28,10,65.13761467889908,25.688073394495415,9.174311926605505
E00009936,121,82,33,6,67.76859504132231,27.27272727272727,4.958677685950414
E00009937,143,110,29,4,76.92307692307693,20.27972027972028,2.797202797202797
E00009938,143,104,34,5,72.72727272727273,23.776223776223777,3.4965034965034967
E00009939,235,170,58,7,72.3404255319149,24.680851063829788,2.9787234042553195
E00009940,153,116,31,6,75.81699346405229,20.26143790849673,3.9215686274509802
E00009941,127,81,37,9,63.77952755905512,29.133858267716533,7.086614173228346
E00009942,131,90,33,8,68.70229007633588,25.190839694656486,6.106870229007633
E00009943,146,101,31,14,69.17808219178082,21.232876712328768,9.58904109589041
E00009944,125,90,28,7,72,22.400000000000002,5.6000000000000005
E00009945,146,121,23,2,82.87671232876713,15.753424657534246,1.36986301369863
E00009946,155,119,34,2,76.77419354838709,21.935483870967744,1.2903225806451613
E00009947,136,92,40,4,67.64705882352942,29.411764705882355,2.941176470588235
E00009948,110,91,16,3,82.72727272727273,14.545454545454545,2.727272727272727
E00009949,113,85,23,5,75.22123893805309,20.353982300884958,4.424778761061947
E00009950,156,120,33,3,76.92307692307693,21.153846153846153,1.9230769230769231
E00009951,106,71,29,6,66.98113207547169,27.358490566037734,5.660377358490567
E00009952,131,111,19,1,84.7328244274809,14.50381679389313,0.7633587786259541
E00009953,97,80,15,2,82.4742268041237,15.463917525773196,2.0618556701030926
E00009954,157,129,26,2,82.16560509554141,16.560509554140125,1.2738853503184715
E00009955,110,87,21,2,79.0909090909091,19.090909090909093,1.8181818181818181
E00009956,150,119,27,4,79.33333333333333,18,2.666666666666667
E00009957,133,102,26,5,76.69172932330827,19.548872180451127,3.7593984962406015
E00009958,120,98,18,4,81.66666666666667,15,3.3333333333333335
E00009959,120,88,29,3,73.33333333333333,24.166666666666668,2.5
E00009960,114,90,17,7,78.94736842105263,14.912280701754385,6.140350877192982
E00009961,118,86,28,4,72.88135593220339,23.728813559322035,3.389830508474576
E00009962,150,107,41,2,71.33333333333334,27.333333333333332,1.3333333333333335
E00009963,123,93,26,4,75.60975609756098,21.138211382113823,3.2520325203252036
E00009964,120,97,22,1,80.83333333333333,18.333333333333332,0.8333333333333334
E00009965,122,96,21,5,78.68852459016394,17.21311475409836,4.098360655737705
E00009967,133,111,20,2,83.45864661654136,15.037593984962406,1.5037593984962405
E00009968,96,83,12,1,86.45833333333334,12.5,1.0416666666666665
E00009969,118,98,18,2,83.05084745762711,15.254237288135593,1.694915254237288
E00009970,149,117,28,4,78.52348993288591,18.79194630872483,2.684563758389262
E00009971,87,69,12,6,79.3103448275862,13.793103448275861,6.896551724137931
E00009972,144,112,24,8,77.77777777777779,16.666666666666664,5.555555555555555
E00009973,107,90,17,0,84.11214953271028,15.887850467289718,0
E00009974,124,111,12,1,89.51612903225806,9.67741935483871,0.8064516129032258
E00009975,122,91,25,6,74.59016393442623,20.491803278688526,4.918032786885246
E00009976,127,109,16,2,85.8267716535433,12.598425196850393,1.574803149606299
E00009978,150,117,31,2,78,20.666666666666668,1.3333333333333335
E00009979,121,89,31,1,73.55371900826447,25.6198347107438,0.8264462809917356
E00009980,117,92,21,4,78.63247863247864,17.94871794871795,3.418803418803419
E00009982,137,91,39,7,66.42335766423358,28.467153284671532,5.109489051094891
E00009983,118,96,22,0,81.35593220338984,18.64406779661017,0
E00009984,133,101,27,5,75.93984962406014,20.30075187969925,3.7593984962406015
E00009985,140,109,26,5,77.85714285714286,18.571428571428573,3.571428571428571
E00009986,125,94,29,2,75.2,23.200000000000003,1.6
E00009987,129,92,28,9,71.31782945736434,21.705426356589147,6.976744186046512
E00009988,136,91,35,10,66.91176470588235,25.735294117647058,7.352941176470589
E00009990,104,75,26,3,72.11538461538461,25,2.8846153846153846
E00009991,103,84,17,2,81.55339805825243,16.50485436893204,1.9417475728155338
E00009992,137,105,26,6,76.64233576642336,18.97810218978102,4.37956204379562
E00009993,110,84,21,5,76.36363636363637,19.090909090909093,4.545454545454546
E00009994,120,93,24,3,77.5,20,2.5
E00009995,132,106,23,3,80.3030303030303,17.424242424242426,2.272727272727273
E00009996,138,112,24,2,81.15942028985508,17.391304347826086,1.4492753623188406
E00009997,144,119,24,1,82.63888888888889,16.666666666666664,0.6944444444444444
E00009998,145,108,34,3,74.48275862068967,23.448275862068964,2.0689655172413794
E00009999,87,71,15,1,81.60919540229885,17.24137931034483,1.1494252873563218
E00010000,118,83,33,2,70.33898305084746,27.966101694915253,1.694915254237288
E00010001,122,104,16,2,85.24590163934425,13.114754098360656,1.639344262295082
E00010002,104,73,28,3,70.1923076923077,26.923076923076923,2.8846153846153846
E00010003,125,96,28,1,76.8,22.400000000000002,0.8
E00010004,158,120,35,3,75.9493670886076,22.151898734177212,1.89873417721519
E00010005,130,104,23,3,80,17.692307692307693,2.307692307692308
E00010006,117,93,23,1,79.48717948717949,19.65811965811966,0.8547008547008548
E00010007,109,85,22,2,77.98165137614679,20.18348623853211,1.834862385321101
E00010008,139,113,21,5,81.29496402877699,15.107913669064748,3.5971223021582732
E00010009,118,89,26,3,75.42372881355932,22.033898305084744,2.5423728813559325
E00010010,103,74,21,8,71.84466019417476,20.388349514563107,7.766990291262135
E00010011,119,84,30,5,70.58823529411765,25.210084033613445,4.201680672268908
E00010012,128,101,20,7,78.90625,15.625,5.46875
E00010013,111,82,25,4,73.87387387387388,22.52252252252252,3.6036036036036037
E00010014,100,76,22,2,76,22,2
E00010015,129,102,24,3,79.06976744186046,18.6046511627907,2.3255813953488373
E00010016,114,80,26,8,70.17543859649122,22.807017543859647,7.017543859649122
E00010017,137,112,22,3,81.75182481751825,16.05839416058394,2.18978102189781
E00010018,150,111,31,8,74,20.666666666666668,5.333333333333334
E00010019,120,78,33,9,65,27.500000000000004,7.5
E00010021,97,53,28,16,54.63917525773196,28.865979381443296,16.49484536082474
E00010022,139,86,40,13,61.87050359712231,28.776978417266186,9.352517985611511
E00010023,114,83,29,2,72.80701754385966,25.438596491228072,1.7543859649122806
E00010024,111,87,15,9,78.37837837837837,13.513513513513514,8.108108108108109
E00010026,162,143,16,3,88.27160493827161,9.876543209876543,1.8518518518518516
E00010027,211,160,40,11,75.82938388625593,18.95734597156398,5.213270142180095
E00010029,122,87,31,4,71.31147540983606,25.40983606557377,3.278688524590164
E00010030,126,94,27,5,74.60317460317461,21.428571428571427,3.968253968253968
E00010032,139,101,32,6,72.66187050359713,23.021582733812952,4.316546762589928
E00010033,172,149,18,5,86.62790697674419,10.465116279069768,2.9069767441860463
E00010035,173,141,29,3,81.5028901734104,16.76300578034682,1.7341040462427744
E00010036,139,111,22,6,79.85611510791367,15.827338129496402,4.316546762589928
E00010037,167,118,35,14,70.65868263473054,20.958083832335326,8.383233532934131
E00010038,171,128,38,5,74.85380116959064,22.22222222222222,2.923976608187134
E00010039,161,113,41,7,70.1863354037267,25.465838509316768,4.3478260869565215
E00010041,168,128,34,6,76.19047619047619,20.238095238095237,3.571428571428571
E00010042,169,128,33,8,75.7396449704142,19.526627218934912,4.733727810650888
E00010043,117,82,27,8,70.08547008547008,23.076923076923077,6.837606837606838
E00010044,140,95,36,9,67.85714285714286,25.71428571428571,6.428571428571428
E00010045,127,83,32,12,65.35433070866141,25.196850393700785,9.448818897637794
E00010046,133,96,27,10,72.18045112781954,20.30075187969925,7.518796992481203
E00010047,134,101,30,3,75.3731343283582,22.388059701492537,2.2388059701492535
E00010048,122,95,22,5,77.8688524590164,18.0327868852459,4.098360655737705
E00010049,162,122,28,12,75.30864197530865,17.28395061728395,7.4074074074074066
E00010050,113,80,29,4,70.79646017699115,25.663716814159294,3.5398230088495577
E00010051,99,73,24,2,73.73737373737373,24.242424242424242,2.0202020202020203
E00010052,134,95,29,10,70.8955223880597,21.641791044776117,7.462686567164178
E00010053,110,82,26,2,74.54545454545455,23.636363636363637,1.8181818181818181
E00010054,162,128,28,6,79.01234567901234,17.28395061728395,3.7037037037037033
E00010055,251,188,54,9,74.9003984063745,21.51394422310757,3.5856573705179287
