OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00009868,280,234,131,76,26,22,19,9,27,27,18,9,19,0,0,83.57142857142857,46.785714285714285,27.142857142857142,9.285714285714286,7.857142857142857,6.785714285714286,3.214285714285714,9.642857142857144,9.642857142857144,6.428571428571428,3.214285714285714,6.785714285714286,0,0
E00009869,370,291,141,103,28,39,30,6,47,47,33,24,20,0,2,78.64864864864865,38.108108108108105,27.837837837837835,7.567567567567568,10.54054054054054,8.108108108108109,1.6216216216216217,12.702702702702704,12.702702702702704,8.91891891891892,6.486486486486487,5.405405405405405,0,0.5405405405405406
E00009870,260,198,115,58,21,16,17,4,25,25,18,28,13,1,2,76.15384615384615,44.230769230769226,22.30769230769231,8.076923076923077,6.153846153846154,6.538461538461539,1.5384615384615385,9.615384615384617,9.615384615384617,6.923076923076923,10.76923076923077,5,0.38461538461538464,0.7692307692307693
E00009879,265,219,151,53,25,14,10,4,15,15,22,16,3,5,0,82.64150943396227,56.9811320754717,20,9.433962264150944,5.283018867924529,3.7735849056603774,1.509433962264151,5.660377358490567,5.660377358490567,8.30188679245283,6.037735849056604,1.1320754716981132,1.8867924528301887,0
E00009902,490,416,186,198,73,85,24,16,32,32,22,36,15,0,1,84.89795918367346,37.95918367346939,40.40816326530612,14.897959183673471,17.346938775510203,4.8979591836734695,3.2653061224489797,6.530612244897959,6.530612244897959,4.489795918367347,7.346938775510205,3.061224489795918,0,0.20408163265306123
E00009903,299,247,165,50,14,10,21,5,32,32,26,10,15,1,0,82.6086956521739,55.18394648829431,16.722408026755854,4.682274247491638,3.3444816053511706,7.023411371237458,1.6722408026755853,10.702341137123746,10.702341137123746,8.695652173913043,3.3444816053511706,5.016722408026756,0.33444816053511706,0
E00009871,375,309,196,83,28,12,32,11,30,30,27,27,12,0,0,82.39999999999999,52.26666666666666,22.133333333333333,7.466666666666668,3.2,8.533333333333333,2.933333333333333,8,8,7.199999999999999,7.199999999999999,3.2,0,0
E00009874,264,219,170,36,16,18,0,2,13,13,15,16,11,3,0,82.95454545454545,64.39393939393939,13.636363636363635,6.0606060606060606,6.8181818181818175,0,0.7575757575757576,4.924242424242424,4.924242424242424,5.681818181818182,6.0606060606060606,4.166666666666666,1.1363636363636365,0
E00009882,282,233,151,50,11,12,15,12,32,32,27,12,10,0,0,82.62411347517731,53.54609929078015,17.73049645390071,3.900709219858156,4.25531914893617,5.319148936170213,4.25531914893617,11.347517730496454,11.347517730496454,9.574468085106384,4.25531914893617,3.546099290780142,0,0
E00009884,407,326,184,92,44,18,20,10,50,50,38,22,20,1,0,80.0982800982801,45.20884520884521,22.604422604422606,10.81081081081081,4.422604422604422,4.914004914004914,2.457002457002457,12.285012285012286,12.285012285012286,9.336609336609335,5.405405405405405,4.914004914004914,0.2457002457002457,0
E00009885,282,215,150,31,15,7,7,2,34,34,33,16,18,0,0,76.24113475177306,53.191489361702125,10.99290780141844,5.319148936170213,2.4822695035460995,2.4822695035460995,0.7092198581560284,12.056737588652481,12.056737588652481,11.702127659574469,5.673758865248227,6.382978723404255,0,0
E00009888,297,211,148,24,7,5,4,8,39,39,57,14,12,0,3,71.04377104377105,49.831649831649834,8.080808080808081,2.356902356902357,1.6835016835016834,1.3468013468013467,2.6936026936026933,13.131313131313133,13.131313131313133,19.19191919191919,4.713804713804714,4.040404040404041,0,1.0101010101010102
E00009867,529,472,195,198,45,90,59,4,79,79,17,21,18,1,0,89.22495274102079,36.86200378071834,37.42911153119093,8.5066162570888455,17.01323251417769,11.153119092627598,0.7561436672967864,14.933837429111533,14.933837429111533,3.213610586011342,3.9697542533081283,3.402646502835539,0.1890359168241966,0
E00009876,428,347,175,113,47,43,20,3,59,59,22,34,20,4,1,81.07476635514018,40.887850467289724,26.401869158878505,10.981308411214954,10.046728971962617,4.672897196261682,0.7009345794392523,13.785046728971961,13.785046728971961,5.14018691588785,7.943925233644859,4.672897196261682,0.9345794392523363,0.23364485981308408
E00009880,254,221,119,89,25,17,42,5,13,13,6,12,15,0,0,87.00787401574803,46.8503937007874,35.039370078740156,9.84251968503937,6.692913385826772,16.535433070866144,1.968503937007874,5.118110236220472,5.118110236220472,2.3622047244094486,4.724409448818897,5.905511811023622,0,0
E00009892,283,243,170,60,22,10,25,3,13,13,9,16,12,2,1,85.86572438162544,60.07067137809188,21.20141342756184,7.773851590106007,3.53356890459364,8.8339222614841,1.0600706713780919,4.593639575971731,4.593639575971731,3.180212014134275,5.6537102473498235,4.240282685512367,0.7067137809187279,0.35335689045936397
E00009894,310,233,149,68,14,23,31,0,16,16,20,31,22,4,0,75.16129032258064,48.064516129032256,21.935483870967744,4.516129032258064,7.419354838709677,10,0,5.161290322580645,5.161290322580645,6.451612903225806,10,7.096774193548387,1.2903225806451613,0
E00009901,409,351,223,108,40,31,26,11,20,20,21,25,11,1,0,85.81907090464547,54.52322738386308,26.405867970660147,9.7799511002445,7.579462102689487,6.356968215158925,2.689486552567237,4.88997555012225,4.88997555012225,5.134474327628362,6.112469437652812,2.689486552567237,0.24449877750611246,0
E00009893,382,319,232,76,33,18,24,1,11,11,22,16,25,0,0,83.50785340314137,60.73298429319372,19.895287958115183,8.638743455497382,4.712041884816754,6.282722513089005,0.2617801047120419,2.8795811518324608,2.8795811518324608,5.7591623036649215,4.18848167539267,6.544502617801047,0,0
E00009895,316,268,136,95,28,25,40,2,37,37,15,24,8,1,0,84.81012658227847,43.037974683544306,30.063291139240505,8.860759493670885,7.9113924050632916,12.658227848101266,0.6329113924050633,11.708860759493671,11.708860759493671,4.746835443037975,7.59493670886076,2.5316455696202533,0.31645569620253167,0
E00009898,319,264,139,95,32,43,15,5,30,30,21,17,16,1,0,82.75862068965517,43.573667711598745,29.780564263322884,10.031347962382444,13.479623824451412,4.702194357366771,1.5673981191222568,9.404388714733543,9.404388714733543,6.583072100313479,5.329153605015674,5.015673981191222,0.3134796238244514,0
E00009899,308,249,168,65,21,23,17,4,16,16,19,12,27,1,0,80.84415584415584,54.54545454545454,21.1038961038961,6.8181818181818175,7.467532467532467,5.51948051948052,1.2987012987012987,5.194805194805195,5.194805194805195,6.1688311688311686,3.896103896103896,8.766233766233766,0.3246753246753247,0
E00009900,491,395,204,153,52,34,53,14,38,38,25,37,34,0,0,80.44806517311609,41.54786150712831,31.160896130346234,10.590631364562118,6.924643584521386,10.79429735234216,2.8513238289205702,7.739307535641547,7.739307535641547,5.091649694501019,7.535641547861507,6.924643584521386,0,0
E00010216,377,251,166,63,35,16,11,1,22,22,64,20,38,1,3,66.57824933687002,44.03183023872679,16.710875331564985,9.283819628647215,4.244031830238726,2.9177718832891246,0.2652519893899204,5.835543766578249,5.835543766578249,16.976127320954905,5.305039787798409,10.079575596816976,0.2652519893899204,0.7957559681697612
E00010233,353,256,149,84,28,22,29,5,23,23,46,10,41,0,0,72.52124645892351,42.20963172804532,23.79603399433428,7.932011331444759,6.232294617563739,8.21529745042493,1.41643059490085,6.515580736543909,6.515580736543909,13.031161473087819,2.8328611898017,11.614730878186968,0,0
E00010248,434,311,168,118,36,33,46,3,25,25,54,13,49,0,7,71.6589861751152,38.70967741935484,27.188940092165897,8.294930875576037,7.603686635944701,10.599078341013826,0.6912442396313364,5.76036866359447,5.76036866359447,12.442396313364055,2.995391705069124,11.29032258064516,0,1.6129032258064515
E00010249,437,302,172,116,33,25,52,6,14,14,64,31,39,1,0,69.10755148741418,39.359267734553775,26.54462242562929,7.551487414187644,5.720823798627003,11.899313501144166,1.3729977116704806,3.203661327231121,3.203661327231121,14.645308924485127,7.093821510297483,8.924485125858125,0.2288329519450801,0
E00010250,265,196,133,28,4,13,9,2,35,35,50,6,12,0,1,73.9622641509434,50.18867924528302,10.566037735849058,1.509433962264151,4.905660377358491,3.3962264150943398,0.7547169811320755,13.20754716981132,13.20754716981132,18.867924528301888,2.2641509433962264,4.528301886792453,0,0.37735849056603776
E00010214,329,217,120,74,14,19,33,8,23,23,61,7,43,1,0,65.95744680851064,36.474164133738604,22.492401215805472,4.25531914893617,5.775075987841945,10.030395136778116,2.43161094224924,6.990881458966565,6.990881458966565,18.541033434650455,2.127659574468085,13.069908814589665,0.303951367781155,0
E00010217,424,301,219,52,8,19,19,6,30,30,69,25,25,0,4,70.99056603773585,51.65094339622641,12.264150943396226,1.8867924528301887,4.481132075471698,4.481132075471698,1.4150943396226416,7.0754716981132075,7.0754716981132075,16.27358490566038,5.89622641509434,5.89622641509434,0,0.9433962264150944
E00010220,360,261,172,46,13,7,25,1,43,43,73,9,16,0,1,72.5,47.77777777777778,12.777777777777777,3.6111111111111107,1.9444444444444444,6.944444444444445,0.2777777777777778,11.944444444444445,11.944444444444445,20.27777777777778,2.5,4.444444444444445,0,0.2777777777777778
E00010221,321,219,152,46,11,12,16,7,21,21,41,17,39,0,5,68.22429906542055,47.35202492211838,14.330218068535824,3.4267912772585665,3.7383177570093453,4.984423676012461,2.1806853582554515,6.5420560747663545,6.5420560747663545,12.77258566978193,5.29595015576324,12.149532710280374,0,1.557632398753894
E00010245,276,187,122,50,7,13,26,4,15,15,34,22,32,1,0,67.7536231884058,44.20289855072464,18.115942028985508,2.536231884057971,4.710144927536232,9.420289855072465,1.4492753623188406,5.434782608695652,5.434782608695652,12.318840579710146,7.971014492753622,11.594202898550725,0.36231884057971014,0
E00010223,341,251,160,37,10,9,12,6,54,54,51,8,28,0,3,73.60703812316716,46.9208211143695,10.850439882697946,2.932551319648094,2.6392961876832843,3.519061583577713,1.7595307917888565,15.835777126099707,15.835777126099707,14.95601173020528,2.346041055718475,8.211143695014663,0,0.8797653958944283
E00010224,302,200,125,21,12,4,4,1,54,54,50,9,40,0,3,66.22516556291392,41.390728476821195,6.95364238410596,3.9735099337748347,1.3245033112582782,1.3245033112582782,0.33112582781456956,17.880794701986755,17.880794701986755,16.55629139072848,2.980132450331126,13.245033112582782,0,0.9933774834437087
E00010228,283,196,129,34,18,4,9,3,33,33,52,14,19,1,1,69.25795053003534,45.583038869257955,12.014134275618375,6.36042402826855,1.4134275618374559,3.180212014134275,1.0600706713780919,11.66077738515901,11.66077738515901,18.374558303886925,4.946996466431095,6.713780918727916,0.35335689045936397,0.35335689045936397
E00010229,320,226,166,15,8,5,0,2,45,45,52,6,36,0,0,70.625,51.87500000000001,4.6875,2.5,1.5625,0,0.625,14.0625,14.0625,16.25,1.875,11.25,0,0
E00010231,427,306,234,26,16,0,8,2,46,46,67,16,38,0,0,71.66276346604215,54.80093676814989,6.0889929742388755,3.747072599531616,0,1.873536299765808,0.468384074941452,10.772833723653395,10.772833723653395,15.690866510538642,3.747072599531616,8.899297423887589,0,0
E00010234,360,254,163,71,20,18,23,10,20,20,50,15,41,0,0,70.55555555555556,45.27777777777778,19.72222222222222,5.555555555555555,5,6.388888888888888,2.7777777777777777,5.555555555555555,5.555555555555555,13.88888888888889,4.166666666666666,11.38888888888889,0,0
E00010237,516,399,147,237,32,13,190,2,15,15,60,17,39,0,1,77.32558139534885,28.488372093023255,45.93023255813954,6.2015503875969,2.5193798449612403,36.82170542635659,0.3875968992248062,2.9069767441860463,2.9069767441860463,11.627906976744185,3.2945736434108532,7.55813953488372,0,0.1937984496124031
E00010239,375,246,175,64,14,15,32,3,7,7,52,11,66,0,0,65.60000000000001,46.666666666666664,17.066666666666666,3.733333333333334,4,8.533333333333333,0.8,1.866666666666667,1.866666666666667,13.866666666666665,2.933333333333333,17.599999999999998,0,0
E00010240,338,241,159,66,25,9,28,4,16,16,38,13,42,0,4,71.30177514792899,47.0414201183432,19.526627218934912,7.396449704142012,2.6627218934911245,8.284023668639055,1.183431952662722,4.733727810650888,4.733727810650888,11.242603550295858,3.8461538461538463,12.42603550295858,0,1.183431952662722
E00010242,292,209,144,45,13,6,26,0,20,20,34,5,44,0,0,71.57534246575342,49.31506849315068,15.41095890410959,4.4520547945205475,2.054794520547945,8.904109589041095,0,6.8493150684931505,6.8493150684931505,11.643835616438356,1.7123287671232876,15.068493150684931,0,0
E00010243,383,286,186,81,19,20,38,4,19,19,50,11,34,2,0,74.67362924281984,48.56396866840731,21.148825065274153,4.960835509138381,5.221932114882506,9.921671018276761,1.0443864229765014,4.960835509138381,4.960835509138381,13.054830287206268,2.8720626631853787,8.87728459530026,0.5221932114882507,0
E00009840,369,322,266,46,27,8,3,8,10,10,7,20,11,9,0,87.26287262872629,72.08672086720867,12.466124661246612,7.317073170731707,2.168021680216802,0.8130081300813009,2.168021680216802,2.710027100271003,2.710027100271003,1.8970189701897018,5.420054200542006,2.9810298102981028,2.4390243902439024,0
E00009843,370,326,280,33,19,5,6,3,13,13,9,20,14,1,0,88.10810810810811,75.67567567567568,8.91891891891892,5.135135135135135,1.3513513513513513,1.6216216216216217,0.8108108108108109,3.5135135135135136,3.5135135135135136,2.4324324324324325,5.405405405405405,3.783783783783784,0.2702702702702703,0
E00009863,352,287,252,29,17,5,0,7,6,6,21,23,15,6,0,81.5340909090909,71.5909090909091,8.238636363636363,4.829545454545454,1.4204545454545454,0,1.9886363636363635,1.7045454545454544,1.7045454545454544,5.965909090909091,6.534090909090909,4.261363636363636,1.7045454545454544,0
E00009864,357,306,241,48,20,16,1,11,17,17,25,14,8,4,0,85.71428571428571,67.50700280112045,13.445378151260504,5.602240896358544,4.481792717086835,0.2801120448179272,3.081232492997199,4.761904761904762,4.761904761904762,7.002801120448179,3.9215686274509802,2.2408963585434174,1.1204481792717087,0
E00009865,376,295,225,37,20,7,4,6,33,33,35,18,19,9,0,78.45744680851064,59.840425531914896,9.840425531914894,5.319148936170213,1.8617021276595744,1.0638297872340425,1.5957446808510638,8.77659574468085,8.77659574468085,9.308510638297872,4.787234042553192,5.053191489361701,2.393617021276596,0
E00009872,347,266,212,24,8,9,5,2,30,30,42,24,15,0,0,76.657060518732,61.09510086455331,6.9164265129683,2.3054755043227666,2.5936599423631126,1.440922190201729,0.57636887608069165,8.645533141210375,8.645533141210375,12.103746397694524,6.9164265129683,4.322766570605188,0,0
E00009877,571,460,267,138,55,42,29,12,55,55,39,52,16,1,3,80.56042031523643,46.760070052539405,24.168126094570926,9.632224168126093,7.355516637478108,5.078809106830122,2.1015761821366024,9.632224168126093,9.632224168126093,6.830122591943957,9.106830122591944,2.8021015761821366,0.17513134851138354,0.5253940455341506
E00009878,278,204,152,31,17,8,2,4,21,21,35,24,14,0,1,73.38129496402878,54.67625899280576,11.151079136690647,6.115107913669065,2.877697841726619,0.7194244604316548,1.4388489208633095,7.553956834532374,7.553956834532374,12.589928057553957,8.633093525179856,5.0359712230215825,0,0.3597122302158274
E00009881,329,278,125,112,44,24,40,4,41,41,16,11,24,0,0,84.49848024316108,37.99392097264438,34.04255319148936,13.37386018237082,7.29483282674772,12.158054711246201,1.21580547112462,12.462006079027356,12.462006079027356,4.86322188449848,3.343465045592705,7.29483282674772,0,0
E00009905,378,300,193,73,33,20,12,8,34,34,31,26,17,2,2,79.36507936507937,51.05820105820106,19.31216931216931,8.73015873015873,5.291005291005291,3.1746031746031744,2.1164021164021163,8.994708994708994,8.994708994708994,8.201058201058201,6.878306878306878,4.497354497354497,0.5291005291005291,0.5291005291005291
E00009873,358,285,192,70,38,16,10,6,23,23,38,11,21,3,0,79.60893854748603,53.63128491620112,19.553072625698324,10.614525139664805,4.4692737430167595,2.793296089385475,1.675977653631285,6.424581005586592,6.424581005586592,10.614525139664805,3.072625698324022,5.865921787709497,0.8379888268156425,0
E00009883,319,261,206,34,20,5,4,5,21,21,28,11,16,1,2,81.81818181818183,64.57680250783699,10.658307210031348,6.269592476489027,1.5673981191222568,1.2539184952978055,1.5673981191222568,6.583072100313479,6.583072100313479,8.77742946708464,3.4482758620689653,5.015673981191222,0.3134796238244514,0.6269592476489028
E00009886,223,170,103,21,6,6,6,3,46,46,33,7,11,2,0,76.23318385650224,46.18834080717489,9.417040358744394,2.690582959641256,2.690582959641256,2.690582959641256,1.345291479820628,20.62780269058296,20.62780269058296,14.798206278026907,3.1390134529147984,4.932735426008969,0.8968609865470852,0
E00009887,301,228,149,27,12,6,8,1,52,52,43,17,13,0,0,75.74750830564784,49.501661129568106,8.970099667774086,3.9867109634551494,1.9933554817275747,2.6578073089700998,0.33222591362126247,17.275747508305646,17.275747508305646,14.285714285714285,5.647840531561462,4.318936877076411,0,0
E00009889,289,239,180,44,25,8,8,3,15,15,20,17,9,3,1,82.69896193771626,62.28373702422145,15.22491349480969,8.650519031141869,2.768166089965398,2.768166089965398,1.0380622837370241,5.190311418685121,5.190311418685121,6.920415224913495,5.88235294117647,3.1141868512110724,1.0380622837370241,0.34602076124567477
E00009890,227,187,112,60,26,20,11,3,15,15,8,18,11,3,0,82.37885462555066,49.33920704845815,26.431718061674008,11.45374449339207,8.81057268722467,4.845814977973569,1.3215859030837005,6.607929515418502,6.607929515418502,3.524229074889868,7.929515418502203,4.845814977973569,1.3215859030837005,0
E00009875,394,315,185,110,36,37,19,18,20,20,36,25,14,4,0,79.94923857868021,46.954314720812185,27.918781725888326,9.137055837563452,9.390862944162437,4.822335025380711,4.568527918781726,5.0761421319796955,5.0761421319796955,9.137055837563452,6.345177664974619,3.5532994923857872,1.015228426395939,0
E00009896,461,383,204,99,36,21,37,5,80,80,28,24,24,0,2,83.08026030368764,44.251626898047725,21.475054229934923,7.809110629067245,4.55531453362256,8.026030368763557,1.0845986984815619,17.35357917570499,17.35357917570499,6.073752711496746,5.206073752711497,5.206073752711497,0,0.43383947939262474
E00009897,309,271,210,54,20,7,6,21,7,7,10,18,9,1,0,87.70226537216828,67.96116504854369,17.475728155339805,6.472491909385113,2.26537216828479,1.9417475728155338,6.796116504854369,2.26537216828479,2.26537216828479,3.2362459546925564,5.825242718446602,2.912621359223301,0.3236245954692557,0
E00009904,379,319,263,51,22,11,3,15,5,5,26,24,10,0,0,84.1688654353562,69.39313984168865,13.456464379947231,5.804749340369393,2.9023746701846966,0.79155672823219,3.95778364116095,1.3192612137203166,1.3192612137203166,6.860158311345646,6.33245382585752,2.638522427440633,0,0
E00170302,288,234,153,44,18,10,15,1,37,37,29,13,10,2,0,81.25,53.125,15.277777777777779,6.25,3.4722222222222223,5.208333333333334,0.3472222222222222,12.847222222222221,12.847222222222221,10.069444444444445,4.513888888888888,3.4722222222222223,0.6944444444444444,0
E00170303,410,363,290,61,32,3,12,14,12,12,11,18,16,2,0,88.53658536585365,70.73170731707317,14.878048780487804,7.804878048780488,0.7317073170731708,2.9268292682926833,3.414634146341464,2.9268292682926833,2.9268292682926833,2.682926829268293,4.390243902439024,3.902439024390244,0.4878048780487805,0
E00170304,298,230,148,60,20,32,6,2,22,22,37,17,11,3,0,77.18120805369128,49.664429530201346,20.13422818791946,6.7114093959731544,10.738255033557047,2.013422818791946,0.6711409395973155,7.38255033557047,7.38255033557047,12.416107382550337,5.704697986577181,3.691275167785235,1.006711409395973,0
E00010511,554,432,272,89,24,25,30,10,71,71,47,47,27,0,1,77.9783393501805,49.09747292418773,16.064981949458485,4.332129963898916,4.512635379061372,5.415162454873646,1.8050541516245486,12.815884476534295,12.815884476534295,8.483754512635379,8.483754512635379,4.873646209386282,0,0.18050541516245489
