OA,ts0650001,ts0650002,ts0650003,ts0650004,ts0650002_PCT,ts0650003_PCT,ts0650004_PCT
E00053353,187,30,122,35,16.042780748663102,65.24064171122996,18.71657754010695
E00053354,103,14,74,15,13.592233009708737,71.84466019417476,14.563106796116504
E00053355,98,12,74,12,12.244897959183673,75.51020408163265,12.244897959183673
E00053356,95,10,71,14,10.526315789473683,74.73684210526315,14.736842105263156
E00053357,123,11,98,14,8.94308943089431,79.67479674796748,11.38211382113821
E00053358,105,20,69,16,19.047619047619047,65.71428571428571,15.238095238095239
E00053359,118,16,86,16,13.559322033898304,72.88135593220339,13.559322033898304
E00053360,129,12,88,29,9.30232558139535,68.21705426356588,22.48062015503876
E00053361,139,12,113,14,8.633093525179856,81.29496402877699,10.071942446043165
E00053362,149,7,125,17,4.697986577181208,83.89261744966443,11.409395973154362
E00053363,110,14,75,21,12.727272727272727,68.18181818181817,19.090909090909093
E00053364,130,4,102,24,3.076923076923077,78.46153846153847,18.461538461538463
E00053365,89,6,66,17,6.741573033707865,74.15730337078652,19.101123595505616
E00053366,116,16,77,23,13.793103448275861,66.37931034482759,19.82758620689655
E00053367,118,11,89,18,9.322033898305085,75.42372881355932,15.254237288135593
E00053368,96,9,69,18,9.375,71.875,18.75
E00053369,83,7,63,13,8.433734939759036,75.90361445783132,15.66265060240964
E00053370,128,22,91,15,17.1875,71.09375,11.71875
E00053371,60,9,49,2,15,81.66666666666667,3.3333333333333335
E00053372,128,10,97,21,7.8125,75.78125,16.40625
E00053373,205,12,157,36,5.853658536585367,76.58536585365854,17.560975609756095
E00053374,135,13,103,19,9.62962962962963,76.29629629629629,14.074074074074074
E00053375,117,7,93,17,5.982905982905983,79.48717948717949,14.529914529914532
E00053376,125,15,97,13,12,77.60000000000001,10.4
E00053377,102,10,67,25,9.803921568627452,65.68627450980392,24.509803921568626
E00053378,133,17,77,39,12.781954887218044,57.89473684210527,29.32330827067669
E00053379,102,11,68,23,10.784313725490197,66.66666666666666,22.54901960784314
E00053380,116,9,86,21,7.758620689655173,74.13793103448276,18.103448275862068
E00053381,74,6,41,27,8.108108108108109,55.4054054054054,36.486486486486484
E00053382,113,16,68,29,14.15929203539823,60.17699115044248,25.663716814159294
E00053383,97,7,70,20,7.216494845360824,72.16494845360825,20.618556701030926
E00053384,76,12,51,13,15.789473684210526,67.10526315789474,17.105263157894736
E00053385,80,10,58,12,12.5,72.5,15
E00053386,125,14,83,28,11.200000000000001,66.4,22.400000000000002
E00053387,112,11,85,16,9.821428571428571,75.89285714285714,14.285714285714285
E00053388,99,12,72,15,12.121212121212121,72.72727272727273,15.151515151515152
E00053389,139,10,102,27,7.1942446043165464,73.38129496402878,19.424460431654676
E00053390,106,5,85,16,4.716981132075472,80.18867924528303,15.09433962264151
E00053391,145,16,120,9,11.03448275862069,82.75862068965517,6.206896551724138
E00053392,102,11,85,6,10.784313725490197,83.33333333333334,5.88235294117647
E00053393,100,11,78,11,11,78,11
E00053394,81,11,57,13,13.580246913580247,70.37037037037037,16.049382716049383
E00053395,109,9,92,8,8.256880733944955,84.40366972477065,7.339449541284404
E00053396,95,9,61,25,9.473684210526317,64.21052631578948,26.31578947368421
E00053397,76,5,53,18,6.578947368421052,69.73684210526315,23.684210526315788
E00053398,112,3,92,17,2.6785714285714284,82.14285714285714,15.178571428571427
E00053399,170,7,138,25,4.117647058823529,81.17647058823529,14.705882352941178
E00053400,79,13,56,10,16.455696202531644,70.88607594936708,12.658227848101266
E00053401,108,7,84,17,6.481481481481481,77.77777777777779,15.74074074074074
E00053402,94,8,71,15,8.51063829787234,75.53191489361703,15.957446808510639
E00053403,108,17,76,15,15.74074074074074,70.37037037037037,13.88888888888889
E00053404,124,10,90,24,8.064516129032258,72.58064516129032,19.35483870967742
E00053405,134,13,96,25,9.701492537313433,71.64179104477611,18.65671641791045
E00053406,93,7,60,26,7.526881720430108,64.51612903225806,27.956989247311824
E00053407,132,18,99,15,13.636363636363635,75,11.363636363636363
E00053408,156,12,132,12,7.6923076923076925,84.61538461538461,7.6923076923076925
E00053409,88,10,68,10,11.363636363636363,77.27272727272727,11.363636363636363
E00053410,90,12,59,19,13.333333333333334,65.55555555555556,21.11111111111111
E00053411,101,14,72,15,13.861386138613863,71.28712871287128,14.85148514851485
E00053412,77,10,53,14,12.987012987012985,68.83116883116884,18.181818181818183
E00053414,150,9,108,33,6,72,22
E00053415,218,10,185,23,4.587155963302752,84.86238532110092,10.550458715596331
E00053416,58,11,32,15,18.96551724137931,55.172413793103445,25.862068965517242
E00053417,100,13,64,23,13,64,23
E00053418,129,6,106,17,4.651162790697675,82.17054263565892,13.178294573643413
E00053419,106,6,81,19,5.660377358490567,76.41509433962264,17.92452830188679
E00053420,87,12,58,17,13.793103448275861,66.66666666666666,19.54022988505747
E00053421,74,7,52,15,9.45945945945946,70.27027027027027,20.27027027027027
E00053422,63,8,38,17,12.698412698412698,60.317460317460316,26.984126984126984
E00053424,93,9,53,31,9.67741935483871,56.98924731182796,33.33333333333333
E00053425,87,13,46,28,14.942528735632186,52.87356321839081,32.18390804597701
E00053426,100,18,52,30,18,52,30
E00053427,124,20,85,19,16.129032258064516,68.54838709677419,15.32258064516129
E00053428,64,4,48,12,6.25,75,18.75
E00053430,135,9,99,27,6.666666666666667,73.33333333333333,20
E00053431,106,8,83,15,7.547169811320755,78.30188679245283,14.150943396226415
E00053432,107,13,70,24,12.149532710280374,65.42056074766354,22.429906542056074
E00053434,64,7,42,15,10.9375,65.625,23.4375
E00053435,118,12,86,20,10.16949152542373,72.88135593220339,16.94915254237288
E00053436,92,13,49,30,14.130434782608695,53.2608695652174,32.608695652173914
E00053437,118,7,90,21,5.932203389830509,76.27118644067797,17.796610169491526
E00053438,82,15,56,11,18.29268292682927,68.29268292682927,13.414634146341465
E00053439,145,15,104,26,10.344827586206897,71.72413793103448,17.93103448275862
E00053440,147,5,117,25,3.4013605442176873,79.59183673469387,17.006802721088434
E00053441,95,4,74,17,4.2105263157894735,77.89473684210526,17.894736842105264
E00053442,129,14,91,24,10.852713178294573,70.54263565891473,18.6046511627907
E00053443,138,15,108,15,10.869565217391305,78.26086956521739,10.869565217391305
E00053444,129,13,105,11,10.077519379844961,81.3953488372093,8.527131782945736
E00053445,149,10,122,17,6.7114093959731544,81.87919463087249,11.409395973154362
E00053447,119,10,95,14,8.403361344537815,79.83193277310924,11.76470588235294
E00053448,120,18,90,12,15,75,10
E00053450,97,11,74,12,11.34020618556701,76.28865979381443,12.371134020618557
E00053451,93,18,60,15,19.35483870967742,64.51612903225806,16.129032258064516
E00053452,116,10,89,17,8.620689655172415,76.72413793103449,14.655172413793101
E00053453,80,4,59,17,5,73.75,21.25
E00053454,104,13,69,22,12.5,66.34615384615384,21.153846153846153
E00053455,92,14,63,15,15.217391304347828,68.47826086956522,16.304347826086957
E00053456,141,12,112,17,8.51063829787234,79.43262411347519,12.056737588652481
E00053457,109,14,81,14,12.844036697247708,74.31192660550458,12.844036697247708
E00053458,157,15,114,28,9.554140127388536,72.61146496815286,17.8343949044586
E00053459,83,12,55,16,14.457831325301203,66.26506024096386,19.27710843373494
E00053460,112,9,77,26,8.035714285714286,68.75,23.214285714285715
E00053462,112,7,92,13,6.25,82.14285714285714,11.607142857142858
E00053463,127,14,93,20,11.023622047244094,73.22834645669292,15.748031496062993
E00053464,133,14,92,27,10.526315789473683,69.17293233082707,20.30075187969925
E00053465,118,9,89,20,7.627118644067797,75.42372881355932,16.94915254237288
E00053466,102,11,79,12,10.784313725490197,77.45098039215686,11.76470588235294
E00053467,108,7,81,20,6.481481481481481,75,18.51851851851852
E00053468,105,9,72,24,8.571428571428571,68.57142857142857,22.857142857142858
E00053469,123,17,85,21,13.821138211382115,69.10569105691057,17.073170731707318
E00053470,101,17,51,33,16.831683168316832,50.495049504950494,32.67326732673268
E00053471,105,7,76,22,6.666666666666667,72.38095238095238,20.952380952380953
E00053472,126,16,72,38,12.698412698412698,57.14285714285714,30.158730158730158
E00053473,96,14,62,20,14.583333333333334,64.58333333333334,20.833333333333336
E00053474,145,8,102,35,5.517241379310345,70.34482758620689,24.137931034482758
E00053475,107,6,90,11,5.607476635514018,84.11214953271028,10.2803738317757
E00053476,116,18,77,21,15.517241379310345,66.37931034482759,18.103448275862068
E00053477,103,7,80,16,6.796116504854369,77.66990291262135,15.53398058252427
E00053478,105,16,67,22,15.238095238095239,63.8095238095238,20.952380952380953
E00053479,107,9,69,29,8.411214953271028,64.48598130841121,27.102803738317753
E00053480,123,9,86,28,7.317073170731707,69.91869918699187,22.76422764227642
E00053481,118,11,85,22,9.322033898305085,72.03389830508475,18.64406779661017
E00053482,110,5,98,7,4.545454545454546,89.0909090909091,6.363636363636363
E00053483,98,12,69,17,12.244897959183673,70.40816326530613,17.346938775510203
E00053484,141,9,94,38,6.382978723404255,66.66666666666666,26.95035460992908
E00053485,111,14,71,26,12.612612612612612,63.96396396396396,23.423423423423422
E00053486,148,18,102,28,12.162162162162163,68.91891891891892,18.91891891891892
E00053487,118,14,86,18,11.864406779661017,72.88135593220339,15.254237288135593
E00053488,118,7,102,9,5.932203389830509,86.4406779661017,7.627118644067797
E00053489,138,16,106,16,11.594202898550725,76.81159420289855,11.594202898550725
E00053490,117,6,94,17,5.128205128205128,80.34188034188034,14.529914529914532
E00053491,143,7,120,16,4.895104895104895,83.91608391608392,11.188811188811188
E00053493,155,14,111,30,9.032258064516128,71.61290322580646,19.35483870967742
E00053494,96,12,59,25,12.5,61.458333333333336,26.041666666666668
E00053495,127,23,80,24,18.11023622047244,62.99212598425197,18.89763779527559
E00053496,104,5,79,20,4.807692307692308,75.96153846153845,19.230769230769234
E00053497,144,22,87,35,15.277777777777779,60.416666666666664,24.305555555555554
E00053498,133,13,85,35,9.774436090225564,63.90977443609023,26.31578947368421
E00053499,149,14,81,54,9.395973154362416,54.36241610738255,36.241610738255034
E00053500,118,17,84,17,14.40677966101695,71.1864406779661,14.40677966101695
