OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00002704,204,30,7,31,14,20,98,4,14.705882352941178,3.431372549019608,15.196078431372548,6.862745098039216,9.803921568627452,48.03921568627451,1.9607843137254901
W00002705,208,41,10,35,11,24,76,11,19.71153846153846,4.807692307692308,16.826923076923077,5.288461538461538,11.538461538461538,36.53846153846153,5.288461538461538
W00002706,195,31,16,31,4,34,75,4,15.897435897435896,8.205128205128204,15.897435897435896,2.051282051282051,17.435897435897434,38.46153846153847,2.051282051282051
W00002707,155,27,9,23,9,20,60,7,17.419354838709676,5.806451612903226,14.838709677419354,5.806451612903226,12.903225806451612,38.70967741935484,4.516129032258064
W00002708,170,30,11,27,12,17,67,6,17.647058823529413,6.470588235294119,15.88235294117647,7.0588235294117645,10,39.411764705882355,3.5294117647058822
W00002709,182,44,17,30,10,32,45,4,24.175824175824175,9.340659340659341,16.483516483516482,5.4945054945054945,17.582417582417584,24.725274725274726,2.197802197802198
W00002710,144,26,12,18,11,24,48,5,18.055555555555554,8.333333333333332,12.5,7.638888888888889,16.666666666666664,33.33333333333333,3.4722222222222223
W00002711,342,50,21,65,20,65,112,9,14.619883040935672,6.140350877192982,19.005847953216374,5.847953216374268,19.005847953216374,32.748538011695906,2.631578947368421
W00002712,142,23,12,18,8,23,54,4,16.19718309859155,8.450704225352112,12.676056338028168,5.633802816901409,16.19718309859155,38.028169014084504,2.8169014084507045
W00002713,194,53,21,39,9,22,46,4,27.31958762886598,10.824742268041238,20.103092783505154,4.639175257731959,11.34020618556701,23.711340206185564,2.0618556701030926
W00002714,232,23,9,30,15,33,113,9,9.913793103448276,3.8793103448275863,12.931034482758621,6.4655172413793105,14.224137931034484,48.706896551724135,3.8793103448275863
W00002715,204,31,16,35,14,22,86,0,15.196078431372548,7.8431372549019605,17.15686274509804,6.862745098039216,10.784313725490197,42.15686274509804,0
W00002716,303,47,18,41,27,64,99,7,15.51155115511551,5.9405940594059405,13.531353135313532,8.91089108910891,21.122112211221122,32.67326732673268,2.31023102310231
W00002717,112,21,11,17,6,18,38,1,18.75,9.821428571428571,15.178571428571427,5.357142857142857,16.071428571428573,33.92857142857143,0.8928571428571428
W00002718,174,27,18,38,6,48,34,3,15.517241379310345,10.344827586206897,21.839080459770116,3.4482758620689653,27.586206896551722,19.54022988505747,1.7241379310344827
W00002719,412,74,22,75,20,62,150,9,17.96116504854369,5.339805825242718,18.203883495145632,4.854368932038835,15.048543689320388,36.407766990291265,2.1844660194174756
W00002720,190,44,18,21,16,30,52,9,23.157894736842106,9.473684210526317,11.052631578947368,8.421052631578947,15.789473684210526,27.368421052631582,4.736842105263158
W00002721,201,42,27,35,9,31,50,7,20.8955223880597,13.432835820895523,17.412935323383085,4.477611940298507,15.422885572139302,24.875621890547265,3.482587064676617
