OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
W00002791,353,340,336,4,4,0,0,0,0,0,6,3,3,1,0,96.3172804532578,95.18413597733712,1.13314447592068,1.13314447592068,0,0,0,0,0,1.69971671388102,0.84985835694051,0.84985835694051,0.28328611898017,0
W00002792,282,278,270,8,6,0,1,1,0,0,0,0,2,2,0,98.581560283687935,95.74468085106383,2.8368794326241136,2.127659574468085,0,0.3546099290780142,0.3546099290780142,0,0,0,0,0.7092198581560284,0.7092198581560284,0
W00002793,358,354,351,3,3,0,0,0,0,0,0,2,1,1,0,98.88268156424581,98.04469273743017,0.8379888268156425,0.8379888268156425,0,0,0,0,0,0,0.5586592178770949,0.27932960893854747,0.27932960893854747,0
W00002794,267,265,255,10,4,4,2,0,0,0,0,2,0,0,0,99.25093632958801,95.50561797752809,3.7453183520599254,1.4981273408239701,1.4981273408239701,0.7490636704119851,0,0,0,0,0.7490636704119851,0,0,0
W00002795,316,313,299,13,9,2,0,2,1,1,3,0,0,0,0,99.0506329113924,94.62025316455697,4.113924050632911,2.848101265822785,0.6329113924050633,0,0.6329113924050633,0.31645569620253167,0.31645569620253167,0.949367088607595,0,0,0,0
W00002796,286,276,267,9,6,3,0,0,0,0,1,5,4,0,0,96.5034965034965,93.35664335664336,3.146853146853147,2.097902097902098,1.048951048951049,0,0,0,0,0.34965034965034963,1.7482517482517483,1.3986013986013985,0,0
W00002929,138,134,132,2,1,0,0,1,0,0,2,0,2,0,0,97.10144927536231,95.65217391304348,1.4492753623188406,0.7246376811594203,0,0,0.7246376811594203,0,0,1.4492753623188406,0,1.4492753623188406,0,0
W00002930,245,237,231,3,0,3,0,0,3,3,0,6,2,0,0,96.73469387755102,94.28571428571428,1.2244897959183674,0,1.2244897959183674,0,0,1.2244897959183674,1.2244897959183674,0,2.4489795918367347,0.8163265306122449,0,0
W00002931,176,171,162,6,2,4,0,0,3,3,2,0,2,1,0,97.1590909090909,92.04545454545455,3.4090909090909087,1.1363636363636365,2.272727272727273,0,0,1.7045454545454544,1.7045454545454544,1.1363636363636365,0,1.1363636363636365,0.5681818181818182,0
W00002932,363,360,354,6,5,0,0,1,0,0,2,0,1,0,0,99.17355371900827,97.52066115702479,1.6528925619834711,1.3774104683195594,0,0,0.27548209366391185,0,0,0.5509641873278237,0,0.27548209366391185,0,0
W00002933,355,344,341,1,1,0,0,0,2,2,0,10,0,1,0,96.90140845070422,96.05633802816902,0.28169014084507044,0.28169014084507044,0,0,0,0.5633802816901409,0.5633802816901409,0,2.8169014084507045,0,0.28169014084507044,0
W00002934,215,211,202,9,1,8,0,0,0,0,1,1,2,0,0,98.13953488372093,93.95348837209302,4.186046511627907,0.46511627906976744,3.7209302325581395,0,0,0,0,0.46511627906976744,0.46511627906976744,0.9302325581395349,0,0
W00002935,278,265,260,5,4,0,0,1,0,0,0,11,1,1,0,95.32374100719424,93.5251798561151,1.7985611510791366,1.4388489208633095,0,0,0.3597122302158274,0,0,0,3.9568345323741005,0.3597122302158274,0.3597122302158274,0
W00002936,196,193,191,1,1,0,0,0,1,1,0,2,1,0,0,98.46938775510205,97.44897959183673,0.5102040816326531,0.5102040816326531,0,0,0,0.5102040816326531,0.5102040816326531,0,1.0204081632653061,0.5102040816326531,0,0
W00002937,199,192,185,6,6,0,0,0,1,1,2,4,1,0,0,96.4824120603015,92.96482412060301,3.015075376884422,3.015075376884422,0,0,0,0.5025125628140703,0.5025125628140703,1.0050251256281406,2.0100502512562812,0.5025125628140703,0,0
W00002938,540,523,500,21,18,3,0,0,2,2,9,7,0,1,0,96.85185185185186,92.5925925925926,3.888888888888889,3.3333333333333335,0.5555555555555556,0,0,0.3703703703703704,0.3703703703703704,1.6666666666666667,1.2962962962962963,0,0.1851851851851852,0
W00002939,441,432,418,14,9,2,3,0,0,0,9,0,0,0,0,97.95918367346938,94.7845804988662,3.1746031746031744,2.0408163265306123,0.45351473922902497,0.6802721088435374,0,0,0,2.0408163265306123,0,0,0,0
W00002940,400,387,380,7,7,0,0,0,0,0,7,4,2,0,0,96.75,95,1.7500000000000002,1.7500000000000002,0,0,0,0,0,1.7500000000000002,1,0.5,0,0
W00002778,226,224,222,1,1,0,0,0,1,1,1,0,1,0,0,99.11504424778761,98.23008849557522,0.4424778761061947,0.4424778761061947,0,0,0,0.4424778761061947,0.4424778761061947,0.4424778761061947,0,0.4424778761061947,0,0
W00002779,175,173,164,9,1,6,0,2,0,0,0,1,1,0,0,98.85714285714286,93.71428571428572,5.142857142857142,0.5714285714285714,3.428571428571429,0,1.1428571428571428,0,0,0,0.5714285714285714,0.5714285714285714,0,0
W00002780,179,177,173,4,3,1,0,0,0,0,0,1,1,0,0,98.88268156424581,96.64804469273743,2.2346368715083798,1.675977653631285,0.5586592178770949,0,0,0,0,0,0.5586592178770949,0.5586592178770949,0,0
W00002781,291,288,271,17,15,1,1,0,0,0,0,2,1,0,0,98.96907216494846,93.12714776632302,5.841924398625429,5.154639175257731,0.3436426116838488,0.3436426116838488,0,0,0,0,0.6872852233676976,0.3436426116838488,0,0
W00002782,249,245,242,1,1,0,0,0,2,2,1,1,2,0,0,98.39357429718876,97.18875502008032,0.4016064257028112,0.4016064257028112,0,0,0,0.8032128514056224,0.8032128514056224,0.4016064257028112,0.4016064257028112,0.8032128514056224,0,0
W00002783,132,126,126,0,0,0,0,0,0,0,2,2,2,0,0,95.45454545454545,95.45454545454545,0,0,0,0,0,0,0,1.5151515151515151,1.5151515151515151,1.5151515151515151,0,0
W00002784,355,348,345,3,3,0,0,0,0,0,1,5,0,1,0,98.02816901408451,97.1830985915493,0.8450704225352111,0.8450704225352111,0,0,0,0,0,0.28169014084507044,1.4084507042253522,0,0.28169014084507044,0
W00002785,352,347,345,2,2,0,0,0,0,0,2,2,1,0,0,98.57954545454545,98.01136363636364,0.5681818181818182,0.5681818181818182,0,0,0,0,0,0.5681818181818182,0.5681818181818182,0.2840909090909091,0,0
W00002736,378,342,320,22,13,6,1,2,0,0,11,16,8,0,1,90.47619047619048,84.65608465608466,5.82010582010582,3.439153439153439,1.5873015873015872,0.26455026455026454,0.5291005291005291,0,0,2.91005291005291,4.232804232804233,2.1164021164021163,0,0.26455026455026454
W00002737,275,253,226,24,3,21,0,0,3,3,6,12,0,4,0,92,82.18181818181817,8.727272727272728,1.090909090909091,7.636363636363637,0,0,1.090909090909091,1.090909090909091,2.181818181818182,4.363636363636364,0,1.4545454545454546,0
W00002738,261,240,194,44,9,31,4,0,2,2,11,10,0,0,0,91.95402298850574,74.32950191570882,16.85823754789272,3.4482758620689653,11.877394636015326,1.532567049808429,0,0.7662835249042145,0.7662835249042145,4.21455938697318,3.8314176245210727,0,0,0
W00010054,298,285,267,13,5,8,0,0,5,5,5,7,1,0,0,95.63758389261746,89.59731543624162,4.3624161073825505,1.6778523489932886,2.684563758389262,0,0,1.6778523489932886,1.6778523489932886,1.6778523489932886,2.348993288590604,0.33557046979865773,0,0
W00010064,145,128,117,11,3,8,0,0,0,0,4,6,6,1,0,88.27586206896552,80.6896551724138,7.586206896551724,2.0689655172413794,5.517241379310345,0,0,0,0,2.7586206896551726,4.137931034482759,4.137931034482759,0.6896551724137931,0
W00002739,278,252,182,65,16,45,2,2,5,5,4,18,3,1,0,90.64748201438849,65.46762589928058,23.381294964028775,5.755395683453238,16.18705035971223,0.7194244604316548,0.7194244604316548,1.7985611510791366,1.7985611510791366,1.4388489208633095,6.474820143884892,1.079136690647482,0.3597122302158274,0
W00002740,271,234,198,32,11,18,3,0,4,4,9,19,0,9,0,86.34686346863468,73.06273062730627,11.808118081180812,4.059040590405904,6.642066420664207,1.107011070110701,0,1.4760147601476015,1.4760147601476015,3.3210332103321036,7.011070110701106,0,3.3210332103321036,0
W00002741,242,223,184,33,9,21,2,1,6,6,7,7,5,0,0,92.14876033057851,76.03305785123968,13.636363636363635,3.71900826446281,8.677685950413224,0.8264462809917356,0.4132231404958678,2.479338842975207,2.479338842975207,2.8925619834710745,2.8925619834710745,2.066115702479339,0,0
