OA,ts0380001,ts0380002,ts0380003,ts0380004,ts0380005,ts0380006,ts0380007,ts0380002_PCT,ts0380003_PCT,ts0380004_PCT,ts0380005_PCT,ts0380006_PCT,ts0380007_PCT
W00002704,227,46,18,28,181,17,164,20.26431718061674,7.929515418502203,12.334801762114537,79.73568281938326,7.488986784140969,72.24669603524228
W00002705,240,61,35,26,179,9,170,25.416666666666664,14.583333333333334,10.833333333333334,74.58333333333333,3.75,70.83333333333334
W00002706,238,51,14,37,187,16,171,21.428571428571427,5.88235294117647,15.546218487394958,78.57142857142857,6.722689075630252,71.84873949579831
W00002707,173,43,18,25,130,12,118,24.85549132947977,10.404624277456648,14.450867052023122,75.14450867052022,6.9364161849710975,68.20809248554913
W00002708,190,43,19,24,147,15,132,22.63157894736842,10,12.631578947368421,77.36842105263158,7.894736842105263,69.47368421052632
W00002709,199,55,27,28,144,6,138,27.63819095477387,13.5678391959799,14.07035175879397,72.36180904522614,3.015075376884422,69.34673366834171
W00002710,162,37,20,17,125,7,118,22.839506172839506,12.345679012345679,10.493827160493826,77.1604938271605,4.320987654320987,72.8395061728395
W00002711,406,92,30,62,314,26,288,22.660098522167488,7.389162561576355,15.270935960591133,77.33990147783251,6.403940886699508,70.93596059113301
W00002712,163,40,26,14,123,15,108,24.539877300613497,15.950920245398773,8.588957055214724,75.4601226993865,9.202453987730062,66.25766871165644
W00002713,232,76,47,29,156,12,144,32.758620689655174,20.25862068965517,12.5,67.24137931034483,5.172413793103448,62.06896551724138
W00002714,272,50,25,25,222,13,209,18.38235294117647,9.191176470588236,9.191176470588236,81.61764705882352,4.779411764705882,76.83823529411765
W00002715,228,57,27,30,171,19,152,25,11.842105263157894,13.157894736842104,75,8.333333333333332,66.66666666666666
W00002716,348,80,38,42,268,21,247,22.988505747126435,10.919540229885058,12.068965517241379,77.01149425287356,6.0344827586206895,70.97701149425288
W00002717,125,35,13,22,90,10,80,28.000000000000004,10.4,17.599999999999998,72,8,64
W00002718,241,55,31,24,186,10,176,22.821576763485478,12.863070539419086,9.95850622406639,77.17842323651453,4.149377593360995,73.02904564315352
W00002719,463,127,62,65,336,27,309,27.429805615550755,13.390928725701945,14.038876889848812,72.57019438444925,5.831533477321814,66.73866090712744
W00002720,212,64,37,27,148,8,140,30.18867924528302,17.452830188679243,12.735849056603774,69.81132075471697,3.7735849056603774,66.0377358490566
W00002721,277,51,24,27,226,12,214,18.4115523465704,8.664259927797833,9.747292418772563,81.58844765342961,4.332129963898916,77.25631768953069
W00002722,269,55,20,35,214,14,200,20.44609665427509,7.434944237918216,13.011152416356877,79.5539033457249,5.204460966542751,74.34944237918215
W00002723,239,58,26,32,181,18,163,24.267782426778243,10.87866108786611,13.389121338912133,75.73221757322176,7.531380753138076,68.20083682008368
W00002724,201,66,30,36,135,11,124,32.83582089552239,14.925373134328357,17.91044776119403,67.16417910447761,5.472636815920398,61.69154228855721
W00002725,199,55,32,23,144,7,137,27.63819095477387,16.08040201005025,11.557788944723619,72.36180904522614,3.5175879396984926,68.84422110552764
W00002726,235,73,38,35,162,13,149,31.06382978723404,16.170212765957448,14.893617021276595,68.93617021276596,5.531914893617021,63.40425531914894
W00002727,227,62,33,29,165,10,155,27.312775330396477,14.537444933920703,12.77533039647577,72.68722466960352,4.405286343612335,68.28193832599119
W00002728,289,59,33,26,230,23,207,20.415224913494807,11.418685121107266,8.996539792387544,79.58477508650519,7.958477508650519,71.62629757785467
W00002729,196,69,39,30,127,14,113,35.204081632653065,19.897959183673468,15.306122448979592,64.79591836734694,7.142857142857142,57.6530612244898
W00002730,237,90,48,42,147,12,135,37.9746835443038,20.253164556962027,17.72151898734177,62.0253164556962,5.063291139240507,56.9620253164557
W00002731,453,124,71,53,329,21,308,27.373068432671083,15.673289183222957,11.699779249448124,72.62693156732892,4.635761589403973,67.99116997792495
W00002732,270,73,32,41,197,18,179,27.037037037037038,11.851851851851853,15.185185185185185,72.96296296296296,6.666666666666667,66.2962962962963
