OA,ts0290001,ts0290002,ts0290003,ts0290004,ts0290005,ts0290006,ts0290007,ts0290002_PCT,ts0290003_PCT,ts0290004_PCT,ts0290005_PCT,ts0290006_PCT,ts0290007_PCT
W00002704,224,224,0,0,0,0,0,100,0,0,0,0,0
W00002705,240,231,9,4,4,1,0,96.25,3.75,1.6666666666666667,1.6666666666666667,0.4166666666666667,0
W00002706,231,222,9,4,4,1,0,96.1038961038961,3.896103896103896,1.7316017316017316,1.7316017316017316,0.4329004329004329,0
W00002707,171,171,0,0,0,0,0,100,0,0,0,0,0
W00002708,188,184,4,2,2,0,0,97.87234042553192,2.127659574468085,1.0638297872340425,1.0638297872340425,0,0
W00002709,198,193,5,1,2,2,0,97.47474747474747,2.525252525252525,0.5050505050505051,1.0101010101010102,1.0101010101010102,0
W00002710,159,158,1,0,0,1,0,99.37106918238993,0.628930817610063,0,0,0.628930817610063,0
W00002711,396,390,6,3,3,0,0,98.48484848484848,1.5151515151515151,0.7575757575757576,0.7575757575757576,0,0
W00002712,159,158,1,1,0,0,0,99.37106918238993,0.628930817610063,0.628930817610063,0,0,0
W00002713,224,222,2,0,2,0,0,99.10714285714286,0.8928571428571428,0,0.8928571428571428,0,0
W00002714,265,263,2,1,1,0,0,99.24528301886792,0.7547169811320755,0.37735849056603776,0.37735849056603776,0,0
W00002715,225,225,0,0,0,0,0,100,0,0,0,0,0
W00002716,341,338,3,2,1,0,0,99.12023460410558,0.8797653958944283,0.5865102639296188,0.2932551319648094,0,0
W00002717,123,123,0,0,0,0,0,100,0,0,0,0,0
W00002718,231,231,0,0,0,0,0,100,0,0,0,0,0
W00002719,455,437,18,11,3,2,2,96.04395604395604,3.9560439560439558,2.417582417582418,0.6593406593406593,0.43956043956043955,0.43956043956043955
W00002720,208,203,5,3,2,0,0,97.59615384615384,2.403846153846154,1.4423076923076923,0.9615384615384616,0,0
W00002721,272,272,0,0,0,0,0,100,0,0,0,0,0
W00002722,261,260,1,0,1,0,0,99.61685823754789,0.38314176245210724,0,0.38314176245210724,0,0
W00002723,230,224,6,2,0,4,0,97.3913043478261,2.608695652173913,0.8695652173913043,0,1.7391304347826086,0
W00002724,198,197,1,1,0,0,0,99.4949494949495,0.5050505050505051,0.5050505050505051,0,0,0
W00002725,193,193,0,0,0,0,0,100,0,0,0,0,0
W00002726,228,216,12,3,2,6,1,94.73684210526315,5.263157894736842,1.3157894736842104,0.8771929824561403,2.631578947368421,0.43859649122807015
W00002727,219,208,11,6,4,1,0,94.97716894977168,5.0228310502283104,2.73972602739726,1.82648401826484,0.45662100456621,0
W00002728,284,284,0,0,0,0,0,100,0,0,0,0,0
W00002729,190,180,10,2,4,4,0,94.73684210526315,5.263157894736842,1.0526315789473684,2.1052631578947367,2.1052631578947367,0
W00002730,228,223,5,3,2,0,0,97.80701754385966,2.1929824561403506,1.3157894736842104,0.8771929824561403,0,0
W00002731,425,414,11,3,5,3,0,97.41176470588235,2.588235294117647,0.7058823529411765,1.1764705882352942,0.7058823529411765,0
W00002732,264,257,7,1,3,3,0,97.34848484848484,2.6515151515151514,0.3787878787878788,1.1363636363636365,1.1363636363636365,0
W00002733,202,201,1,0,1,0,0,99.5049504950495,0.49504950495049505,0,0.49504950495049505,0,0
W00002734,241,232,9,2,7,0,0,96.2655601659751,3.7344398340248963,0.8298755186721992,2.904564315352697,0,0
W00002736,377,353,24,17,7,0,0,93.63395225464191,6.36604774535809,4.509283819628647,1.8567639257294428,0,0
W00002737,269,243,26,21,5,0,0,90.33457249070632,9.66542750929368,7.806691449814126,1.858736059479554,0,0
W00002738,258,206,52,41,10,1,0,79.84496124031007,20.155038759689923,15.891472868217054,3.875968992248062,0.3875968992248062,0
W00002739,274,226,48,33,13,2,0,82.48175182481752,17.51824817518248,12.043795620437956,4.744525547445255,0.7299270072992701,0
W00002740,267,245,22,15,6,1,0,91.76029962546816,8.239700374531834,5.617977528089887,2.247191011235955,0.37453183520599254,0
W00002741,240,208,32,26,5,1,0,86.66666666666667,13.333333333333334,10.833333333333334,2.083333333333333,0.4166666666666667,0
W00002742,313,239,74,52,16,6,0,76.35782747603834,23.642172523961662,16.61341853035144,5.111821086261981,1.9169329073482428,0
W00002743,292,256,36,28,8,0,0,87.67123287671232,12.32876712328767,9.58904109589041,2.73972602739726,0,0
W00002744,256,234,22,18,4,0,0,91.40625,8.59375,7.03125,1.5625,0,0
W00002745,192,173,19,13,5,1,0,90.10416666666666,9.895833333333332,6.770833333333333,2.604166666666667,0.5208333333333333,0
W00002746,252,222,30,26,2,1,1,88.09523809523809,11.904761904761903,10.317460317460316,0.7936507936507936,0.3968253968253968,0.3968253968253968
W00002747,215,212,3,3,0,0,0,98.6046511627907,1.3953488372093024,1.3953488372093024,0,0,0
W00002748,328,285,43,24,13,6,0,86.89024390243902,13.109756097560975,7.317073170731707,3.9634146341463414,1.8292682926829267,0
W00002751,222,197,25,22,3,0,0,88.73873873873875,11.26126126126126,9.90990990990991,1.3513513513513513,0,0
W00002752,329,296,33,20,10,3,0,89.96960486322189,10.030395136778116,6.079027355623101,3.0395136778115504,0.911854103343465,0
W00002753,346,335,11,5,6,0,0,96.82080924855492,3.1791907514450863,1.4450867052023122,1.7341040462427744,0,0
W00002754,251,250,1,1,0,0,0,99.60159362549801,0.398406374501992,0.398406374501992,0,0,0
W00002755,319,316,3,3,0,0,0,99.05956112852664,0.9404388714733543,0.9404388714733543,0,0,0
W00002756,388,377,11,9,2,0,0,97.16494845360825,2.8350515463917527,2.3195876288659796,0.5154639175257731,0,0
W00002757,206,199,7,5,1,1,0,96.60194174757282,3.3980582524271843,2.4271844660194173,0.48543689320388345,0.48543689320388345,0
