OA,ts0540001,ts0540002,ts0540003,ts0540004,ts0540005,ts0540006,ts0540007,ts0540008,ts0540009,ts0540010,ts0540011,ts0540012,ts0540013,ts0540002_PCT,ts0540003_PCT,ts0540004_PCT,ts0540005_PCT,ts0540006_PCT,ts0540007_PCT,ts0540008_PCT,ts0540009_PCT,ts0540010_PCT,ts0540011_PCT,ts0540012_PCT,ts0540013_PCT
W00002704,110,90,70,20,0,0,6,1,5,14,9,5,0,81.81818181818183,63.63636363636363,18.181818181818183,0,0,5.454545454545454,0.9090909090909091,4.545454545454546,12.727272727272727,8.181818181818182,4.545454545454546,0
W00002705,111,94,72,22,1,1,4,0,4,12,6,6,0,84.68468468468468,64.86486486486487,19.81981981981982,0.9009009009009009,0.9009009009009009,3.6036036036036037,0,3.6036036036036037,10.81081081081081,5.405405405405405,5.405405405405405,0
W00002706,121,81,63,18,0,0,15,2,13,25,19,6,0,66.94214876033058,52.066115702479344,14.87603305785124,0,0,12.396694214876034,1.6528925619834711,10.743801652892563,20.66115702479339,15.702479338842975,4.958677685950414,0
W00002707,107,57,46,11,1,1,23,5,18,26,20,6,0,53.271028037383175,42.99065420560748,10.2803738317757,0.9345794392523363,0.9345794392523363,21.49532710280374,4.672897196261682,16.822429906542055,24.299065420560748,18.69158878504673,5.607476635514018,0
W00002708,105,56,46,10,0,0,9,1,8,40,37,3,0,53.333333333333336,43.80952380952381,9.523809523809524,0,0,8.571428571428571,0.9523809523809524,7.6190476190476195,38.095238095238095,35.23809523809524,2.857142857142857,0
W00002709,108,50,38,12,0,0,32,6,26,26,18,8,0,46.2962962962963,35.18518518518518,11.11111111111111,0,0,29.629629629629626,5.555555555555555,24.074074074074073,24.074074074074073,16.666666666666664,7.4074074074074066,0
W00002710,83,67,55,12,0,0,2,0,2,14,11,3,0,80.72289156626506,66.26506024096386,14.457831325301203,0,0,2.4096385542168677,0,2.4096385542168677,16.867469879518072,13.253012048192772,3.614457831325301,0
W00002711,197,138,93,45,0,0,7,3,4,52,44,8,0,70.05076142131979,47.20812182741117,22.84263959390863,0,0,3.5532994923857872,1.5228426395939088,2.030456852791878,26.39593908629442,22.33502538071066,4.060913705583756,0
W00002712,85,76,61,15,0,0,0,0,0,9,7,2,0,89.41176470588236,71.76470588235294,17.647058823529413,0,0,0,0,0,10.588235294117647,8.235294117647058,2.3529411764705883,0
W00002713,136,45,25,20,1,1,64,23,41,26,23,3,0,33.088235294117645,18.38235294117647,14.705882352941178,0.7352941176470588,0.7352941176470588,47.05882352941176,16.911764705882355,30.14705882352941,19.11764705882353,16.911764705882355,2.2058823529411766,0
W00002714,125,105,75,30,0,0,0,0,0,20,16,4,0,84,60,24,0,0,0,0,0,16,12.8,3.2,0
W00002715,106,85,62,23,0,0,1,0,1,20,12,8,0,80.18867924528303,58.490566037735846,21.69811320754717,0,0,0.9433962264150944,0,0.9433962264150944,18.867924528301888,11.320754716981133,7.547169811320755,0
