OA,ts0450001,ts0450002,ts0450003,ts0450004,ts0450005,ts0450002_PCT,ts0450003_PCT,ts0450004_PCT,ts0450005_PCT
W00005608,197,4,96,70,27,2.030456852791878,48.73096446700508,35.53299492385787,13.705583756345177
W00005609,130,37,64,22,7,28.46153846153846,49.23076923076923,16.923076923076923,5.384615384615385
W00005610,114,35,52,19,8,30.701754385964914,45.614035087719294,16.666666666666664,7.017543859649122
W00005611,133,27,66,32,8,20.30075187969925,49.62406015037594,24.06015037593985,6.015037593984962
W00005613,110,9,41,46,14,8.181818181818182,37.27272727272727,41.81818181818181,12.727272727272727
W00005614,113,16,56,34,7,14.15929203539823,49.557522123893804,30.08849557522124,6.1946902654867255
W00005615,181,37,83,48,13,20.441988950276244,45.85635359116022,26.519337016574585,7.18232044198895
W00005616,138,23,56,41,18,16.666666666666664,40.57971014492754,29.71014492753623,13.043478260869565
W00005617,133,15,51,51,16,11.278195488721805,38.34586466165413,38.34586466165413,12.030075187969924
W00005618,132,15,48,52,17,11.363636363636363,36.36363636363637,39.39393939393939,12.878787878787879
W00005619,117,15,42,41,19,12.82051282051282,35.8974358974359,35.04273504273504,16.23931623931624
W00005620,130,22,67,33,8,16.923076923076923,51.53846153846153,25.384615384615383,6.153846153846154
W00005621,117,13,31,55,18,11.11111111111111,26.495726495726498,47.008547008547005,15.384615384615385
W00005622,162,36,84,34,8,22.22222222222222,51.85185185185185,20.98765432098765,4.938271604938271
W00005623,116,10,38,44,24,8.620689655172415,32.758620689655174,37.93103448275862,20.689655172413794
W00005624,132,22,64,37,9,16.666666666666664,48.484848484848484,28.030303030303028,6.8181818181818175
W00005625,126,29,65,22,10,23.015873015873016,51.587301587301596,17.46031746031746,7.936507936507936
W00005627,120,14,47,44,15,11.666666666666666,39.166666666666664,36.666666666666664,12.5
W00005628,125,35,58,23,9,28.000000000000004,46.400000000000006,18.4,7.199999999999999
W00005629,167,37,69,50,11,22.15568862275449,41.31736526946108,29.94011976047904,6.58682634730539
W00005630,121,15,58,34,14,12.396694214876034,47.93388429752066,28.09917355371901,11.570247933884298
W00005631,149,32,63,40,14,21.476510067114095,42.281879194630875,26.845637583892618,9.395973154362416
W00005632,102,43,45,9,5,42.15686274509804,44.11764705882353,8.823529411764707,4.901960784313726
W00005633,115,37,53,19,6,32.17391304347826,46.08695652173913,16.52173913043478,5.217391304347826
W00005634,162,46,77,30,9,28.39506172839506,47.53086419753087,18.51851851851852,5.555555555555555
W00005635,134,23,60,42,9,17.16417910447761,44.776119402985074,31.343283582089555,6.7164179104477615
W00005636,118,48,46,16,8,40.67796610169492,38.983050847457626,13.559322033898304,6.779661016949152
W00005637,144,37,67,30,10,25.694444444444443,46.52777777777778,20.833333333333336,6.944444444444445
W00005638,136,40,62,28,6,29.411764705882355,45.588235294117645,20.588235294117645,4.411764705882353
W00005639,128,42,61,20,5,32.8125,47.65625,15.625,3.90625
W00005640,123,46,44,30,3,37.39837398373984,35.77235772357724,24.390243902439025,2.4390243902439024
W00005641,201,117,60,15,9,58.2089552238806,29.850746268656714,7.462686567164178,4.477611940298507
W00005642,125,32,51,29,13,25.6,40.8,23.200000000000003,10.4
W00005643,119,28,47,32,12,23.52941176470588,39.49579831932773,26.89075630252101,10.084033613445378
W00005644,64,14,28,13,9,21.875,43.75,20.3125,14.0625
W00005645,138,47,54,28,9,34.05797101449276,39.130434782608695,20.28985507246377,6.521739130434782
W00005646,106,8,54,34,10,7.547169811320755,50.943396226415096,32.075471698113205,9.433962264150944
W00005647,188,69,75,32,12,36.702127659574465,39.8936170212766,17.02127659574468,6.382978723404255
W00005648,126,46,65,12,3,36.507936507936506,51.587301587301596,9.523809523809524,2.380952380952381
W00005650,129,13,54,41,21,10.077519379844961,41.86046511627907,31.782945736434108,16.27906976744186
W00005651,164,19,62,59,24,11.585365853658537,37.80487804878049,35.97560975609756,14.634146341463413
W00005652,124,10,44,49,21,8.064516129032258,35.483870967741936,39.516129032258064,16.93548387096774
W00005653,110,11,75,22,2,10,68.18181818181817,20,1.8181818181818181
W00005654,157,35,85,31,6,22.29299363057325,54.14012738853503,19.745222929936308,3.821656050955414
W00005655,112,26,47,29,10,23.214285714285715,41.964285714285715,25.892857142857146,8.928571428571429
W00005656,107,39,41,22,5,36.44859813084112,38.31775700934579,20.5607476635514,4.672897196261682
W00005657,143,37,71,26,9,25.874125874125873,49.65034965034965,18.181818181818183,6.293706293706294
W00005658,119,50,58,9,2,42.016806722689076,48.739495798319325,7.563025210084033,1.680672268907563
W00005659,139,11,57,56,15,7.913669064748201,41.007194244604314,40.28776978417266,10.79136690647482
W00005660,124,29,56,31,8,23.387096774193548,45.16129032258064,25,6.451612903225806
W00005661,126,21,49,36,20,16.666666666666664,38.88888888888889,28.57142857142857,15.873015873015872
W00005662,159,48,82,24,5,30.18867924528302,51.57232704402516,15.09433962264151,3.1446540880503147
W00005663,134,55,54,23,2,41.04477611940299,40.298507462686565,17.16417910447761,1.4925373134328357
W00005664,118,30,52,26,10,25.423728813559322,44.06779661016949,22.033898305084744,8.47457627118644
W00005665,153,26,74,38,15,16.99346405228758,48.366013071895424,24.836601307189543,9.803921568627452
W00005666,144,62,62,18,2,43.05555555555556,43.05555555555556,12.5,1.3888888888888888
W00005667,146,18,71,39,18,12.32876712328767,48.63013698630137,26.71232876712329,12.32876712328767
W00005668,123,28,50,35,10,22.76422764227642,40.65040650406504,28.455284552845526,8.130081300813007
W00005669,128,46,52,25,5,35.9375,40.625,19.53125,3.90625
W00005670,129,36,58,32,3,27.906976744186046,44.96124031007752,24.8062015503876,2.3255813953488373
W00005671,126,29,67,22,8,23.015873015873016,53.17460317460318,17.46031746031746,6.349206349206349
W00005672,115,17,52,31,15,14.782608695652174,45.21739130434783,26.956521739130434,13.043478260869565
W00005673,222,60,95,55,12,27.027027027027028,42.792792792792795,24.774774774774773,5.405405405405405
W00005674,129,86,36,5,2,66.66666666666666,27.906976744186046,3.875968992248062,1.550387596899225
W00005675,74,6,34,28,6,8.108108108108109,45.94594594594595,37.83783783783784,8.108108108108109
W00005676,128,29,64,28,7,22.65625,50,21.875,5.46875
W00005677,104,49,40,12,3,47.11538461538461,38.46153846153847,11.538461538461538,2.8846153846153846
W00005678,126,45,48,24,9,35.714285714285715,38.095238095238095,19.047619047619047,7.142857142857142
W00005679,113,24,58,23,8,21.238938053097346,51.32743362831859,20.353982300884958,7.079646017699115
W00005680,152,41,72,27,12,26.973684210526315,47.368421052631575,17.763157894736842,7.894736842105263
W00005681,118,32,61,21,4,27.11864406779661,51.69491525423729,17.796610169491526,3.389830508474576
W00005683,140,61,53,22,4,43.57142857142857,37.857142857142854,15.714285714285714,2.857142857142857
W00005684,136,33,68,31,4,24.264705882352942,50,22.794117647058822,2.941176470588235
W00005686,138,31,57,36,14,22.463768115942027,41.30434782608695,26.08695652173913,10.144927536231885
W00005687,126,19,47,42,18,15.079365079365079,37.301587301587304,33.33333333333333,14.285714285714285
W00005688,120,25,64,24,7,20.833333333333336,53.333333333333336,20,5.833333333333333
W00005689,140,9,66,46,19,6.428571428571428,47.14285714285714,32.857142857142854,13.571428571428571
W00005690,118,35,32,38,13,29.66101694915254,27.11864406779661,32.20338983050847,11.016949152542372
W00005691,113,13,53,38,9,11.504424778761061,46.902654867256636,33.6283185840708,7.964601769911504
W00005692,126,15,61,34,16,11.904761904761903,48.41269841269841,26.984126984126984,12.698412698412698
W00005693,133,30,66,33,4,22.55639097744361,49.62406015037594,24.81203007518797,3.007518796992481
W00005694,119,13,60,37,9,10.92436974789916,50.42016806722689,31.092436974789916,7.563025210084033
W00005695,117,11,51,42,13,9.401709401709402,43.58974358974359,35.8974358974359,11.11111111111111
W00005696,131,31,62,34,4,23.66412213740458,47.32824427480916,25.954198473282442,3.0534351145038165
W00005697,124,23,66,31,4,18.548387096774192,53.2258064516129,25,3.225806451612903
W00005698,124,25,64,29,6,20.161290322580644,51.61290322580645,23.387096774193548,4.838709677419355
W00005699,120,18,69,26,7,15,57.49999999999999,21.666666666666668,5.833333333333333
W00005700,128,39,56,29,4,30.46875,43.75,22.65625,3.125
W00005701,116,20,50,36,10,17.24137931034483,43.103448275862064,31.03448275862069,8.620689655172415
W00005702,126,16,55,47,8,12.698412698412698,43.65079365079365,37.301587301587304,6.349206349206349
W00005703,124,15,43,47,19,12.096774193548388,34.67741935483871,37.903225806451616,15.32258064516129
W00005704,141,49,66,17,9,34.751773049645394,46.808510638297875,12.056737588652481,6.382978723404255
W00005705,129,15,76,28,10,11.627906976744185,58.91472868217055,21.705426356589147,7.751937984496124
W00005706,108,39,44,20,5,36.11111111111111,40.74074074074074,18.51851851851852,4.62962962962963
W00005707,119,31,54,24,10,26.05042016806723,45.378151260504204,20.168067226890756,8.403361344537815
W00005708,156,44,77,30,5,28.205128205128204,49.358974358974365,19.230769230769234,3.205128205128205
