OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
W00005608,129,53,0,3,0,1,0,67,2,0,1,2,41.08527131782946,0,2.3255813953488373,0,0.7751937984496124,0,51.93798449612403,1.550387596899225,0,0.7751937984496124,1.550387596899225
W00005609,82,28,0,1,3,0,0,44,2,0,4,0,34.146341463414636,0,1.2195121951219512,3.6585365853658534,0,0,53.65853658536586,2.4390243902439024,0,4.878048780487805,0
W00005610,98,20,0,3,2,1,0,48,10,0,11,3,20.408163265306122,0,3.061224489795918,2.0408163265306123,1.0204081632653061,0,48.97959183673469,10.204081632653061,0,11.224489795918368,3.061224489795918
W00005611,141,39,0,6,5,0,1,68,2,4,15,1,27.659574468085108,0,4.25531914893617,3.546099290780142,0,0.7092198581560284,48.226950354609926,1.4184397163120568,2.8368794326241136,10.638297872340425,0.7092198581560284
W00005613,116,56,0,1,1,0,0,53,0,0,4,1,48.275862068965516,0,0.8620689655172413,0.8620689655172413,0,0,45.689655172413794,0,0,3.4482758620689653,0.8620689655172413
W00005614,72,27,0,3,1,0,0,37,3,0,1,0,37.5,0,4.166666666666666,1.3888888888888888,0,0,51.388888888888886,4.166666666666666,0,1.3888888888888888,0
W00005615,208,80,0,10,1,0,0,92,6,3,15,1,38.46153846153847,0,4.807692307692308,0.4807692307692308,0,0,44.230769230769226,2.8846153846153846,1.4423076923076923,7.211538461538461,0.4807692307692308
W00005616,183,83,1,5,4,0,0,69,9,1,9,2,45.3551912568306,0.546448087431694,2.73224043715847,2.185792349726776,0,0,37.704918032786885,4.918032786885246,0.546448087431694,4.918032786885246,1.092896174863388
W00005617,167,64,0,1,4,1,0,80,7,1,7,2,38.32335329341318,0,0.5988023952095809,2.3952095808383236,0.5988023952095809,0,47.90419161676647,4.191616766467066,0.5988023952095809,4.191616766467066,1.1976047904191618
W00005618,129,43,0,3,0,0,1,76,2,1,3,0,33.33333333333333,0,2.3255813953488373,0,0,0.7751937984496124,58.91472868217055,1.550387596899225,0.7751937984496124,2.3255813953488373,0
W00005619,129,52,0,1,0,0,0,69,0,3,0,4,40.310077519379846,0,0.7751937984496124,0,0,0,53.48837209302325,0,2.3255813953488373,0,3.10077519379845
W00005620,122,42,0,3,3,2,1,60,1,1,8,1,34.42622950819672,0,2.459016393442623,2.459016393442623,1.639344262295082,0.819672131147541,49.18032786885246,0.819672131147541,0.819672131147541,6.557377049180328,0.819672131147541
W00005621,137,57,0,3,0,0,0,69,1,0,5,2,41.605839416058394,0,2.18978102189781,0,0,0,50.36496350364964,0.7299270072992701,0,3.64963503649635,1.4598540145985401
W00005622,86,36,0,3,1,0,0,42,2,1,1,0,41.86046511627907,0,3.488372093023256,1.1627906976744187,0,0,48.837209302325576,2.3255813953488373,1.1627906976744187,1.1627906976744187,0
W00005623,105,44,0,1,0,0,1,52,2,2,3,0,41.904761904761905,0,0.9523809523809524,0,0,0.9523809523809524,49.523809523809526,1.9047619047619049,1.9047619047619049,2.857142857142857,0
W00005624,176,52,0,9,0,0,0,88,7,1,19,0,29.545454545454547,0,5.113636363636364,0,0,0,50,3.977272727272727,0.5681818181818182,10.795454545454545,0
W00005625,143,46,0,3,1,0,1,71,4,1,12,4,32.16783216783217,0,2.097902097902098,0.6993006993006993,0,0.6993006993006993,49.65034965034965,2.797202797202797,0.6993006993006993,8.391608391608392,2.797202797202797
W00005627,160,46,0,2,4,1,2,86,6,1,12,0,28.749999999999996,0,1.25,2.5,0.625,1.25,53.75,3.75,0.625,7.5,0
W00005628,114,23,0,6,7,1,1,63,9,0,4,0,20.175438596491226,0,5.263157894736842,6.140350877192982,0.8771929824561403,0.8771929824561403,55.26315789473685,7.894736842105263,0,3.508771929824561,0
W00005629,165,42,0,3,2,1,1,95,3,2,14,2,25.454545454545453,0,1.8181818181818181,1.2121212121212122,0.6060606060606061,0.6060606060606061,57.57575757575758,1.8181818181818181,1.2121212121212122,8.484848484848486,1.2121212121212122
W00005630,140,38,0,2,4,1,2,71,6,2,11,3,27.142857142857142,0,1.4285714285714286,2.857142857142857,0.7142857142857143,1.4285714285714286,50.71428571428571,4.285714285714286,1.4285714285714286,7.857142857142857,2.142857142857143
W00005631,171,52,0,5,0,0,0,83,12,2,16,1,30.409356725146196,0,2.923976608187134,0,0,0,48.53801169590643,7.017543859649122,1.1695906432748537,9.35672514619883,0.5847953216374269
W00005632,63,12,0,3,1,4,1,33,0,2,6,1,19.047619047619047,0,4.761904761904762,1.5873015873015872,6.349206349206349,1.5873015873015872,52.38095238095239,0,3.1746031746031744,9.523809523809524,1.5873015873015872
W00005633,112,33,0,5,5,1,0,45,8,2,12,1,29.464285714285715,0,4.464285714285714,4.464285714285714,0.8928571428571428,0,40.17857142857143,7.142857142857142,1.7857142857142856,10.714285714285714,0.8928571428571428
W00005634,137,34,0,5,8,1,1,69,6,0,10,3,24.817518248175183,0,3.64963503649635,5.839416058394161,0.7299270072992701,0.7299270072992701,50.36496350364964,4.37956204379562,0,7.2992700729927,2.18978102189781
W00005635,165,53,0,8,0,1,0,83,7,0,13,0,32.121212121212125,0,4.848484848484849,0,0.6060606060606061,0,50.303030303030305,4.242424242424243,0,7.878787878787878,0
W00005636,111,15,0,5,9,0,0,63,5,2,8,4,13.513513513513514,0,4.504504504504505,8.108108108108109,0,0,56.75675675675676,4.504504504504505,1.8018018018018018,7.207207207207207,3.6036036036036037
W00005637,164,40,0,12,2,3,1,76,7,0,21,2,24.390243902439025,0,7.317073170731707,1.2195121951219512,1.8292682926829267,0.6097560975609756,46.34146341463415,4.2682926829268295,0,12.804878048780488,1.2195121951219512
W00005638,114,21,0,7,4,4,0,61,9,2,6,0,18.421052631578945,0,6.140350877192982,3.508771929824561,3.508771929824561,0,53.50877192982456,7.894736842105263,1.7543859649122806,5.263157894736842,0
W00005639,122,32,0,9,1,0,1,55,6,0,17,1,26.229508196721312,0,7.377049180327869,0.819672131147541,0,0.819672131147541,45.08196721311475,4.918032786885246,0,13.934426229508196,0.819672131147541
W00005640,117,26,0,2,6,0,2,53,5,2,20,1,22.22222222222222,0,1.7094017094017095,5.128205128205128,0,1.7094017094017095,45.2991452991453,4.273504273504273,1.7094017094017095,17.094017094017094,0.8547008547008548
W00005641,101,32,1,2,3,1,1,46,5,0,9,1,31.683168316831683,0.9900990099009901,1.9801980198019802,2.9702970297029703,0.9900990099009901,0.9900990099009901,45.54455445544555,4.9504950495049505,0,8.91089108910891,0.9900990099009901
W00005642,137,35,0,3,2,1,0,63,12,0,18,3,25.547445255474454,0,2.18978102189781,1.4598540145985401,0.7299270072992701,0,45.98540145985402,8.75912408759124,0,13.138686131386862,2.18978102189781
W00005643,127,37,0,2,0,0,0,72,6,2,8,0,29.133858267716533,0,1.574803149606299,0,0,0,56.69291338582677,4.724409448818897,1.574803149606299,6.299212598425196,0
W00005644,93,21,0,7,1,0,0,43,3,0,16,2,22.58064516129032,0,7.526881720430108,1.0752688172043012,0,0,46.236559139784944,3.225806451612903,0,17.20430107526882,2.1505376344086025
W00005645,108,20,0,3,4,0,1,67,5,1,7,0,18.51851851851852,0,2.7777777777777777,3.7037037037037033,0,0.9259259259259258,62.03703703703704,4.62962962962963,0.9259259259259258,6.481481481481481,0
W00005646,111,21,0,2,5,0,0,68,5,1,9,0,18.91891891891892,0,1.8018018018018018,4.504504504504505,0,0,61.261261261261254,4.504504504504505,0.9009009009009009,8.108108108108109,0
W00005647,166,36,0,6,2,0,2,87,11,0,20,2,21.686746987951807,0,3.614457831325301,1.2048192771084338,0,1.2048192771084338,52.40963855421686,6.626506024096386,0,12.048192771084338,1.2048192771084338
W00005648,104,26,0,9,2,3,0,45,4,0,14,1,25,0,8.653846153846153,1.9230769230769231,2.8846153846153846,0,43.269230769230774,3.8461538461538463,0,13.461538461538462,0.9615384615384616
W00005650,155,38,0,1,0,1,0,104,6,0,3,2,24.516129032258064,0,0.6451612903225806,0,0.6451612903225806,0,67.0967741935484,3.870967741935484,0,1.935483870967742,1.2903225806451613
W00005651,194,45,0,2,1,3,1,132,6,1,3,0,23.195876288659793,0,1.0309278350515463,0.5154639175257731,1.5463917525773196,0.5154639175257731,68.04123711340206,3.0927835051546393,0.5154639175257731,1.5463917525773196,0
W00005652,162,51,0,0,3,1,0,92,6,0,8,1,31.48148148148148,0,0,1.8518518518518516,0.6172839506172839,0,56.79012345679012,3.7037037037037033,0,4.938271604938271,0.6172839506172839
W00005653,101,23,0,3,0,0,0,67,1,0,5,2,22.772277227722775,0,2.9702970297029703,0,0,0,66.33663366336634,0.9900990099009901,0,4.9504950495049505,1.9801980198019802
W00005654,166,48,0,6,5,1,0,87,8,2,8,1,28.915662650602407,0,3.614457831325301,3.0120481927710845,0.6024096385542169,0,52.40963855421686,4.819277108433735,1.2048192771084338,4.819277108433735,0.6024096385542169
W00005655,96,17,0,5,0,0,0,61,6,0,6,1,17.708333333333336,0,5.208333333333334,0,0,0,63.541666666666664,6.25,0,6.25,1.0416666666666665
W00005656,84,8,0,2,6,1,0,49,11,1,6,0,9.523809523809524,0,2.380952380952381,7.142857142857142,1.1904761904761905,0,58.333333333333336,13.095238095238097,1.1904761904761905,7.142857142857142,0
W00005657,121,18,0,8,4,1,0,66,6,2,13,3,14.87603305785124,0,6.6115702479338845,3.3057851239669422,0.8264462809917356,0,54.54545454545454,4.958677685950414,1.6528925619834711,10.743801652892563,2.479338842975207
W00005658,59,5,0,2,7,2,1,36,2,0,4,0,8.47457627118644,0,3.389830508474576,11.864406779661017,3.389830508474576,1.694915254237288,61.016949152542374,3.389830508474576,0,6.779661016949152,0
W00005659,189,57,0,2,0,2,0,110,9,1,6,2,30.158730158730158,0,1.0582010582010581,0,1.0582010582010581,0,58.201058201058196,4.761904761904762,0.5291005291005291,3.1746031746031744,1.0582010582010581
W00005660,130,28,0,2,6,0,0,71,14,0,9,0,21.53846153846154,0,1.5384615384615385,4.615384615384616,0,0,54.61538461538461,10.76923076923077,0,6.923076923076923,0
W00005661,151,28,0,5,6,1,0,94,12,2,3,0,18.543046357615893,0,3.3112582781456954,3.9735099337748347,0.6622516556291391,0,62.251655629139066,7.9470198675496695,1.3245033112582782,1.9867549668874174,0
W00005662,121,26,0,12,0,4,0,62,7,2,6,2,21.487603305785125,0,9.917355371900827,0,3.3057851239669422,0,51.2396694214876,5.785123966942149,1.6528925619834711,4.958677685950414,1.6528925619834711
W00005663,107,27,0,7,5,0,0,52,6,0,10,0,25.233644859813083,0,6.5420560747663545,4.672897196261682,0,0,48.598130841121495,5.607476635514018,0,9.345794392523365,0
W00005664,120,20,0,7,4,2,1,66,4,2,13,1,16.666666666666664,0,5.833333333333333,3.3333333333333335,1.6666666666666667,0.8333333333333334,55.00000000000001,3.3333333333333335,1.6666666666666667,10.833333333333334,0.8333333333333334
W00005665,185,35,0,8,13,1,2,101,8,2,13,2,18.91891891891892,0,4.324324324324325,7.027027027027027,0.5405405405405406,1.0810810810810811,54.59459459459459,4.324324324324325,1.0810810810810811,7.027027027027027,1.0810810810810811
W00005666,99,15,0,6,3,1,0,51,11,1,9,2,15.151515151515152,0,6.0606060606060606,3.0303030303030303,1.0101010101010102,0,51.515151515151516,11.11111111111111,1.0101010101010102,9.090909090909092,2.0202020202020203
W00005667,176,32,0,9,0,1,1,111,8,1,13,0,18.181818181818183,0,5.113636363636364,0,0.5681818181818182,0.5681818181818182,63.06818181818182,4.545454545454546,0.5681818181818182,7.386363636363637,0
W00005668,138,19,0,9,2,2,1,76,10,0,18,1,13.768115942028986,0,6.521739130434782,1.4492753623188406,1.4492753623188406,0.7246376811594203,55.072463768115945,7.246376811594203,0,13.043478260869565,0.7246376811594203
W00005669,105,16,0,2,3,1,1,65,6,0,10,1,15.238095238095239,0,1.9047619047619049,2.857142857142857,0.9523809523809524,0.9523809523809524,61.904761904761905,5.714285714285714,0,9.523809523809524,0.9523809523809524
W00005670,127,34,1,7,3,0,0,69,6,0,7,0,26.77165354330709,0.7874015748031495,5.511811023622047,2.3622047244094486,0,0,54.330708661417326,4.724409448818897,0,5.511811023622047,0
W00005671,113,24,0,13,0,1,0,67,2,0,6,0,21.238938053097346,0,11.504424778761061,0,0.8849557522123894,0,59.29203539823009,1.7699115044247788,0,5.3097345132743365,0
