OA,ts0460001,ts0460002,ts0460003,ts0460004,ts0460005,ts0460006,ts0460007,ts0460008,ts0460009,ts0460010,ts0460011,ts0460012,ts0460013,ts0460002_PCT,ts0460003_PCT,ts0460004_PCT,ts0460005_PCT,ts0460006_PCT,ts0460007_PCT,ts0460008_PCT,ts0460009_PCT,ts0460010_PCT,ts0460011_PCT,ts0460012_PCT,ts0460013_PCT
W00005608,197,0,157,1,9,0,0,0,0,0,0,29,1,0,79.69543147208121,0.5076142131979695,4.568527918781726,0,0,0,0,0,0,14.720812182741117,0.5076142131979695
W00005609,134,6,109,0,3,1,0,1,0,0,3,11,0,4.477611940298507,81.34328358208955,0,2.2388059701492535,0.7462686567164178,0,0.7462686567164178,0,0,2.2388059701492535,8.208955223880597,0
W00005610,114,1,100,1,2,0,0,0,0,0,1,9,0,0.8771929824561403,87.71929824561403,0.8771929824561403,1.7543859649122806,0,0,0,0,0,0.8771929824561403,7.894736842105263,0
W00005611,133,0,114,0,5,0,0,0,0,0,0,11,3,0,85.71428571428571,0,3.7593984962406015,0,0,0,0,0,0,8.270676691729323,2.2556390977443606
W00005613,110,0,101,0,0,1,0,0,0,0,0,8,0,0,91.81818181818183,0,0,0.9090909090909091,0,0,0,0,0,7.2727272727272725,0
W00005614,112,3,67,0,36,0,0,0,0,0,2,3,1,2.6785714285714284,59.82142857142857,0,32.142857142857146,0,0,0,0,0,1.7857142857142856,2.6785714285714284,0.8928571428571428
W00005615,180,4,110,1,50,0,0,0,0,0,2,13,0,2.2222222222222223,61.111111111111114,0.5555555555555556,27.77777777777778,0,0,0,0,0,1.1111111111111112,7.222222222222221,0
W00005616,136,1,121,0,3,0,0,0,0,0,0,11,0,0.7352941176470588,88.97058823529412,0,2.2058823529411766,0,0,0,0,0,0,8.088235294117647,0
W00005617,133,1,119,0,1,1,0,0,0,0,0,11,0,0.7518796992481203,89.47368421052632,0,0.7518796992481203,0.7518796992481203,0,0,0,0,0,8.270676691729323,0
W00005618,133,0,121,1,0,1,0,0,0,0,0,10,0,0,90.97744360902256,0.7518796992481203,0,0.7518796992481203,0,0,0,0,0,7.518796992481203,0
W00005619,119,0,105,1,0,0,0,0,0,0,0,12,1,0,88.23529411764706,0.8403361344537815,0,0,0,0,0,0,0,10.084033613445378,0.8403361344537815
W00005620,126,2,66,0,50,1,0,0,0,1,1,5,0,1.5873015873015872,52.38095238095239,0,39.682539682539684,0.7936507936507936,0,0,0,0.7936507936507936,0.7936507936507936,3.968253968253968,0
W00005621,119,0,99,0,1,1,0,0,0,0,0,16,2,0,83.19327731092437,0,0.8403361344537815,0.8403361344537815,0,0,0,0,0,13.445378151260504,1.680672268907563
W00005622,163,3,115,0,38,1,0,0,0,0,0,5,1,1.8404907975460123,70.5521472392638,0,23.31288343558282,0.6134969325153374,0,0,0,0,0,3.067484662576687,0.6134969325153374
W00005623,118,0,109,0,1,2,0,0,0,0,0,6,0,0,92.37288135593221,0,0.847457627118644,1.694915254237288,0,0,0,0,0,5.084745762711865,0
W00005624,133,1,115,3,1,0,0,0,0,0,1,11,1,0.7518796992481203,86.46616541353383,2.2556390977443606,0.7518796992481203,0,0,0,0,0,0.7518796992481203,8.270676691729323,0.7518796992481203
W00005625,126,2,107,0,4,1,0,0,0,0,1,11,0,1.5873015873015872,84.92063492063492,0,3.1746031746031744,0.7936507936507936,0,0,0,0,0.7936507936507936,8.73015873015873,0
W00005627,120,1,104,1,3,0,1,0,0,0,2,8,0,0.8333333333333334,86.66666666666667,0.8333333333333334,2.5,0,0.8333333333333334,0,0,0,1.6666666666666667,6.666666666666667,0
W00005628,123,0,108,1,1,0,0,0,0,0,2,11,0,0,87.8048780487805,0.8130081300813009,0.8130081300813009,0,0,0,0,0,1.6260162601626018,8.94308943089431,0
W00005629,167,0,147,1,2,0,0,0,0,0,0,17,0,0,88.02395209580838,0.5988023952095809,1.1976047904191618,0,0,0,0,0,0,10.179640718562874,0
W00005630,121,1,106,0,5,1,0,0,0,0,3,5,0,0.8264462809917356,87.60330578512396,0,4.132231404958678,0.8264462809917356,0,0,0,0,2.479338842975207,4.132231404958678,0
W00005631,151,0,121,1,5,0,3,1,0,1,1,17,1,0,80.13245033112582,0.6622516556291391,3.3112582781456954,0,1.9867549668874174,0.6622516556291391,0,0.6622516556291391,0.6622516556291391,11.258278145695364,0.6622516556291391
W00005632,103,1,91,0,4,0,0,0,0,1,0,6,0,0.9708737864077669,88.3495145631068,0,3.8834951456310676,0,0,0,0,0.9708737864077669,0,5.825242718446602,0
W00005633,114,1,97,1,6,0,0,0,0,0,0,9,0,0.8771929824561403,85.08771929824562,0.8771929824561403,5.263157894736842,0,0,0,0,0,0,7.894736842105263,0
W00005634,161,5,116,2,19,0,0,0,0,0,2,15,2,3.1055900621118013,72.04968944099379,1.2422360248447204,11.801242236024844,0,0,0,0,0,1.2422360248447204,9.316770186335404,1.2422360248447204
