OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00005608,366,12,89,15,16,10,11,11,16,11,16,25,18,28,29,25,15,11,8,3.278688524590164,24.316939890710383,4.098360655737705,4.371584699453552,2.73224043715847,3.0054644808743167,3.0054644808743167,4.371584699453552,3.0054644808743167,4.371584699453552,6.830601092896176,4.918032786885246,7.650273224043716,7.923497267759563,6.830601092896176,4.098360655737705,3.0054644808743167,2.185792349726776
W00005609,227,6,12,11,5,5,9,5,8,13,13,20,12,14,26,17,19,15,17,2.643171806167401,5.286343612334802,4.845814977973569,2.2026431718061676,2.2026431718061676,3.9647577092511015,2.2026431718061676,3.524229074889868,5.726872246696035,5.726872246696035,8.81057268722467,5.286343612334802,6.167400881057269,11.45374449339207,7.488986784140969,8.370044052863436,6.607929515418502,7.488986784140969
W00005610,255,10,14,21,14,11,17,8,16,14,11,14,19,26,21,18,9,7,5,3.9215686274509802,5.490196078431373,8.235294117647058,5.490196078431373,4.313725490196078,6.666666666666667,3.1372549019607843,6.2745098039215685,5.490196078431373,4.313725490196078,5.490196078431373,7.450980392156863,10.196078431372548,8.235294117647058,7.0588235294117645,3.5294117647058822,2.7450980392156863,1.9607843137254901
W00005611,305,13,20,22,21,11,16,22,25,24,23,22,26,14,16,17,7,3,3,4.2622950819672125,6.557377049180328,7.213114754098362,6.885245901639345,3.606557377049181,5.245901639344262,7.213114754098362,8.19672131147541,7.868852459016394,7.540983606557377,7.213114754098362,8.524590163934425,4.590163934426229,5.245901639344262,5.573770491803279,2.2950819672131146,0.9836065573770493,0.9836065573770493
W00005613,259,7,12,16,13,3,11,11,10,7,13,26,31,24,17,17,15,14,12,2.7027027027027026,4.633204633204633,6.177606177606178,5.019305019305019,1.1583011583011582,4.247104247104247,4.247104247104247,3.861003861003861,2.7027027027027026,5.019305019305019,10.038610038610038,11.96911196911197,9.266409266409266,6.563706563706563,6.563706563706563,5.7915057915057915,5.405405405405405,4.633204633204633
W00005614,208,0,5,5,7,5,5,6,4,5,10,18,16,20,25,30,22,13,12,0,2.403846153846154,2.403846153846154,3.3653846153846154,2.403846153846154,2.403846153846154,2.8846153846153846,1.9230769230769231,2.403846153846154,4.807692307692308,8.653846153846153,7.6923076923076925,9.615384615384617,12.01923076923077,14.423076923076922,10.576923076923077,6.25,5.769230769230769
W00005615,406,20,30,23,30,27,34,28,39,26,27,28,26,19,13,13,12,6,5,4.926108374384237,7.389162561576355,5.665024630541872,7.389162561576355,6.65024630541872,8.374384236453201,6.896551724137931,9.60591133004926,6.403940886699508,6.65024630541872,6.896551724137931,6.403940886699508,4.679802955665025,3.201970443349754,3.201970443349754,2.955665024630542,1.477832512315271,1.2315270935960592
W00005616,340,10,23,24,26,11,14,19,25,23,26,38,21,31,16,17,6,4,6,2.941176470588235,6.764705882352941,7.0588235294117645,7.647058823529412,3.2352941176470593,4.117647058823529,5.588235294117648,7.352941176470589,6.764705882352941,7.647058823529412,11.176470588235295,6.176470588235294,9.117647058823529,4.705882352941177,5,1.7647058823529411,1.1764705882352942,1.7647058823529411
W00005617,314,15,15,21,14,18,10,22,21,20,26,27,30,22,12,10,8,10,13,4.777070063694268,4.777070063694268,6.687898089171974,4.45859872611465,5.7324840764331215,3.1847133757961785,7.006369426751593,6.687898089171974,6.369426751592357,8.280254777070063,8.598726114649681,9.554140127388536,7.006369426751593,3.821656050955414,3.1847133757961785,2.547770700636943,3.1847133757961785,4.140127388535031
W00005618,311,11,16,11,16,9,17,14,16,12,19,16,21,30,22,27,16,15,23,3.536977491961415,5.144694533762058,3.536977491961415,5.144694533762058,2.8938906752411575,5.466237942122187,4.501607717041801,5.144694533762058,3.858520900321544,6.109324758842444,5.144694533762058,6.752411575562702,9.646302250803858,7.07395498392283,8.681672025723474,5.144694533762058,4.823151125401929,7.395498392282958
W00005619,275,11,18,16,10,7,12,13,14,25,14,19,27,25,17,15,11,8,13,4,6.545454545454546,5.818181818181818,3.6363636363636362,2.5454545454545454,4.363636363636364,4.7272727272727275,5.090909090909091,9.090909090909092,5.090909090909091,6.909090909090909,9.818181818181818,9.090909090909092,6.181818181818182,5.454545454545454,4,2.909090909090909,4.7272727272727275
W00005620,279,8,12,14,8,10,8,15,17,12,25,20,23,16,20,26,12,12,21,2.867383512544803,4.301075268817205,5.017921146953405,2.867383512544803,3.584229390681003,2.867383512544803,5.376344086021505,6.093189964157706,4.301075268817205,8.960573476702509,7.168458781362006,8.24372759856631,5.734767025089606,7.168458781362006,9.31899641577061,4.301075268817205,4.301075268817205,7.526881720430108
W00005621,301,20,23,24,8,9,7,12,19,21,19,25,19,21,19,18,17,9,11,6.64451827242525,7.641196013289036,7.973421926910299,2.6578073089700998,2.990033222591362,2.3255813953488373,3.9867109634551494,6.312292358803987,6.976744186046512,6.312292358803987,8.305647840531561,6.312292358803987,6.976744186046512,6.312292358803987,5.980066445182724,5.647840531561462,2.990033222591362,3.6544850498338874
W00005622,257,2,3,1,2,6,8,5,7,15,6,13,28,24,18,44,35,16,24,0.7782101167315175,1.1673151750972763,0.38910505836575876,0.7782101167315175,2.3346303501945527,3.11284046692607,1.9455252918287937,2.7237354085603114,5.836575875486381,2.3346303501945527,5.058365758754864,10.894941634241246,9.33852140077821,7.003891050583658,17.120622568093385,13.618677042801556,6.22568093385214,9.33852140077821
W00005623,260,3,6,5,18,7,7,5,8,12,17,26,28,15,23,21,24,20,15,1.153846153846154,2.307692307692308,1.9230769230769231,6.923076923076923,2.6923076923076925,2.6923076923076925,1.9230769230769231,3.076923076923077,4.615384615384616,6.538461538461539,10,10.76923076923077,5.769230769230769,8.846153846153847,8.076923076923077,9.230769230769232,7.6923076923076925,5.769230769230769
W00005624,342,32,30,23,12,13,31,36,39,20,19,22,16,10,22,9,6,2,0,9.35672514619883,8.771929824561402,6.725146198830409,3.508771929824561,3.8011695906432745,9.064327485380117,10.526315789473683,11.403508771929824,5.847953216374268,5.555555555555555,6.432748538011696,4.678362573099415,2.923976608187134,6.432748538011696,2.631578947368421,1.7543859649122806,0.5847953216374269,0
W00005625,269,12,15,12,16,11,17,22,18,20,22,25,15,10,18,16,6,8,6,4.4609665427509295,5.5762081784386615,4.4609665427509295,5.947955390334572,4.089219330855019,6.319702602230483,8.178438661710038,6.691449814126393,7.434944237918216,8.178438661710038,9.293680297397769,5.5762081784386615,3.717472118959108,6.691449814126393,5.947955390334572,2.2304832713754648,2.973977695167286,2.2304832713754648
W00005627,318,18,19,21,24,19,19,18,19,21,18,23,30,25,15,8,9,7,5,5.660377358490567,5.9748427672955975,6.60377358490566,7.547169811320755,5.9748427672955975,5.9748427672955975,5.660377358490567,5.9748427672955975,6.60377358490566,5.660377358490567,7.232704402515723,9.433962264150944,7.861635220125786,4.716981132075472,2.515723270440252,2.8301886792452833,2.20125786163522,1.5723270440251573
