OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
W00005608,250,22,17,35,11,37,125,3,8.799999999999999,6.800000000000001,14.000000000000002,4.3999999999999995,14.799999999999999,50,1.2
W00005609,199,37,17,26,15,25,70,9,18.592964824120603,8.542713567839195,13.06532663316583,7.537688442211055,12.562814070351758,35.175879396984925,4.522613065326634
W00005610,207,56,23,22,13,41,44,8,27.053140096618357,11.11111111111111,10.628019323671497,6.280193236714976,19.806763285024154,21.256038647342994,3.864734299516908
W00005611,246,34,35,42,16,45,68,6,13.821138211382115,14.227642276422763,17.073170731707318,6.504065040650407,18.29268292682927,27.64227642276423,2.4390243902439024
W00005613,217,36,14,23,16,27,96,5,16.589861751152075,6.451612903225806,10.599078341013826,7.373271889400922,12.442396313364055,44.23963133640553,2.3041474654377883
W00005614,196,35,15,20,12,27,78,9,17.857142857142858,7.653061224489796,10.204081632653061,6.122448979591836,13.77551020408163,39.795918367346935,4.591836734693878
W00005615,330,37,30,51,15,58,132,7,11.212121212121213,9.090909090909092,15.454545454545453,4.545454545454546,17.575757575757574,40,2.1212121212121215
W00005616,282,24,22,48,15,50,122,1,8.51063829787234,7.801418439716312,17.02127659574468,5.319148936170213,17.73049645390071,43.262411347517734,0.3546099290780142
W00005617,260,26,24,43,9,53,98,7,10,9.230769230769232,16.538461538461537,3.4615384615384617,20.384615384615383,37.69230769230769,2.6923076923076925
W00005618,265,29,14,38,21,34,116,13,10.943396226415095,5.283018867924529,14.339622641509434,7.9245283018867925,12.830188679245284,43.77358490566038,4.905660377358491
W00005619,223,23,10,24,12,37,113,4,10.31390134529148,4.484304932735426,10.762331838565023,5.381165919282512,16.591928251121075,50.672645739910315,1.7937219730941705
W00005620,236,41,14,32,21,28,94,6,17.372881355932204,5.932203389830509,13.559322033898304,8.898305084745763,11.864406779661017,39.83050847457627,2.5423728813559325
W00005621,231,18,9,24,16,43,115,6,7.792207792207792,3.896103896103896,10.38961038961039,6.926406926406926,18.614718614718615,49.78354978354979,2.5974025974025974
W00005622,252,39,21,35,19,42,87,9,15.476190476190476,8.333333333333332,13.88888888888889,7.5396825396825395,16.666666666666664,34.523809523809526,3.571428571428571
W00005623,241,32,15,28,21,38,104,3,13.278008298755188,6.224066390041494,11.618257261410788,8.71369294605809,15.767634854771783,43.15352697095436,1.2448132780082988
W00005624,253,37,25,49,5,63,70,4,14.624505928853754,9.881422924901186,19.367588932806324,1.9762845849802373,24.90118577075099,27.66798418972332,1.5810276679841897
W00005625,224,32,22,31,8,51,71,9,14.285714285714285,9.821428571428571,13.839285714285715,3.571428571428571,22.767857142857142,31.69642857142857,4.017857142857143
W00005627,253,42,23,40,20,48,74,6,16.600790513833992,9.090909090909092,15.810276679841898,7.905138339920949,18.972332015810274,29.249011857707508,2.371541501976284
