OA,ts0400001,ts0400002,ts0400003,ts0400004,ts0400002_PCT,ts0400003_PCT,ts0400004_PCT
W00005608,197,129,59,9,65.48223350253807,29.949238578680205,4.568527918781726
W00005609,131,80,47,4,61.06870229007634,35.87786259541985,3.0534351145038165
W00005610,114,52,49,13,45.614035087719294,42.98245614035088,11.403508771929824
W00005611,133,83,39,11,62.40601503759399,29.32330827067669,8.270676691729323
W00005613,111,63,36,12,56.75675675675676,32.432432432432435,10.81081081081081
W00005614,114,68,38,8,59.64912280701754,33.33333333333333,7.017543859649122
W00005615,181,129,39,13,71.27071823204419,21.54696132596685,7.18232044198895
W00005616,138,95,30,13,68.84057971014492,21.73913043478261,9.420289855072465
W00005617,133,89,36,8,66.9172932330827,27.06766917293233,6.015037593984962
W00005618,133,81,39,13,60.902255639097746,29.32330827067669,9.774436090225564
W00005619,119,76,37,6,63.86554621848739,31.092436974789916,5.042016806722689
W00005620,130,83,39,8,63.84615384615384,30,6.153846153846154
W00005621,115,84,26,5,73.04347826086956,22.608695652173914,4.3478260869565215
W00005622,163,99,53,11,60.73619631901841,32.515337423312886,6.748466257668712
W00005623,116,76,31,9,65.51724137931035,26.72413793103448,7.758620689655173
W00005624,132,89,28,15,67.42424242424242,21.21212121212121,11.363636363636363
W00005625,127,81,36,10,63.77952755905512,28.346456692913385,7.874015748031496
W00005627,119,81,19,19,68.0672268907563,15.966386554621847,15.966386554621847
W00005628,123,60,46,17,48.78048780487805,37.39837398373984,13.821138211382115
W00005629,167,88,63,16,52.69461077844312,37.72455089820359,9.580838323353294
W00005630,121,81,30,10,66.94214876033058,24.793388429752067,8.264462809917356
W00005631,149,86,50,13,57.71812080536913,33.557046979865774,8.724832214765101
W00005632,103,53,37,13,51.45631067961165,35.92233009708738,12.62135922330097
W00005633,114,72,34,8,63.1578947368421,29.82456140350877,7.017543859649122
W00005634,160,91,56,13,56.875,35,8.125
W00005635,132,91,23,18,68.93939393939394,17.424242424242426,13.636363636363635
W00005636,117,53,57,7,45.2991452991453,48.717948717948715,5.982905982905983
W00005637,145,93,39,13,64.13793103448275,26.89655172413793,8.96551724137931
W00005638,136,70,51,15,51.470588235294116,37.5,11.029411764705882
W00005639,127,78,34,15,61.417322834645674,26.77165354330709,11.811023622047244
W00005640,122,75,36,11,61.47540983606557,29.508196721311474,9.01639344262295
W00005641,203,86,105,12,42.364532019704434,51.724137931034484,5.911330049261084
W00005642,123,71,35,17,57.72357723577236,28.455284552845526,13.821138211382115
W00005643,119,57,49,13,47.89915966386555,41.17647058823529,10.92436974789916
W00005644,64,37,17,10,57.8125,26.5625,15.625
W00005645,138,64,60,14,46.3768115942029,43.47826086956522,10.144927536231885
W00005646,108,64,33,11,59.25925925925925,30.555555555555557,10.185185185185185
W00005647,186,96,68,22,51.61290322580645,36.55913978494624,11.827956989247312
W00005648,125,74,38,13,59.199999999999996,30.4,10.4
W00005650,130,79,37,14,60.76923076923077,28.46153846153846,10.76923076923077
W00005651,164,106,43,15,64.63414634146342,26.21951219512195,9.146341463414634
W00005652,124,96,25,3,77.41935483870968,20.161290322580644,2.4193548387096775
W00005653,109,82,22,5,75.22935779816514,20.18348623853211,4.587155963302752
W00005654,156,89,51,16,57.05128205128205,32.69230769230769,10.256410256410255
W00005655,111,60,35,16,54.054054054054056,31.53153153153153,14.414414414414415
W00005656,112,51,41,20,45.535714285714285,36.607142857142854,17.857142857142858
W00005657,143,74,33,36,51.74825174825175,23.076923076923077,25.174825174825177
W00005658,120,48,66,6,40,55.00000000000001,5
W00005659,140,88,41,11,62.857142857142854,29.28571428571429,7.857142857142857
W00005660,123,80,35,8,65.04065040650406,28.455284552845526,6.504065040650407
W00005661,127,66,41,20,51.96850393700787,32.28346456692913,15.748031496062993
W00005662,162,102,38,22,62.96296296296296,23.456790123456788,13.580246913580247
W00005663,134,82,44,8,61.19402985074627,32.83582089552239,5.970149253731343
W00005664,117,53,49,15,45.2991452991453,41.88034188034188,12.82051282051282
W00005665,153,102,36,15,66.66666666666666,23.52941176470588,9.803921568627452
W00005666,145,78,54,13,53.79310344827586,37.24137931034483,8.96551724137931
W00005667,145,91,44,10,62.758620689655174,30.344827586206897,6.896551724137931
W00005668,124,70,43,11,56.451612903225815,34.67741935483871,8.870967741935484
W00005669,128,57,55,16,44.53125,42.96875,12.5
W00005670,129,73,52,4,56.58914728682171,40.310077519379846,3.10077519379845
W00005671,132,79,48,5,59.84848484848485,36.36363636363637,3.787878787878788
W00005672,115,77,34,4,66.95652173913044,29.565217391304348,3.4782608695652173
W00005673,222,140,62,20,63.06306306306306,27.927927927927925,9.00900900900901
W00005674,130,43,71,16,33.07692307692307,54.61538461538461,12.307692307692308
W00005675,76,52,20,4,68.42105263157895,26.31578947368421,5.263157894736842
W00005676,128,71,40,17,55.46875,31.25,13.28125
W00005677,105,52,42,11,49.523809523809526,40,10.476190476190476
W00005678,125,70,40,15,56.00000000000001,32,12
W00005679,112,66,39,7,58.92857142857143,34.82142857142857,6.25
