OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
W00005836,235,40,25,15,185,36,120,42,62,16,12,4,8,0,16,11,5,1,1,10,2,8,17.02127659574468,10.638297872340425,6.382978723404255,78.72340425531915,15.319148936170212,51.06382978723404,17.872340425531917,26.382978723404253,6.808510638297872,5.106382978723404,1.702127659574468,3.404255319148936,0,6.808510638297872,4.680851063829787,2.127659574468085,0.425531914893617,0.425531914893617,4.25531914893617,0.851063829787234,3.404255319148936
W00005837,172,34,25,9,132,26,78,31,36,11,16,9,4,3,12,6,6,0,0,6,4,2,19.767441860465116,14.534883720930234,5.232558139534884,76.74418604651163,15.11627906976744,45.348837209302324,18.023255813953487,20.930232558139537,6.395348837209303,9.30232558139535,5.232558139534884,2.3255813953488373,1.744186046511628,6.976744186046512,3.488372093023256,3.488372093023256,0,0,3.488372093023256,2.3255813953488373,1.1627906976744187
W00005838,140,39,30,9,99,31,54,18,23,13,8,4,4,0,5,2,3,1,1,2,0,2,27.857142857142858,21.428571428571427,6.428571428571428,70.71428571428572,22.142857142857142,38.57142857142858,12.857142857142856,16.428571428571427,9.285714285714286,5.714285714285714,2.857142857142857,2.857142857142857,0,3.571428571428571,1.4285714285714286,2.142857142857143,0.7142857142857143,0.7142857142857143,1.4285714285714286,0,1.4285714285714286
W00005839,148,31,24,7,114,20,74,30,33,11,8,4,3,1,12,5,7,0,0,3,0,3,20.945945945945947,16.216216216216218,4.72972972972973,77.02702702702703,13.513513513513514,50,20.27027027027027,22.2972972972973,7.4324324324324325,5.405405405405405,2.7027027027027026,2.027027027027027,0.6756756756756757,8.108108108108109,3.3783783783783785,4.72972972972973,0,0,2.027027027027027,0,2.027027027027027
W00005840,144,32,16,16,107,24,57,21,22,14,15,6,7,2,8,3,5,3,3,5,2,3,22.22222222222222,11.11111111111111,11.11111111111111,74.30555555555556,16.666666666666664,39.58333333333333,14.583333333333334,15.277777777777779,9.722222222222223,10.416666666666668,4.166666666666666,4.861111111111112,1.3888888888888888,5.555555555555555,2.083333333333333,3.4722222222222223,2.083333333333333,2.083333333333333,3.4722222222222223,1.3888888888888888,2.083333333333333
W00005841,179,42,17,25,134,27,86,35,35,16,8,4,3,1,13,6,7,0,0,3,0,3,23.463687150837988,9.497206703910614,13.966480446927374,74.86033519553072,15.083798882681565,48.04469273743017,19.553072625698324,19.553072625698324,8.938547486033519,4.4692737430167595,2.2346368715083798,1.675977653631285,0.5586592178770949,7.262569832402235,3.35195530726257,3.910614525139665,0,0,1.675977653631285,0,1.675977653631285
W00005842,139,21,10,11,113,24,63,19,35,9,9,8,1,0,16,11,5,1,1,5,1,4,15.107913669064748,7.1942446043165464,7.913669064748201,81.29496402877699,17.26618705035971,45.32374100719424,13.66906474820144,25.179856115107913,6.474820143884892,6.474820143884892,5.755395683453238,0.7194244604316548,0,11.510791366906476,7.913669064748201,3.5971223021582732,0.7194244604316548,0.7194244604316548,3.5971223021582732,0.7194244604316548,2.877697841726619
W00005952,117,25,12,13,91,19,59,21,25,13,9,6,2,1,3,2,1,1,1,1,0,1,21.367521367521366,10.256410256410255,11.11111111111111,77.77777777777779,16.23931623931624,50.427350427350426,17.94871794871795,21.367521367521366,11.11111111111111,7.6923076923076925,5.128205128205128,1.7094017094017095,0.8547008547008548,2.564102564102564,1.7094017094017095,0.8547008547008548,0.8547008547008548,0.8547008547008548,0.8547008547008548,0,0.8547008547008548
W00005953,165,47,31,16,112,24,63,37,16,10,14,9,4,1,10,4,6,1,1,6,3,3,28.484848484848484,18.787878787878785,9.696969696969697,67.87878787878789,14.545454545454545,38.18181818181819,22.424242424242426,9.696969696969697,6.0606060606060606,8.484848484848486,5.454545454545454,2.4242424242424243,0.6060606060606061,6.0606060606060606,2.4242424242424243,3.6363636363636362,0.6060606060606061,0.6060606060606061,3.6363636363636362,1.8181818181818181,1.8181818181818181
W00005954,158,40,19,21,113,31,68,27,32,9,9,6,1,2,5,3,2,0,0,5,5,0,25.31645569620253,12.025316455696203,13.291139240506327,71.51898734177216,19.62025316455696,43.037974683544306,17.088607594936708,20.253164556962027,5.69620253164557,5.69620253164557,3.79746835443038,0.6329113924050633,1.2658227848101267,3.1645569620253164,1.89873417721519,1.2658227848101267,0,0,3.1645569620253164,3.1645569620253164,0
