OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00005608,131,10,13,11,17,2,3,2,0,53,20,7.633587786259542,9.923664122137405,8.396946564885496,12.977099236641221,1.5267175572519083,2.2900763358778624,1.5267175572519083,0,40.458015267175576,15.267175572519085
W00005609,82,6,7,13,11,2,0,1,2,28,12,7.317073170731707,8.536585365853659,15.853658536585366,13.414634146341465,2.4390243902439024,0,1.2195121951219512,2.4390243902439024,34.146341463414636,14.634146341463413
W00005610,98,22,15,9,16,3,0,1,2,20,10,22.448979591836736,15.306122448979592,9.183673469387756,16.3265306122449,3.061224489795918,0,1.0204081632653061,2.0408163265306123,20.408163265306122,10.204081632653061
W00005611,141,15,13,17,22,7,0,0,0,39,28,10.638297872340425,9.219858156028367,12.056737588652481,15.602836879432624,4.964539007092199,0,0,0,27.659574468085108,19.858156028368796
W00005613,117,5,14,8,15,4,3,1,0,56,11,4.273504273504273,11.965811965811966,6.837606837606838,12.82051282051282,3.418803418803419,2.564102564102564,0.8547008547008548,0,47.863247863247864,9.401709401709402
W00005614,75,3,9,6,13,5,0,1,0,27,11,4,12,8,17.333333333333336,6.666666666666667,0,1.3333333333333335,0,36,14.666666666666666
W00005615,207,23,16,20,39,7,1,0,0,80,21,11.11111111111111,7.729468599033816,9.66183574879227,18.84057971014493,3.3816425120772946,0.4830917874396135,0,0,38.64734299516908,10.144927536231885
W00005616,183,15,16,21,22,1,2,1,3,83,19,8.19672131147541,8.743169398907105,11.475409836065573,12.021857923497267,0.546448087431694,1.092896174863388,0.546448087431694,1.639344262295082,45.3551912568306,10.382513661202186
W00005617,163,24,16,10,25,5,1,0,1,64,17,14.723926380368098,9.815950920245399,6.134969325153374,15.337423312883436,3.067484662576687,0.6134969325153374,0,0.6134969325153374,39.263803680981596,10.429447852760736
W00005618,130,8,14,9,25,3,1,3,5,43,19,6.153846153846154,10.76923076923077,6.923076923076923,19.230769230769234,2.307692307692308,0.7692307692307693,2.307692307692308,3.8461538461538463,33.07692307692307,14.615384615384617
W00005619,127,10,12,9,20,4,0,2,1,52,17,7.874015748031496,9.448818897637794,7.086614173228346,15.748031496062993,3.149606299212598,0,1.574803149606299,0.7874015748031495,40.94488188976378,13.385826771653544
W00005620,122,8,11,14,24,2,2,2,2,42,15,6.557377049180328,9.01639344262295,11.475409836065573,19.672131147540984,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,34.42622950819672,12.295081967213115
W00005621,139,11,9,12,23,2,3,2,2,57,18,7.913669064748201,6.474820143884892,8.633093525179856,16.546762589928058,1.4388489208633095,2.158273381294964,1.4388489208633095,1.4388489208633095,41.007194244604314,12.949640287769784
W00005622,84,6,10,5,14,2,1,0,1,36,9,7.142857142857142,11.904761904761903,5.952380952380952,16.666666666666664,2.380952380952381,1.1904761904761905,0,1.1904761904761905,42.857142857142854,10.714285714285714
W00005623,104,9,13,8,17,5,0,1,0,44,7,8.653846153846153,12.5,7.6923076923076925,16.346153846153847,4.807692307692308,0,0.9615384615384616,0,42.30769230769231,6.730769230769231
W00005624,179,41,10,22,19,12,2,1,0,52,20,22.905027932960895,5.58659217877095,12.290502793296088,10.614525139664805,6.70391061452514,1.1173184357541899,0.5586592178770949,0,29.05027932960894,11.1731843575419
W00005625,144,20,3,22,24,4,3,1,0,46,21,13.88888888888889,2.083333333333333,15.277777777777779,16.666666666666664,2.7777777777777777,2.083333333333333,0.6944444444444444,0,31.944444444444443,14.583333333333334
W00005627,160,23,2,37,19,8,0,3,1,46,21,14.374999999999998,1.25,23.125,11.875,5,0,1.875,0.625,28.749999999999996,13.125
W00005628,111,17,6,19,19,5,2,1,0,23,19,15.315315315315313,5.405405405405405,17.117117117117118,17.117117117117118,4.504504504504505,1.8018018018018018,0.9009009009009009,0,20.72072072072072,17.117117117117118
W00005629,164,36,11,35,15,3,2,0,0,42,20,21.951219512195124,6.707317073170732,21.341463414634145,9.146341463414634,1.8292682926829267,1.2195121951219512,0,0,25.609756097560975,12.195121951219512
