OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00164947,567,50,46,36,15,19,34,30,48,32,26,34,33,40,36,30,26,13,19,8.818342151675484,8.112874779541446,6.349206349206349,2.6455026455026456,3.3509700176366843,5.996472663139329,5.291005291005291,8.465608465608465,5.64373897707231,4.5855379188712515,5.996472663139329,5.82010582010582,7.054673721340388,6.349206349206349,5.291005291005291,4.5855379188712515,2.2927689594356258,3.3509700176366843
E00164948,336,16,26,18,19,12,20,23,17,20,25,26,26,15,20,22,11,10,10,4.761904761904762,7.738095238095238,5.357142857142857,5.654761904761905,3.571428571428571,5.952380952380952,6.845238095238096,5.059523809523809,5.952380952380952,7.440476190476191,7.738095238095238,7.738095238095238,4.464285714285714,5.952380952380952,6.547619047619048,3.273809523809524,2.976190476190476,2.976190476190476
E00164949,240,16,6,9,13,6,13,15,10,13,23,21,20,9,21,8,17,13,7,6.666666666666667,2.5,3.75,5.416666666666667,2.5,5.416666666666667,6.25,4.166666666666666,5.416666666666667,9.583333333333334,8.75,8.333333333333332,3.75,8.75,3.3333333333333335,7.083333333333333,5.416666666666667,2.9166666666666665
E00164950,442,6,18,33,27,11,16,25,12,25,33,43,37,39,37,28,29,13,10,1.3574660633484164,4.072398190045249,7.46606334841629,6.108597285067873,2.48868778280543,3.619909502262444,5.656108597285068,2.7149321266968327,5.656108597285068,7.46606334841629,9.728506787330318,8.3710407239819,8.823529411764707,8.3710407239819,6.334841628959276,6.561085972850679,2.941176470588235,2.262443438914027
E00164951,281,8,12,14,5,8,7,14,9,16,20,17,27,40,23,33,15,6,7,2.8469750889679712,4.270462633451958,4.98220640569395,1.7793594306049825,2.8469750889679712,2.491103202846975,4.98220640569395,3.202846975088968,5.6939501779359425,7.11743772241993,6.049822064056939,9.608540925266903,14.23487544483986,8.185053380782918,11.743772241992882,5.338078291814947,2.135231316725979,2.491103202846975
E00164952,256,4,11,7,9,8,7,13,9,4,13,17,27,26,21,30,25,17,8,1.5625,4.296875,2.734375,3.515625,3.125,2.734375,5.078125,3.515625,1.5625,5.078125,6.640625,10.546875,10.15625,8.203125,11.71875,9.765625,6.640625,3.125
E00164953,373,31,20,19,15,25,27,28,24,24,26,16,34,21,22,25,11,2,3,8.310991957104557,5.361930294906166,5.093833780160858,4.021447721179625,6.702412868632708,7.238605898123325,7.506702412868632,6.434316353887399,6.434316353887399,6.970509383378016,4.289544235924933,9.115281501340483,5.630026809651475,5.898123324396782,6.702412868632708,2.949061662198391,0.5361930294906166,0.8042895442359249
E00164954,379,15,23,13,19,20,21,28,17,23,26,20,30,30,27,23,19,15,10,3.95778364116095,6.068601583113456,3.430079155672823,5.013192612137203,5.277044854881266,5.540897097625329,7.387862796833773,4.485488126649076,6.068601583113456,6.860158311345646,5.277044854881266,7.9155672823219,7.9155672823219,7.12401055408971,6.068601583113456,5.013192612137203,3.95778364116095,2.638522427440633
E00164955,411,10,17,24,9,13,14,24,15,17,22,29,42,37,44,36,24,25,9,2.4330900243309004,4.13625304136253,5.839416058394161,2.18978102189781,3.1630170316301705,3.40632603406326,5.839416058394161,3.64963503649635,4.13625304136253,5.35279805352798,7.0559610705596105,10.218978102189782,9.002433090024331,10.70559610705596,8.75912408759124,5.839416058394161,6.082725060827251,2.18978102189781
E00164956,295,16,21,16,13,18,28,30,30,16,12,21,13,23,8,14,10,4,2,5.423728813559322,7.118644067796611,5.423728813559322,4.406779661016949,6.101694915254238,9.491525423728813,10.16949152542373,10.16949152542373,5.423728813559322,4.067796610169491,7.118644067796611,4.406779661016949,7.796610169491526,2.711864406779661,4.745762711864407,3.389830508474576,1.3559322033898304,0.6779661016949152
