OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00120866,228,156,149,116,26,90,4,1,3,29,12,17,7,2,0,0,0,0,0,0,0,0,0,0,2,70,57,6,4,1,2,68.42105263157895,65.35087719298247,50.877192982456144,11.403508771929824,39.473684210526315,1.7543859649122806,0.43859649122807015,1.3157894736842104,12.719298245614036,5.263157894736842,7.456140350877193,3.070175438596491,0.8771929824561403,0,0,0,0,0,0,0,0,0,0,0.8771929824561403,30.701754385964914,25,2.631578947368421,1.7543859649122806,0.43859649122807015,0.8771929824561403
E00120867,209,118,113,91,18,73,2,1,1,20,8,12,5,6,5,4,4,0,0,0,0,1,1,0,1,85,54,6,13,8,4,56.45933014354066,54.066985645933016,43.54066985645933,8.61244019138756,34.92822966507177,0.9569377990430622,0.4784688995215311,0.4784688995215311,9.569377990430622,3.827751196172249,5.741626794258373,2.3923444976076556,2.8708133971291865,2.3923444976076556,1.9138755980861244,1.9138755980861244,0,0,0,0,0.4784688995215311,0.4784688995215311,0,0.4784688995215311,40.66985645933015,25.837320574162682,2.8708133971291865,6.220095693779904,3.827751196172249,1.9138755980861244
E00120868,227,140,139,116,28,88,2,1,1,21,6,15,1,4,4,4,4,0,0,0,0,0,0,0,0,83,54,4,8,9,8,61.67400881057269,61.23348017621145,51.10132158590308,12.334801762114537,38.76651982378855,0.881057268722467,0.4405286343612335,0.4405286343612335,9.251101321585903,2.643171806167401,6.607929515418502,0.4405286343612335,1.762114537444934,1.762114537444934,1.762114537444934,1.762114537444934,0,0,0,0,0,0,0,0,36.56387665198238,23.788546255506606,1.762114537444934,3.524229074889868,3.9647577092511015,3.524229074889868
E00120869,235,147,140,115,27,88,2,0,2,23,8,15,7,1,1,1,1,0,0,0,0,0,0,0,0,87,73,6,5,1,2,62.5531914893617,59.57446808510638,48.93617021276596,11.48936170212766,37.4468085106383,0.851063829787234,0,0.851063829787234,9.787234042553191,3.404255319148936,6.382978723404255,2.9787234042553195,0.425531914893617,0.425531914893617,0.425531914893617,0.425531914893617,0,0,0,0,0,0,0,0,37.02127659574468,31.06382978723404,2.553191489361702,2.127659574468085,0.425531914893617,0.851063829787234
E00120870,248,121,118,87,20,67,10,1,9,21,11,10,3,4,4,4,4,0,0,0,0,0,0,0,0,123,92,19,7,5,0,48.79032258064516,47.58064516129033,35.08064516129033,8.064516129032258,27.016129032258064,4.032258064516129,0.4032258064516129,3.6290322580645165,8.46774193548387,4.435483870967742,4.032258064516129,1.2096774193548387,1.6129032258064515,1.6129032258064515,1.6129032258064515,1.6129032258064515,0,0,0,0,0,0,0,0,49.596774193548384,37.096774193548384,7.661290322580645,2.82258064516129,2.0161290322580645,0
E00120871,238,148,147,121,32,89,5,1,4,21,7,14,1,5,4,4,3,1,0,0,0,0,0,0,1,85,57,10,4,6,8,62.18487394957983,61.76470588235294,50.84033613445378,13.445378151260504,37.39495798319328,2.100840336134454,0.42016806722689076,1.680672268907563,8.823529411764707,2.941176470588235,5.88235294117647,0.42016806722689076,2.100840336134454,1.680672268907563,1.680672268907563,1.2605042016806722,0.42016806722689076,0,0,0,0,0,0,0.42016806722689076,35.714285714285715,23.949579831932773,4.201680672268908,1.680672268907563,2.5210084033613445,3.361344537815126
E00120872,210,115,112,85,26,59,2,1,1,25,12,13,3,3,3,3,3,0,0,0,0,0,0,0,0,92,69,4,11,8,0,54.761904761904766,53.333333333333336,40.476190476190474,12.380952380952381,28.095238095238095,0.9523809523809524,0.4761904761904762,0.4761904761904762,11.904761904761903,5.714285714285714,6.190476190476191,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,0,0,0,0,0,0,0,43.80952380952381,32.857142857142854,1.9047619047619049,5.238095238095238,3.8095238095238098,0
E00120873,194,145,142,116,22,94,1,1,0,25,13,12,3,0,0,0,0,0,0,0,0,0,0,0,0,49,28,3,4,6,8,74.74226804123711,73.19587628865979,59.79381443298969,11.34020618556701,48.45360824742268,0.5154639175257731,0.5154639175257731,0,12.886597938144329,6.701030927835052,6.185567010309279,1.5463917525773196,0,0,0,0,0,0,0,0,0,0,0,0,25.257731958762886,14.432989690721648,1.5463917525773196,2.0618556701030926,3.0927835051546393,4.123711340206185
E00120874,266,172,165,127,33,94,3,0,3,35,18,17,7,2,2,2,2,0,0,0,0,0,0,0,0,92,61,10,13,3,5,64.66165413533834,62.03007518796993,47.744360902255636,12.406015037593985,35.338345864661655,1.1278195488721803,0,1.1278195488721803,13.157894736842104,6.7669172932330826,6.390977443609022,2.631578947368421,0.7518796992481203,0.7518796992481203,0.7518796992481203,0.7518796992481203,0,0,0,0,0,0,0,0,34.58646616541353,22.932330827067666,3.7593984962406015,4.887218045112782,1.1278195488721803,1.8796992481203008
E00120875,245,152,147,126,29,97,6,1,5,15,6,9,5,4,2,2,1,1,0,0,0,0,0,0,2,89,59,9,12,5,4,62.04081632653061,60,51.42857142857142,11.83673469387755,39.59183673469388,2.4489795918367347,0.40816326530612246,2.0408163265306123,6.122448979591836,2.4489795918367347,3.6734693877551026,2.0408163265306123,1.6326530612244898,0.8163265306122449,0.8163265306122449,0.40816326530612246,0.40816326530612246,0,0,0,0,0,0,0.8163265306122449,36.3265306122449,24.081632653061224,3.6734693877551026,4.8979591836734695,2.0408163265306123,1.6326530612244898
