OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00023412,116,70,21,0,3,3,0,7,0,2,10,0,60.3448275862069,18.103448275862068,0,2.586206896551724,2.586206896551724,0,6.0344827586206895,0,1.7241379310344827,8.620689655172415,0
E00023413,194,128,15,0,6,3,2,18,0,7,12,3,65.97938144329896,7.731958762886598,0,3.0927835051546393,1.5463917525773196,1.0309278350515463,9.278350515463918,0,3.608247422680412,6.185567010309279,1.5463917525773196
E00023414,77,56,5,0,2,1,1,3,0,0,9,0,72.72727272727273,6.493506493506493,0,2.5974025974025974,1.2987012987012987,1.2987012987012987,3.896103896103896,0,0,11.688311688311687,0
E00023415,185,116,13,2,11,0,0,17,0,9,15,2,62.70270270270271,7.027027027027027,1.0810810810810811,5.9459459459459465,0,0,9.18918918918919,0,4.864864864864865,8.108108108108109,1.0810810810810811
E00023416,204,146,29,1,4,2,1,7,0,4,8,2,71.56862745098039,14.215686274509803,0.49019607843137253,1.9607843137254901,0.9803921568627451,0.49019607843137253,3.431372549019608,0,1.9607843137254901,3.9215686274509802,0.9803921568627451
E00023418,102,72,7,0,3,3,0,5,2,2,8,0,70.58823529411765,6.862745098039216,0,2.941176470588235,2.941176470588235,0,4.901960784313726,1.9607843137254901,1.9607843137254901,7.8431372549019605,0
E00023419,211,157,17,1,7,2,0,7,0,6,14,0,74.40758293838863,8.056872037914692,0.47393364928909953,3.3175355450236967,0.9478672985781991,0,3.3175355450236967,0,2.843601895734597,6.6350710900473935,0
E00023421,165,112,16,3,7,2,0,5,0,6,13,1,67.87878787878789,9.696969696969697,1.8181818181818181,4.242424242424243,1.2121212121212122,0,3.0303030303030303,0,3.6363636363636362,7.878787878787878,0.6060606060606061
E00023422,207,135,17,5,3,6,1,15,3,3,16,3,65.21739130434783,8.212560386473431,2.4154589371980677,1.4492753623188406,2.898550724637681,0.4830917874396135,7.246376811594203,1.4492753623188406,1.4492753623188406,7.729468599033816,1.4492753623188406
E00023423,165,119,20,4,2,1,0,6,0,6,5,2,72.12121212121212,12.121212121212121,2.4242424242424243,1.2121212121212122,0.6060606060606061,0,3.6363636363636362,0,3.6363636363636362,3.0303030303030303,1.2121212121212122
E00023424,139,88,22,0,5,1,0,6,0,6,10,1,63.30935251798561,15.827338129496402,0,3.5971223021582732,0.7194244604316548,0,4.316546762589928,0,4.316546762589928,7.1942446043165464,0.7194244604316548
E00023425,64,37,6,1,2,1,0,6,3,0,6,2,57.8125,9.375,1.5625,3.125,1.5625,0,9.375,4.6875,0,9.375,3.125
E00023426,164,123,16,2,1,1,1,5,1,8,3,3,75,9.75609756097561,1.2195121951219512,0.6097560975609756,0.6097560975609756,0.6097560975609756,3.048780487804878,0.6097560975609756,4.878048780487805,1.8292682926829267,1.8292682926829267
E00023427,97,67,6,1,8,1,1,5,0,3,5,0,69.0721649484536,6.185567010309279,1.0309278350515463,8.24742268041237,1.0309278350515463,1.0309278350515463,5.154639175257731,0,3.0927835051546393,5.154639175257731,0
E00023428,127,85,16,1,6,2,0,7,0,3,4,3,66.92913385826772,12.598425196850393,0.7874015748031495,4.724409448818897,1.574803149606299,0,5.511811023622047,0,2.3622047244094486,3.149606299212598,2.3622047244094486
E00023429,184,91,28,5,10,1,5,14,0,5,24,1,49.45652173913043,15.217391304347828,2.717391304347826,5.434782608695652,0.5434782608695652,2.717391304347826,7.608695652173914,0,2.717391304347826,13.043478260869565,0.5434782608695652
E00023430,117,72,8,2,12,2,0,5,0,3,12,1,61.53846153846154,6.837606837606838,1.7094017094017095,10.256410256410255,1.7094017094017095,0,4.273504273504273,0,2.564102564102564,10.256410256410255,0.8547008547008548
E00023431,182,124,18,2,0,2,0,16,4,5,8,3,68.13186813186813,9.89010989010989,1.098901098901099,0,1.098901098901099,0,8.791208791208792,2.197802197802198,2.7472527472527473,4.395604395604396,1.6483516483516485
E00023432,99,63,10,2,3,2,0,13,0,1,4,1,63.63636363636363,10.1010101010101,2.0202020202020203,3.0303030303030303,2.0202020202020203,0,13.131313131313133,0,1.0101010101010102,4.040404040404041,1.0101010101010102
E00023433,114,77,8,1,5,2,0,9,1,2,9,0,67.54385964912281,7.017543859649122,0.8771929824561403,4.385964912280701,1.7543859649122806,0,7.894736842105263,0.8771929824561403,1.7543859649122806,7.894736842105263,0
E00023434,148,50,17,0,27,0,1,18,2,2,26,5,33.78378378378378,11.486486486486488,0,18.243243243243242,0,0.6756756756756757,12.162162162162163,1.3513513513513513,1.3513513513513513,17.56756756756757,3.3783783783783785
E00023435,144,103,8,0,7,1,0,17,0,2,6,0,71.52777777777779,5.555555555555555,0,4.861111111111112,0.6944444444444444,0,11.805555555555555,0,1.3888888888888888,4.166666666666666,0
E00023436,119,69,6,3,1,4,1,14,3,4,11,3,57.98319327731093,5.042016806722689,2.5210084033613445,0.8403361344537815,3.361344537815126,0.8403361344537815,11.76470588235294,2.5210084033613445,3.361344537815126,9.243697478991598,2.5210084033613445
E00023437,55,28,6,1,1,3,0,1,0,2,9,4,50.90909090909091,10.909090909090908,1.8181818181818181,1.8181818181818181,5.454545454545454,0,1.8181818181818181,0,3.6363636363636362,16.363636363636363,7.2727272727272725
E00023438,130,90,14,1,7,2,0,9,0,3,3,1,69.23076923076923,10.76923076923077,0.7692307692307693,5.384615384615385,1.5384615384615385,0,6.923076923076923,0,2.307692307692308,2.307692307692308,0.7692307692307693
E00023439,272,175,18,3,18,6,1,17,0,8,23,3,64.33823529411765,6.61764705882353,1.1029411764705883,6.61764705882353,2.2058823529411766,0.3676470588235294,6.25,0,2.941176470588235,8.455882352941178,1.1029411764705883
E00023440,108,76,5,1,0,0,0,11,0,1,13,1,70.37037037037037,4.62962962962963,0.9259259259259258,0,0,0,10.185185185185185,0,0.9259259259259258,12.037037037037036,0.9259259259259258
E00023441,136,82,17,2,6,2,0,11,2,4,9,1,60.29411764705882,12.5,1.4705882352941175,4.411764705882353,1.4705882352941175,0,8.088235294117647,1.4705882352941175,2.941176470588235,6.61764705882353,0.7352941176470588
E00023442,90,70,7,1,1,2,0,2,0,4,0,3,77.77777777777779,7.777777777777778,1.1111111111111112,1.1111111111111112,2.2222222222222223,0,2.2222222222222223,0,4.444444444444445,0,3.3333333333333335
E00023443,91,43,10,2,8,2,0,6,0,3,16,1,47.25274725274725,10.989010989010989,2.197802197802198,8.791208791208792,2.197802197802198,0,6.593406593406594,0,3.296703296703297,17.582417582417584,1.098901098901099
E00023444,134,90,18,1,7,2,1,7,1,0,7,0,67.16417910447761,13.432835820895523,0.7462686567164178,5.223880597014925,1.4925373134328357,0.7462686567164178,5.223880597014925,0.7462686567164178,0,5.223880597014925,0
E00023445,99,65,12,0,7,0,0,2,0,3,7,3,65.65656565656566,12.121212121212121,0,7.07070707070707,0,0,2.0202020202020203,0,3.0303030303030303,7.07070707070707,3.0303030303030303
