OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00038673,129,24,8,16,95,3,50,15,21,14,21,7,13,1,21,17,4,0,0,10,6,4,18.6046511627907,6.2015503875969,12.4031007751938,73.64341085271317,2.3255813953488373,38.759689922480625,11.627906976744185,16.27906976744186,10.852713178294573,16.27906976744186,5.426356589147287,10.077519379844961,0.7751937984496124,16.27906976744186,13.178294573643413,3.10077519379845,0,0,7.751937984496124,4.651162790697675,3.10077519379845
E00038692,94,28,15,13,60,9,32,15,3,14,10,7,1,2,7,3,4,2,2,6,1,5,29.78723404255319,15.957446808510639,13.829787234042554,63.829787234042556,9.574468085106384,34.04255319148936,15.957446808510639,3.1914893617021276,14.893617021276595,10.638297872340425,7.446808510638298,1.0638297872340425,2.127659574468085,7.446808510638298,3.1914893617021276,4.25531914893617,2.127659574468085,2.127659574468085,6.382978723404255,1.0638297872340425,5.319148936170213
E00038695,166,43,13,30,116,12,64,33,19,12,23,10,9,4,17,12,5,0,0,7,4,3,25.903614457831324,7.83132530120482,18.072289156626507,69.87951807228916,7.228915662650602,38.55421686746988,19.879518072289155,11.44578313253012,7.228915662650602,13.855421686746988,6.024096385542169,5.421686746987952,2.4096385542168677,10.240963855421686,7.228915662650602,3.0120481927710845,0,0,4.216867469879518,2.4096385542168677,1.8072289156626504
E00038696,112,22,10,12,83,4,38,10,15,13,22,5,14,3,19,18,1,0,0,7,6,1,19.642857142857142,8.928571428571429,10.714285714285714,74.10714285714286,3.571428571428571,33.92857142857143,8.928571428571429,13.392857142857142,11.607142857142858,19.642857142857142,4.464285714285714,12.5,2.6785714285714284,16.964285714285715,16.071428571428573,0.8928571428571428,0,0,6.25,5.357142857142857,0.8928571428571428
E00038697,124,28,14,14,85,4,49,15,16,18,16,4,12,0,16,12,4,0,0,11,3,8,22.58064516129032,11.29032258064516,11.29032258064516,68.54838709677419,3.225806451612903,39.516129032258064,12.096774193548388,12.903225806451612,14.516129032258066,12.903225806451612,3.225806451612903,9.67741935483871,0,12.903225806451612,9.67741935483871,3.225806451612903,0,0,8.870967741935484,2.4193548387096775,6.451612903225806
E00038693,136,23,11,12,103,6,52,13,24,15,19,6,12,1,26,23,3,0,0,10,8,2,16.911764705882355,8.088235294117647,8.823529411764707,75.73529411764706,4.411764705882353,38.23529411764706,9.558823529411764,17.647058823529413,11.029411764705882,13.970588235294118,4.411764705882353,8.823529411764707,0.7352941176470588,19.11764705882353,16.911764705882355,2.2058823529411766,0,0,7.352941176470589,5.88235294117647,1.4705882352941175
E00038694,128,28,10,18,92,11,39,14,16,9,19,10,7,2,23,15,8,0,0,8,3,5,21.875,7.8125,14.0625,71.875,8.59375,30.46875,10.9375,12.5,7.03125,14.84375,7.8125,5.46875,1.5625,17.96875,11.71875,6.25,0,0,6.25,2.34375,3.90625
E00038700,134,42,18,24,83,7,37,8,17,12,20,6,13,1,18,12,6,1,1,9,5,4,31.343283582089555,13.432835820895523,17.91044776119403,61.940298507462686,5.223880597014925,27.611940298507463,5.970149253731343,12.686567164179104,8.955223880597014,14.925373134328357,4.477611940298507,9.701492537313433,0.7462686567164178,13.432835820895523,8.955223880597014,4.477611940298507,0.7462686567164178,0.7462686567164178,6.7164179104477615,3.731343283582089,2.9850746268656714
E00038701,130,34,12,22,87,8,43,15,16,12,18,8,10,0,17,13,4,1,1,9,4,5,26.153846153846157,9.230769230769232,16.923076923076923,66.92307692307692,6.153846153846154,33.07692307692307,11.538461538461538,12.307692307692308,9.230769230769232,13.846153846153847,6.153846153846154,7.6923076923076925,0,13.076923076923078,10,3.076923076923077,0.7692307692307693,0.7692307692307693,6.923076923076923,3.076923076923077,3.8461538461538463
E00038674,132,34,17,17,93,12,28,15,10,3,21,4,14,3,32,24,8,0,0,5,5,0,25.757575757575758,12.878787878787879,12.878787878787879,70.45454545454545,9.090909090909092,21.21212121212121,11.363636363636363,7.575757575757576,2.272727272727273,15.909090909090908,3.0303030303030303,10.606060606060606,2.272727272727273,24.242424242424242,18.181818181818183,6.0606060606060606,0,0,3.787878787878788,3.787878787878788,0
