OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
E00065167,352,12,11,26,18,12,13,10,14,23,24,27,34,38,26,34,19,6,5,3.4090909090909087,3.125,7.386363636363637,5.113636363636364,3.4090909090909087,3.6931818181818183,2.840909090909091,3.977272727272727,6.534090909090909,6.8181818181818175,7.670454545454546,9.659090909090908,10.795454545454545,7.386363636363637,9.659090909090908,5.3977272727272725,1.7045454545454544,1.4204545454545454
E00065168,433,5,13,16,201,37,10,3,3,15,9,24,10,24,29,8,14,6,6,1.1547344110854503,3.0023094688221708,3.695150115473441,46.4203233256351,8.545034642032332,2.3094688221709005,0.6928406466512702,0.6928406466512702,3.4642032332563506,2.0785219399538106,5.542725173210162,2.3094688221709005,5.542725173210162,6.697459584295612,1.8475750577367205,3.233256351039261,1.3856812933025404,1.3856812933025404
E00065169,224,8,10,10,13,5,7,4,7,15,13,20,24,17,14,18,15,17,7,3.571428571428571,4.464285714285714,4.464285714285714,5.803571428571429,2.232142857142857,3.125,1.7857142857142856,3.125,6.696428571428571,5.803571428571429,8.928571428571429,10.714285714285714,7.5892857142857135,6.25,8.035714285714286,6.696428571428571,7.5892857142857135,3.125
E00065170,361,20,19,16,26,18,12,21,10,20,29,24,36,21,20,19,15,13,22,5.540166204986149,5.263157894736842,4.43213296398892,7.202216066481995,4.986149584487535,3.32409972299169,5.8171745152354575,2.7700831024930745,5.540166204986149,8.033240997229916,6.64819944598338,9.97229916897507,5.8171745152354575,5.540166204986149,5.263157894736842,4.1551246537396125,3.6011080332409975,6.094182825484765
E00065171,322,4,14,15,14,8,11,14,5,16,15,21,31,31,24,33,30,27,9,1.2422360248447204,4.3478260869565215,4.658385093167702,4.3478260869565215,2.484472049689441,3.4161490683229814,4.3478260869565215,1.5527950310559007,4.968944099378882,4.658385093167702,6.521739130434782,9.627329192546584,9.627329192546584,7.453416149068323,10.248447204968944,9.316770186335404,8.385093167701864,2.7950310559006213
E00065172,373,25,19,13,20,13,13,8,26,21,20,40,24,44,24,27,17,7,12,6.702412868632708,5.093833780160858,3.485254691689008,5.361930294906166,3.485254691689008,3.485254691689008,2.1447721179624666,6.970509383378016,5.630026809651475,5.361930294906166,10.723860589812332,6.434316353887399,11.796246648793565,6.434316353887399,7.238605898123325,4.557640750670242,1.876675603217158,3.2171581769436997
E00065173,302,10,16,20,6,7,7,18,21,23,14,22,24,28,22,26,15,16,7,3.3112582781456954,5.298013245033113,6.622516556291391,1.9867549668874174,2.3178807947019866,2.3178807947019866,5.960264900662252,6.95364238410596,7.6158940397351,4.635761589403973,7.28476821192053,7.9470198675496695,9.271523178807946,7.28476821192053,8.609271523178808,4.966887417218543,5.298013245033113,2.3178807947019866
E00065174,219,4,15,19,9,10,4,3,14,12,19,25,20,20,12,16,11,4,2,1.82648401826484,6.8493150684931505,8.67579908675799,4.10958904109589,4.5662100456621,1.82648401826484,1.36986301369863,6.392694063926941,5.47945205479452,8.67579908675799,11.415525114155251,9.1324200913242,9.1324200913242,5.47945205479452,7.30593607305936,5.0228310502283104,1.82648401826484,0.91324200913242
E00065175,159,2,11,8,7,7,7,6,7,9,19,20,16,11,5,11,4,5,4,1.257861635220126,6.918238993710692,5.031446540880504,4.40251572327044,4.40251572327044,4.40251572327044,3.7735849056603774,4.40251572327044,5.660377358490567,11.949685534591195,12.578616352201259,10.062893081761008,6.918238993710692,3.1446540880503147,6.918238993710692,2.515723270440252,3.1446540880503147,2.515723270440252
E00065176,119,1,2,12,3,4,1,2,3,7,8,17,14,5,10,10,8,8,4,0.8403361344537815,1.680672268907563,10.084033613445378,2.5210084033613445,3.361344537815126,0.8403361344537815,1.680672268907563,2.5210084033613445,5.88235294117647,6.722689075630252,14.285714285714285,11.76470588235294,4.201680672268908,8.403361344537815,8.403361344537815,6.722689075630252,6.722689075630252,3.361344537815126
E00065177,272,11,8,12,16,8,8,10,8,17,11,24,26,24,25,27,18,5,14,4.044117647058823,2.941176470588235,4.411764705882353,5.88235294117647,2.941176470588235,2.941176470588235,3.6764705882352944,2.941176470588235,6.25,4.044117647058823,8.823529411764707,9.558823529411764,8.823529411764707,9.191176470588236,9.926470588235293,6.61764705882353,1.8382352941176472,5.147058823529411
E00065178,271,7,12,6,10,6,8,7,9,11,12,20,27,33,25,32,24,12,10,2.5830258302583027,4.428044280442804,2.214022140221402,3.6900369003690034,2.214022140221402,2.952029520295203,2.5830258302583027,3.3210332103321036,4.059040590405904,4.428044280442804,7.380073800738007,9.96309963099631,12.177121771217712,9.22509225092251,11.808118081180812,8.856088560885608,4.428044280442804,3.6900369003690034
