OA,ts0680001,ts0680002,ts0680003,ts0680002_PCT,ts0680003_PCT
E00065167,342,55,287,16.08187134502924,83.91812865497076
E00065168,431,249,182,57.772621809744784,42.22737819025522
E00065169,216,31,185,14.351851851851851,85.64814814814815
E00065170,340,62,278,18.235294117647058,81.76470588235294
E00065171,316,45,271,14.240506329113925,85.75949367088607
E00065172,345,60,285,17.391304347826086,82.6086956521739
E00065173,291,44,247,15.120274914089347,84.87972508591065
E00065174,213,49,164,23.004694835680752,76.99530516431925
E00065175,157,28,129,17.8343949044586,82.16560509554141
E00065176,117,18,99,15.384615384615385,84.61538461538461
E00065177,260,34,226,13.076923076923078,86.92307692307692
E00065178,264,28,236,10.606060606060606,89.39393939393939
E00065179,318,50,268,15.723270440251572,84.27672955974843
E00065180,382,122,260,31.93717277486911,68.06282722513089
E00065182,248,26,222,10.483870967741936,89.51612903225806
E00065183,424,79,345,18.632075471698112,81.36792452830188
E00065184,267,29,238,10.861423220973784,89.13857677902621
E00065185,288,34,254,11.805555555555555,88.19444444444444
E00065186,300,29,271,9.666666666666666,90.33333333333333
E00065187,286,48,238,16.783216783216783,83.21678321678321
E00065188,394,91,303,23.096446700507613,76.90355329949239
E00065189,307,42,265,13.680781758957655,86.31921824104235
E00065190,369,40,329,10.840108401084011,89.15989159891599
E00065191,137,11,126,8.02919708029197,91.970802919708035
E00065192,278,31,247,11.151079136690647,88.84892086330936
E00065193,213,21,192,9.859154929577464,90.14084507042254
E00065194,343,67,276,19.533527696793,80.466472303207
E00065195,255,36,219,14.117647058823529,85.88235294117646
E00065196,359,51,308,14.206128133704734,85.79387186629526
E00065197,399,82,317,20.551378446115287,79.4486215538847
E00065198,339,67,272,19.76401179941003,80.23598820058997
E00065200,294,58,236,19.727891156462583,80.27210884353741
E00065201,293,50,243,17.064846416382252,82.93515358361775
E00065202,216,46,170,21.296296296296298,78.70370370370371
E00065203,184,28,156,15.217391304347828,84.78260869565217
E00065204,276,47,229,17.02898550724638,82.97101449275362
E00065205,259,49,210,18.91891891891892,81.08108108108108
E00065206,291,49,242,16.83848797250859,83.16151202749141
E00065207,280,40,240,14.285714285714285,85.71428571428571
E00065208,267,42,225,15.730337078651685,84.26966292134831
E00065209,279,47,232,16.845878136200717,83.15412186379928
E00065210,220,58,162,26.36363636363636,73.63636363636363
E00065211,383,73,310,19.06005221932115,80.93994778067885
E00065212,228,28,200,12.280701754385964,87.71929824561403
E00065213,340,37,303,10.882352941176471,89.11764705882354
E00065214,137,18,119,13.138686131386862,86.86131386861314
E00065215,285,19,266,6.666666666666667,93.33333333333333
E00065216,232,29,203,12.5,87.5
E00065217,245,33,212,13.46938775510204,86.53061224489797
E00065218,265,18,247,6.7924528301886795,93.20754716981132
