OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
E00122064,134,57,33,33,9,0,2,0,0,42.53731343283582,24.62686567164179,24.62686567164179,6.7164179104477615,0,1.4925373134328357,0,0
E00122065,129,31,64,24,10,0,0,0,0,24.031007751937985,49.6124031007752,18.6046511627907,7.751937984496124,0,0,0,0
E00122066,118,79,37,2,0,0,0,0,0,66.94915254237289,31.35593220338983,1.694915254237288,0,0,0,0,0
E00122067,122,75,34,10,0,1,2,0,0,61.47540983606557,27.86885245901639,8.19672131147541,0,0.819672131147541,1.639344262295082,0,0
E00122068,87,8,38,23,6,11,1,0,0,9.195402298850574,43.67816091954023,26.436781609195403,6.896551724137931,12.643678160919542,1.1494252873563218,0,0
E00122069,80,60,12,2,1,2,3,0,0,75,15,2.5,1.25,2.5,3.75,0,0
E00122070,115,68,33,10,0,2,0,2,0,59.130434782608695,28.695652173913043,8.695652173913043,0,1.7391304347826086,0,1.7391304347826086,0
E00122071,101,88,8,2,0,2,0,1,0,87.12871287128714,7.920792079207921,1.9801980198019802,0,1.9801980198019802,0,0.9900990099009901,0
E00122072,103,56,18,27,0,0,0,1,1,54.36893203883495,17.475728155339805,26.21359223300971,0,0,0,0.9708737864077669,0.9708737864077669
E00122073,146,54,60,7,0,0,2,2,21,36.986301369863014,41.0958904109589,4.794520547945205,0,0,1.36986301369863,1.36986301369863,14.383561643835616
E00122074,191,39,48,28,74,2,0,0,0,20.418848167539267,25.13089005235602,14.659685863874344,38.7434554973822,1.0471204188481675,0,0,0
E00122075,126,5,83,36,2,0,0,0,0,3.968253968253968,65.87301587301587,28.57142857142857,1.5873015873015872,0,0,0,0
E00122077,160,6,18,66,53,6,9,2,0,3.75,11.25,41.25,33.125,3.75,5.625,1.25,0
E00122078,123,13,89,8,11,2,0,0,0,10.569105691056912,72.35772357723577,6.504065040650407,8.94308943089431,1.6260162601626018,0,0,0
E00122080,146,16,33,9,70,13,5,0,0,10.95890410958904,22.602739726027394,6.164383561643835,47.94520547945205,8.904109589041095,3.4246575342465753,0,0
