OA,ts0630001,ts0630002,ts0630003,ts0630004,ts0630005,ts0630006,ts0630007,ts0630008,ts0630009,ts0630010,ts0630002_PCT,ts0630003_PCT,ts0630004_PCT,ts0630005_PCT,ts0630006_PCT,ts0630007_PCT,ts0630008_PCT,ts0630009_PCT,ts0630010_PCT
E00159790,150,27,28,21,15,19,17,9,6,8,18,18.666666666666668,14.000000000000002,10,12.666666666666668,11.333333333333332,6,4,5.333333333333334
E00159791,154,23,34,21,14,19,13,11,9,10,14.935064935064934,22.07792207792208,13.636363636363635,9.090909090909092,12.337662337662337,8.441558441558442,7.142857142857142,5.844155844155844,6.493506493506493
E00159792,122,24,20,14,19,10,11,7,5,12,19.672131147540984,16.39344262295082,11.475409836065573,15.573770491803279,8.19672131147541,9.01639344262295,5.737704918032787,4.098360655737705,9.836065573770492
E00159793,159,21,30,27,13,21,15,13,11,8,13.20754716981132,18.867924528301888,16.9811320754717,8.176100628930817,13.20754716981132,9.433962264150944,8.176100628930817,6.918238993710692,5.031446540880504
E00159794,124,20,36,17,13,8,12,8,3,7,16.129032258064516,29.03225806451613,13.709677419354838,10.483870967741936,6.451612903225806,9.67741935483871,6.451612903225806,2.4193548387096775,5.64516129032258
E00159795,148,15,34,19,20,13,17,10,11,9,10.135135135135135,22.972972972972975,12.837837837837837,13.513513513513514,8.783783783783784,11.486486486486488,6.756756756756757,7.4324324324324325,6.081081081081082
E00159796,88,13,20,12,12,10,4,6,6,5,14.772727272727273,22.727272727272727,13.636363636363635,13.636363636363635,11.363636363636363,4.545454545454546,6.8181818181818175,6.8181818181818175,5.681818181818182
E00159797,151,27,35,24,14,12,12,13,6,8,17.880794701986755,23.178807947019866,15.894039735099339,9.271523178807946,7.9470198675496695,7.9470198675496695,8.609271523178808,3.9735099337748347,5.298013245033113
E00159798,129,19,28,25,14,16,8,6,6,7,14.728682170542637,21.705426356589147,19.379844961240313,10.852713178294573,12.4031007751938,6.2015503875969,4.651162790697675,4.651162790697675,5.426356589147287
E00159799,161,27,37,21,12,17,12,15,5,15,16.77018633540373,22.981366459627328,13.043478260869565,7.453416149068323,10.559006211180124,7.453416149068323,9.316770186335404,3.1055900621118013,9.316770186335404
E00159800,162,18,32,20,18,21,11,19,12,11,11.11111111111111,19.753086419753085,12.345679012345679,11.11111111111111,12.962962962962962,6.790123456790123,11.728395061728394,7.4074074074074066,6.790123456790123
E00159801,157,29,55,22,17,11,10,5,5,3,18.471337579617835,35.03184713375796,14.012738853503185,10.828025477707007,7.006369426751593,6.369426751592357,3.1847133757961785,3.1847133757961785,1.910828025477707
E00159802,178,27,41,25,13,24,20,8,12,8,15.168539325842698,23.03370786516854,14.04494382022472,7.303370786516854,13.48314606741573,11.235955056179774,4.49438202247191,6.741573033707865,4.49438202247191
E00159803,154,18,24,18,16,19,14,12,18,15,11.688311688311687,15.584415584415584,11.688311688311687,10.38961038961039,12.337662337662337,9.090909090909092,7.792207792207792,11.688311688311687,9.740259740259742
E00159804,84,9,10,11,7,12,16,4,5,10,10.714285714285714,11.904761904761903,13.095238095238097,8.333333333333332,14.285714285714285,19.047619047619047,4.761904761904762,5.952380952380952,11.904761904761903
E00159805,104,7,9,12,5,18,22,6,12,13,6.730769230769231,8.653846153846153,11.538461538461538,4.807692307692308,17.307692307692307,21.153846153846153,5.769230769230769,11.538461538461538,12.5
E00159806,149,13,21,17,12,26,20,16,11,13,8.724832214765101,14.093959731543624,11.409395973154362,8.053691275167784,17.449664429530202,13.422818791946309,10.738255033557047,7.38255033557047,8.724832214765101
E00159807,168,10,14,14,8,16,41,23,17,25,5.952380952380952,8.333333333333332,8.333333333333332,4.761904761904762,9.523809523809524,24.404761904761905,13.690476190476192,10.119047619047619,14.880952380952381
E00159808,111,10,17,16,15,12,12,15,4,10,9.00900900900901,15.315315315315313,14.414414414414415,13.513513513513514,10.81081081081081,10.81081081081081,13.513513513513514,3.6036036036036037,9.00900900900901
E00159809,111,10,16,20,9,14,16,11,6,9,9.00900900900901,14.414414414414415,18.01801801801802,8.108108108108109,12.612612612612612,14.414414414414415,9.90990990990991,5.405405405405405,8.108108108108109
E00159810,128,16,21,20,12,18,12,14,5,10,12.5,16.40625,15.625,9.375,14.0625,9.375,10.9375,3.90625,7.8125
E00159811,106,9,21,12,9,10,14,11,11,9,8.49056603773585,19.81132075471698,11.320754716981133,8.49056603773585,9.433962264150944,13.20754716981132,10.377358490566039,10.377358490566039,8.49056603773585
E00159812,81,6,18,12,9,5,7,9,4,11,7.4074074074074066,22.22222222222222,14.814814814814813,11.11111111111111,6.172839506172839,8.641975308641975,11.11111111111111,4.938271604938271,13.580246913580247
E00159813,140,16,24,21,11,22,13,10,8,15,11.428571428571429,17.142857142857142,15,7.857142857142857,15.714285714285714,9.285714285714286,7.142857142857142,5.714285714285714,10.714285714285714
E00159814,76,12,14,8,9,8,10,8,3,4,15.789473684210526,18.421052631578945,10.526315789473683,11.842105263157894,10.526315789473683,13.157894736842104,10.526315789473683,3.9473684210526314,5.263157894736842
E00159815,171,16,21,33,19,23,12,16,8,23,9.35672514619883,12.280701754385964,19.298245614035086,11.11111111111111,13.450292397660817,7.017543859649122,9.35672514619883,4.678362573099415,13.450292397660817
E00159816,147,17,28,15,13,16,15,16,14,13,11.564625850340136,19.047619047619047,10.204081632653061,8.843537414965986,10.884353741496598,10.204081632653061,10.884353741496598,9.523809523809524,8.843537414965986
E00159817,151,25,11,14,23,19,25,3,12,19,16.55629139072848,7.28476821192053,9.271523178807946,15.2317880794702,12.582781456953644,16.55629139072848,1.9867549668874174,7.9470198675496695,12.582781456953644
E00159818,150,19,13,12,9,32,22,12,16,15,12.666666666666668,8.666666666666668,8,6,21.333333333333336,14.666666666666666,8,10.666666666666668,10
E00159819,143,26,24,16,11,26,12,10,8,10,18.181818181818183,16.783216783216783,11.188811188811188,7.6923076923076925,18.181818181818183,8.391608391608392,6.993006993006993,5.594405594405594,6.993006993006993
E00159820,169,13,25,33,14,19,20,13,10,22,7.6923076923076925,14.792899408284024,19.526627218934912,8.284023668639055,11.242603550295858,11.834319526627219,7.6923076923076925,5.9171597633136095,13.017751479289942
E00159821,173,12,26,21,24,36,18,16,13,7,6.9364161849710975,15.028901734104046,12.138728323699421,13.872832369942195,20.809248554913296,10.404624277456648,9.248554913294797,7.514450867052023,4.046242774566474
E00159822,172,22,25,24,23,34,18,6,8,12,12.790697674418606,14.534883720930234,13.953488372093023,13.372093023255813,19.767441860465116,10.465116279069768,3.488372093023256,4.651162790697675,6.976744186046512
E00159823,113,11,10,19,17,14,16,11,7,8,9.734513274336283,8.849557522123893,16.8141592920354,15.04424778761062,12.389380530973451,14.15929203539823,9.734513274336283,6.1946902654867255,7.079646017699115
