OA,ts0190001,ts0190002,ts0190003,ts0190004,ts0190005,ts0190002_PCT,ts0190003_PCT,ts0190004_PCT,ts0190005_PCT
E00072728,338,294,0,40,4,86.98224852071006,0,11.834319526627219,1.183431952662722
E00072730,273,248,1,21,3,90.84249084249085,0.3663003663003663,7.6923076923076925,1.098901098901099
E00072731,282,253,2,27,0,89.71631205673759,0.7092198581560284,9.574468085106384,0
E00072733,340,318,0,22,0,93.52941176470588,0,6.470588235294119,0
E00189459,296,279,0,17,0,94.25675675675676,0,5.743243243243244,0
E00189494,323,151,0,172,0,46.749226006191954,0,53.25077399380805,0
E00189514,343,328,2,9,4,95.6268221574344,0.5830903790087464,2.623906705539359,1.1661807580174928
E00189532,235,188,0,43,4,80,0,18.29787234042553,1.702127659574468
E00072721,294,232,8,52,2,78.91156462585033,2.7210884353741496,17.687074829931973,0.6802721088435374
E00072722,390,349,3,37,1,89.48717948717949,0.7692307692307693,9.487179487179487,0.2564102564102564
E00072727,339,286,6,46,1,84.36578171091446,1.7699115044247788,13.569321533923304,0.2949852507374631
E00072734,395,357,0,36,2,90.37974683544304,0,9.113924050632912,0.5063291139240507
E00072736,314,291,0,19,4,92.67515923566879,0,6.050955414012739,1.2738853503184715
E00189472,300,259,1,40,0,86.33333333333333,0.33333333333333337,13.333333333333334,0
E00189503,269,248,1,20,0,92.19330855018588,0.37174721189591076,7.434944237918216,0
E00189571,289,267,0,22,0,92.38754325259517,0,7.612456747404845,0
E00072723,317,287,1,28,1,90.53627760252367,0.31545741324921134,8.832807570977918,0.31545741324921134
E00072725,301,281,1,19,0,93.35548172757476,0.33222591362126247,6.312292358803987,0
E00072726,334,316,0,18,0,94.61077844311377,0,5.389221556886228,0
E00072729,360,340,3,15,2,94.44444444444444,0.8333333333333334,4.166666666666666,0.5555555555555556
E00072732,374,342,0,31,1,91.44385026737967,0,8.288770053475936,0.267379679144385
E00072737,310,295,2,13,0,95.16129032258065,0.6451612903225806,4.193548387096775,0
E00072741,230,194,2,32,2,84.34782608695653,0.8695652173913043,13.91304347826087,0.8695652173913043
E00072742,309,274,2,30,3,88.67313915857605,0.6472491909385114,9.70873786407767,0.9708737864077669
E00072743,222,203,3,13,3,91.44144144144144,1.3513513513513513,5.8558558558558556,1.3513513513513513
E00072744,341,322,1,15,3,94.42815249266863,0.2932551319648094,4.398826979472141,0.8797653958944283
E00072745,349,228,0,117,4,65.32951289398281,0,33.5243553008596,1.146131805157593
E00072746,285,262,5,18,0,91.9298245614035,1.7543859649122806,6.315789473684211,0
E00072747,205,184,0,19,2,89.75609756097562,0,9.268292682926829,0.975609756097561
E00072749,486,456,1,29,0,93.82716049382715,0.205761316872428,5.967078189300412,0
E00072750,321,284,2,31,4,88.47352024922118,0.6230529595015576,9.657320872274143,1.2461059190031152
E00072752,355,331,1,23,0,93.2394366197183,0.28169014084507044,6.478873239436619,0
E00072753,417,389,2,23,3,93.28537170263789,0.4796163069544364,5.515587529976019,0.7194244604316548
E00072738,263,244,2,15,2,92.77566539923954,0.7604562737642585,5.7034220532319395,0.7604562737642585
E00072739,247,231,0,16,0,93.52226720647774,0,6.477732793522267,0
E00072748,301,278,1,20,2,92.35880398671097,0.33222591362126247,6.64451827242525,0.6644518272425249
E00072751,277,261,0,16,0,94.22382671480143,0,5.776173285198556,0
