OA,ts0340001,ts0340002,ts0340003,ts0340002_PCT,ts0340003_PCT
W00002268,349,279,70,79.94269340974212,20.057306590257877
W00002269,284,220,64,77.46478873239437,22.535211267605636
W00002270,159,126,33,79.24528301886792,20.754716981132077
W00002271,240,173,67,72.08333333333333,27.916666666666668
W00002272,350,237,113,67.71428571428572,32.285714285714285
W00002273,248,153,95,61.693548387096776,38.306451612903224
W00002274,384,228,156,59.375,40.625
W00002275,426,232,194,54.460093896713616,45.539906103286384
W00002276,335,307,28,91.64179104477613,8.358208955223882
W00002277,340,319,21,93.82352941176471,6.176470588235294
W00002278,273,249,24,91.20879120879121,8.791208791208792
W00002279,362,329,33,90.88397790055248,9.116022099447514
W00002280,282,257,25,91.13475177304964,8.865248226950355
W00002281,326,299,27,91.71779141104295,8.282208588957054
W00002282,353,306,47,86.68555240793201,13.314447592067987
W00002283,336,304,32,90.47619047619048,9.523809523809524
W00002284,359,318,41,88.57938718662952,11.420612813370473
W00002285,387,350,37,90.43927648578811,9.560723514211885
W00002286,290,233,57,80.3448275862069,19.655172413793103
W00002287,325,278,47,85.53846153846155,14.461538461538462
W00002288,296,239,57,80.74324324324324,19.256756756756758
W00002289,377,316,61,83.81962864721486,16.180371352785148
W00002290,237,179,58,75.52742616033755,24.47257383966245
W00002291,333,301,32,90.39039039039038,9.60960960960961
W00002292,353,328,25,92.91784702549575,7.0821529745042495
W00002293,206,194,12,94.1747572815534,5.825242718446602
W00002294,397,355,42,89.4206549118388,10.579345088161208
W00002295,321,291,30,90.65420560747664,9.345794392523365
W00002296,230,214,16,93.04347826086956,6.956521739130435
W00002297,291,244,47,83.8487972508591,16.151202749140893
W00002298,272,232,40,85.29411764705883,14.705882352941178
W00002299,244,219,25,89.75409836065575,10.245901639344263
W00002300,359,314,45,87.46518105849582,12.534818941504177
W00002301,330,297,33,90,10
W00002302,356,297,59,83.42696629213484,16.573033707865168
W00002303,297,272,25,91.58249158249158,8.417508417508419
W00002305,340,311,29,91.47058823529412,8.529411764705882
W00002306,238,201,37,84.45378151260505,15.546218487394958
W00002307,218,192,26,88.07339449541286,11.926605504587156
W00002308,407,330,77,81.08108108108108,18.91891891891892
W00002309,322,252,70,78.26086956521739,21.73913043478261
W00002310,316,286,30,90.50632911392405,9.49367088607595
W00002311,361,246,115,68.14404432132964,31.855955678670362
W00002312,356,241,115,67.69662921348315,32.30337078651686
W00002313,385,373,12,96.88311688311688,3.116883116883117
W00002314,356,348,8,97.75280898876404,2.247191011235955
W00002315,352,330,22,93.75,6.25
W00002316,297,291,6,97.97979797979798,2.0202020202020203
W00002317,315,304,11,96.5079365079365,3.492063492063492
W00002320,246,235,11,95.52845528455285,4.471544715447155
W00002321,298,276,22,92.61744966442953,7.38255033557047
W00002323,353,319,34,90.36827195467421,9.631728045325778
W00002324,287,265,22,92.33449477351915,7.665505226480835
W00002325,415,383,32,92.28915662650601,7.710843373493977
W00002327,304,251,53,82.56578947368422,17.434210526315788
W00002328,361,260,101,72.02216066481995,27.977839335180054
W00002329,372,266,106,71.50537634408603,28.49462365591398
W00002330,148,116,32,78.37837837837837,21.62162162162162
W00002331,175,113,62,64.57142857142857,35.42857142857142
W00002332,232,159,73,68.53448275862068,31.46551724137931
W00002333,155,103,52,66.45161290322581,33.5483870967742
W00002335,363,348,15,95.86776859504133,4.132231404958678
W00002336,329,322,7,97.87234042553192,2.127659574468085
W00002337,310,282,28,90.96774193548387,9.032258064516128
W00002338,201,178,23,88.55721393034825,11.442786069651742
W00002339,454,381,73,83.92070484581498,16.079295154185022
W00002340,462,421,41,91.12554112554112,8.874458874458876
W00002341,307,277,30,90.22801302931596,9.77198697068404
W00002342,329,311,18,94.52887537993921,5.47112462006079
W00002343,431,387,44,89.79118329466357,10.208816705336426
W00002344,298,272,26,91.2751677852349,8.724832214765101
W00002345,342,300,42,87.71929824561403,12.280701754385964
W00002346,422,380,42,90.04739336492891,9.95260663507109
W00002347,224,191,33,85.26785714285714,14.732142857142858
W00002348,384,358,26,93.22916666666666,6.770833333333333
W00002349,380,358,22,94.21052631578948,5.7894736842105265
W00002350,353,330,23,93.48441926345609,6.515580736543909
W00002351,376,330,46,87.7659574468085,12.23404255319149
W00002352,291,127,164,43.6426116838488,56.3573883161512
W00002353,245,122,123,49.795918367346935,50.204081632653065
W00002354,284,150,134,52.816901408450704,47.183098591549296
W00002355,295,155,140,52.54237288135594,47.45762711864407
W00002356,296,153,143,51.689189189189186,48.310810810810814
W00002357,274,164,110,59.854014598540154,40.14598540145985
W00002358,312,170,142,54.48717948717948,45.51282051282051
W00002359,371,353,18,95.14824797843666,4.8517520215633425
W00002360,366,348,18,95.08196721311475,4.918032786885246
W00002361,367,336,31,91.55313351498637,8.446866485013624
W00002362,336,308,28,91.66666666666666,8.333333333333332
W00002363,284,261,23,91.90140845070422,8.098591549295776
W00002364,512,478,34,93.359375,6.640625
W00002365,375,310,65,82.66666666666667,17.333333333333336
W00002366,222,197,25,88.73873873873875,11.26126126126126
W00002367,315,291,24,92.38095238095238,7.6190476190476195
W00002368,330,302,28,91.51515151515152,8.484848484848486
W00002369,249,220,29,88.35341365461848,11.646586345381527
W00002370,215,188,27,87.44186046511628,12.558139534883722
W00002371,267,242,25,90.63670411985018,9.363295880149813
W00002372,227,202,25,88.98678414096916,11.013215859030836
W00002373,308,294,14,95.45454545454545,4.545454545454546
W00002374,358,341,17,95.25139664804469,4.748603351955307
W00002375,303,282,21,93.06930693069307,6.9306930693069315
W00002376,227,223,4,98.23788546255507,1.762114537444934
W00002377,264,253,11,95.83333333333334,4.166666666666666
W00002378,189,178,11,94.17989417989418,5.82010582010582
W00002379,257,242,15,94.16342412451361,5.836575875486381
W00002380,216,205,11,94.9074074074074,5.092592592592593
W00002381,225,213,12,94.66666666666667,5.333333333333334
W00002382,452,431,21,95.35398230088495,4.646017699115045
W00002383,304,286,18,94.07894736842105,5.921052631578947
W00002384,387,356,31,91.98966408268734,8.010335917312661
W00002385,330,286,44,86.66666666666667,13.333333333333334
W00002386,391,364,27,93.09462915601023,6.905370843989769
W00002387,400,372,28,93,7.000000000000001
W00002388,166,157,9,94.57831325301204,5.421686746987952
W00002389,281,266,15,94.66192170818505,5.338078291814947
W00002390,294,283,11,96.25850340136054,3.741496598639456
W00002391,195,185,10,94.87179487179486,5.128205128205128
W00002392,237,231,6,97.46835443037975,2.5316455696202533
W00002393,297,278,19,93.60269360269359,6.397306397306397
