OA,ts0050001,ts0050002,ts0050003,ts0050004,ts0050005,ts0050006,ts0050007,ts0050008,ts0050009,ts0050010,ts0050011,ts0050012,ts0050013,ts0050014,ts0050015,ts0050016,ts0050017,ts0050018,ts0050019,ts0050020,ts0050021,ts0050022,ts0050023,ts0050024,ts0050025,ts0050026,ts0050027,ts0050028,ts0050029,ts0050030,ts0050031,ts0050032,ts0050033,ts0050034,ts0050002_PCT,ts0050003_PCT,ts0050004_PCT,ts0050005_PCT,ts0050006_PCT,ts0050007_PCT,ts0050008_PCT,ts0050009_PCT,ts0050010_PCT,ts0050011_PCT,ts0050012_PCT,ts0050013_PCT,ts0050014_PCT,ts0050015_PCT,ts0050016_PCT,ts0050017_PCT,ts0050018_PCT,ts0050019_PCT,ts0050020_PCT,ts0050021_PCT,ts0050022_PCT,ts0050023_PCT,ts0050024_PCT,ts0050025_PCT,ts0050026_PCT,ts0050027_PCT,ts0050028_PCT,ts0050029_PCT,ts0050030_PCT,ts0050031_PCT,ts0050032_PCT,ts0050033_PCT,ts0050034_PCT
W00002461,467,345,341,1,3,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,119,73.87580299785867,73.01927194860814,0.21413276231263384,0.6423982869379015,0.4282655246252677,0,0.4282655246252677,0,0,0,0,0,0,0,0.21413276231263384,0,0.21413276231263384,0,0,0,0,0.21413276231263384,0,0,0.21413276231263384,0,0,0.4282655246252677,0.21413276231263384,0.21413276231263384,0,0,25.481798715203425
W00002463,204,171,169,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,83.82352941176471,82.84313725490196,0,0.9803921568627451,0.49019607843137253,0,0,0,0,0.49019607843137253,0,0,0,0,0.49019607843137253,0,0.49019607843137253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.176470588235293
W00009784,153,114,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38,74.50980392156863,73.20261437908496,1.3071895424836601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6535947712418301,0,0,0,0.6535947712418301,0,0,0,0,0,0,24.836601307189543
W00009785,426,319,312,1,6,6,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,103,74.88262910798123,73.23943661971832,0.2347417840375587,1.4084507042253522,1.4084507042253522,0,0.4694835680751174,0,0,0,0,0.7042253521126761,0,0.2347417840375587,0,0,0,0,0,0,0,0.7042253521126761,0,0,0.7042253521126761,0,0,0,0,0,0.2347417840375587,0,24.178403755868544
W00009786,336,185,183,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,149,55.05952380952381,54.46428571428571,0,0.5952380952380952,0.5952380952380952,0,0,0,0.2976190476190476,0,0,0,0,0.2976190476190476,0,0,0,0.2976190476190476,0,0,0.2976190476190476,0,0,0,0,0,0,0,0,0,0.2976190476190476,0,44.345238095238095
W00002499,223,190,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,85.20179372197309,84.75336322869956,0.4484304932735426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4484304932735426,0,0,0.4484304932735426,0,0,0,0,0,0,0,0,0,0,0,14.349775784753364
W00002500,258,198,197,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,58,76.74418604651163,76.35658914728683,0,0.3875968992248062,0.3875968992248062,0,0.3875968992248062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7751937984496124,0.7751937984496124,0,0,0,22.48062015503876
W00002501,311,260,258,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,49,83.60128617363344,82.95819935691318,0.3215434083601286,0.3215434083601286,0.3215434083601286,0,0.3215434083601286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6430868167202572,0.6430868167202572,0,0,0,15.755627009646304
W00002502,505,379,364,0,15,15,0,0,0,0,0,0,11,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,124,75.04950495049505,72.07920792079207,0,2.9702970297029703,2.9702970297029703,0,0,0,0,0,0,2.178217821782178,0.39603960396039606,0.39603960396039606,0,0,0,0.19801980198019803,0,0,0.19801980198019803,0,0,0,0,0,0,0.19801980198019803,0.19801980198019803,0,0,0,24.554455445544555
W00002503,312,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,77.56410256410257,77.56410256410257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3205128205128205,0,22.115384615384613
W00002504,379,313,308,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,64,82.58575197889182,81.26649076517151,0,1.3192612137203166,1.3192612137203166,0,0,0,0,0,0,1.3192612137203166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5277044854881267,0.5277044854881267,0,0,0,16.886543535620053
W00002457,461,322,320,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,137,69.84815618221259,69.41431670281996,0.21691973969631237,0.21691973969631237,0.21691973969631237,0,0,0,0,0,0,0,0,0.21691973969631237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43383947939262474,0,29.718004338394792
W00002458,341,264,259,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,77.41935483870968,75.95307917888563,0.8797653958944283,0.5865102639296188,0.5865102639296188,0,0,0,0,0,0,0.2932551319648094,0,0.2932551319648094,0,0,0,0.2932551319648094,0,0,0.2932551319648094,0,0,0,0,0,0,0,0,0,0,0,22.28739002932551
W00002459,242,178,173,1,4,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,62,73.55371900826447,71.48760330578511,0.4132231404958678,1.6528925619834711,1.6528925619834711,0.4132231404958678,0,0,0,0,0,0.8264462809917356,0,0.4132231404958678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4132231404958678,0.4132231404958678,0,0.4132231404958678,0,25.6198347107438
W00002531,339,283,277,1,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,55,83.48082595870207,81.71091445427729,0.2949852507374631,1.4749262536873156,1.4749262536873156,0,0,0,0,0,0,1.4749262536873156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2949852507374631,0.2949852507374631,0,0,0,16.224188790560472
W00002532,316,257,248,4,5,5,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58,81.32911392405063,78.48101265822784,1.2658227848101267,1.5822784810126582,1.5822784810126582,0,0,0,0,0.31645569620253167,0,0.949367088607595,0,0.31645569620253167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31645569620253167,0.31645569620253167,0,0,0,18.354430379746837
W00002533,343,277,269,1,7,7,0,0,0,0,0,0,6,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,64,80.75801749271136,78.4256559766764,0.2915451895043732,2.0408163265306123,2.0408163265306123,0,0,0,0,0,0,1.749271137026239,0,0.2915451895043732,0,0,0,0.5830903790087464,0,0.5830903790087464,0,0,0,0,0,0,0,0,0,0,0,0,18.658892128279884
W00002534,359,287,284,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,79.94428969359332,79.10863509749304,0.5571030640668524,0.2785515320334262,0.2785515320334262,0.2785515320334262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.055710306406684
W00002489,297,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66,77.44107744107744,77.44107744107744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33670033670033667,0.33670033670033667,0,0,0,22.22222222222222
W00002490,256,210,207,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,82.03125,80.859375,0.78125,0.390625,0.390625,0,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.96875
W00002491,210,163,162,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,46,77.61904761904762,77.14285714285715,0,0.4761904761904762,0.4761904761904762,0,0,0,0,0,0,0,0,0.4761904761904762,0,0,0,0,0,0,0,0.4761904761904762,0,0.4761904761904762,0,0,0,0,0,0,0,0,21.904761904761905
W00002492,251,184,175,0,9,9,0,1,0,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65,73.30677290836654,69.7211155378486,0,3.5856573705179287,3.5856573705179287,0,0.398406374501992,0,0,0,0,0,1.593625498007968,1.593625498007968,0,0,0,0.398406374501992,0,0,0.398406374501992,0,0,0,0,0,0,0.398406374501992,0.398406374501992,0,0,0,25.89641434262948
W00002493,495,377,373,0,4,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,76.16161616161617,75.35353535353535,0,0.8080808080808081,0.8080808080808081,0,0,0,0,0,0,0,0.20202020202020202,0.6060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.83838383838384
W00002495,444,344,340,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,77.47747747747748,76.57657657657657,0.45045045045045046,0.45045045045045046,0.45045045045045046,0,0,0,0,0,0.22522522522522523,0,0,0.22522522522522523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52252252252252
W00002494,413,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,98,76.02905569007264,76.02905569007264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24213075060532688,0.24213075060532688,0,0,0,23.728813559322035
W00002496,286,229,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,56,80.06993006993007,79.72027972027972,0.34965034965034963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34965034965034963,0.34965034965034963,0,0,0,19.58041958041958
W00002497,313,232,219,0,13,13,0,2,3,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,74.12140575079871,69.96805111821087,0,4.15335463258786,4.15335463258786,0,0.6389776357827476,0.9584664536741214,0.3194888178913738,0.3194888178913738,0,0,0,1.9169329073482428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.878594249201274
W00002498,371,281,272,6,3,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,88,75.74123989218329,73.31536388140162,1.6172506738544474,0.8086253369272237,0.5390835579514826,0,0.2695417789757413,0,0,0,0,0,0,0.2695417789757413,0.2695417789757413,0,0.2695417789757413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5390835579514826,0,23.71967654986523
W00002365,381,295,293,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1,0,82,77.42782152230971,76.9028871391076,0,0.5249343832020997,0.5249343832020997,0,0,0,0,0,0,0,0,0.5249343832020997,0,0,0,0,0,0,0,0.5249343832020997,0,0.5249343832020997,0,0,0,0.26246719160104987,0.26246719160104987,0,0.26246719160104987,0,21.522309711286088
W00002366,228,176,164,0,12,11,0,0,1,0,4,1,2,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,77.19298245614034,71.9298245614035,0,5.263157894736842,4.824561403508771,0,0,0.43859649122807015,0,1.7543859649122806,0.43859649122807015,0.8771929824561403,0,1.3157894736842104,0.43859649122807015,0,0.43859649122807015,0.43859649122807015,0,0.43859649122807015,0,0,0,0,0,0,0,0,0,0,0,0,22.36842105263158
W00002367,323,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,82.35294117647058,82.35294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647058823529413
W00002368,340,283,281,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,83.23529411764706,82.6470588235294,0,0.5882352941176471,0.5882352941176471,0,0,0,0,0,0,0,0,0.5882352941176471,0,0,0,0.29411764705882354,0,0,0.29411764705882354,0,0,0,0,0,0,0,0,0,0,0,16.470588235294116
