OA,ts0590001,ts0590002,ts0590003,ts0590004,ts0590005,ts0590006,ts0590007,ts0590002_PCT,ts0590003_PCT,ts0590004_PCT,ts0590005_PCT,ts0590006_PCT,ts0590007_PCT
W00002268,159,54,16,38,105,95,10,33.9622641509434,10.062893081761008,23.89937106918239,66.0377358490566,59.74842767295597,6.289308176100629
W00002269,121,34,13,21,87,79,8,28.09917355371901,10.743801652892563,17.355371900826448,71.900826446281,65.28925619834712,6.6115702479338845
W00002270,79,22,5,17,57,48,9,27.848101265822784,6.329113924050633,21.518987341772153,72.15189873417721,60.75949367088608,11.39240506329114
W00002271,88,21,4,17,67,59,8,23.863636363636363,4.545454545454546,19.318181818181817,76.13636363636364,67.04545454545455,9.090909090909092
W00002272,159,40,16,24,119,104,15,25.157232704402517,10.062893081761008,15.09433962264151,74.84276729559748,65.40880503144653,9.433962264150944
W00002273,122,34,7,27,88,60,28,27.86885245901639,5.737704918032787,22.131147540983605,72.1311475409836,49.18032786885246,22.950819672131146
W00002274,164,49,12,37,115,87,28,29.878048780487802,7.317073170731707,22.5609756097561,70.1219512195122,53.04878048780488,17.073170731707318
W00002275,209,56,13,43,153,96,57,26.794258373205743,6.220095693779904,20.574162679425836,73.20574162679426,45.933014354066984,27.27272727272727
W00002276,118,38,13,25,80,62,18,32.20338983050847,11.016949152542372,21.1864406779661,67.79661016949152,52.54237288135594,15.254237288135593
W00002277,174,39,13,26,135,75,60,22.413793103448278,7.471264367816093,14.942528735632186,77.58620689655173,43.103448275862064,34.48275862068966
W00002278,147,44,14,30,103,56,47,29.931972789115648,9.523809523809524,20.408163265306122,70.06802721088435,38.095238095238095,31.97278911564626
W00002279,173,49,14,35,124,72,52,28.32369942196532,8.092485549132949,20.23121387283237,71.67630057803468,41.61849710982659,30.057803468208093
W00002280,125,44,12,32,81,55,26,35.199999999999996,9.6,25.6,64.8,44,20.8
W00002281,178,66,24,42,112,84,28,37.07865168539326,13.48314606741573,23.595505617977526,62.92134831460674,47.19101123595505,15.730337078651685
W00002282,203,74,29,45,129,81,48,36.45320197044335,14.285714285714285,22.167487684729064,63.54679802955665,39.90147783251231,23.645320197044335
W00002283,175,34,12,22,141,96,45,19.428571428571427,6.857142857142858,12.571428571428573,80.57142857142857,54.85714285714286,25.71428571428571
W00002284,151,54,20,34,97,64,33,35.76158940397351,13.245033112582782,22.516556291390728,64.23841059602648,42.384105960264904,21.85430463576159
W00002285,202,65,22,43,137,85,52,32.17821782178218,10.891089108910892,21.287128712871286,67.82178217821783,42.07920792079208,25.742574257425744
W00002286,138,49,12,37,89,63,26,35.507246376811594,8.695652173913043,26.811594202898554,64.4927536231884,45.65217391304348,18.84057971014493
W00002287,181,56,14,42,125,75,50,30.939226519337016,7.734806629834254,23.204419889502763,69.06077348066299,41.43646408839779,27.624309392265197
W00002288,150,54,21,33,96,66,30,36,14.000000000000002,22,64,44,20
W00002289,200,77,28,49,123,96,27,38.5,14.000000000000002,24.5,61.5,48,13.5
W00002290,120,45,16,29,75,50,25,37.5,13.333333333333334,24.166666666666668,62.5,41.66666666666667,20.833333333333336
W00002291,170,54,21,33,116,92,24,31.76470588235294,12.352941176470589,19.411764705882355,68.23529411764706,54.11764705882353,14.117647058823529
W00002292,176,56,21,35,120,91,29,31.818181818181817,11.931818181818182,19.886363636363637,68.18181818181817,51.70454545454546,16.477272727272727
W00002293,103,34,11,23,69,54,15,33.00970873786408,10.679611650485436,22.330097087378643,66.99029126213593,52.42718446601942,14.563106796116504
W00002294,197,74,34,40,123,84,39,37.56345177664975,17.258883248730964,20.304568527918782,62.43654822335025,42.63959390862944,19.796954314720814
