OA,ts0170001,ts0170002,ts0170003,ts0170004,ts0170005,ts0170006,ts0170007,ts0170008,ts0170009,ts0170010,ts0170002_PCT,ts0170003_PCT,ts0170004_PCT,ts0170005_PCT,ts0170006_PCT,ts0170007_PCT,ts0170008_PCT,ts0170009_PCT,ts0170010_PCT
W00002461,188,0,40,81,25,27,9,2,4,0,0,21.27659574468085,43.08510638297872,13.297872340425531,14.361702127659576,4.787234042553192,1.0638297872340425,2.127659574468085,0
W00002463,99,0,44,27,16,8,1,1,1,1,0,44.44444444444444,27.27272727272727,16.161616161616163,8.080808080808081,1.0101010101010102,1.0101010101010102,1.0101010101010102,1.0101010101010102
W00009784,83,0,37,30,9,6,1,0,0,0,0,44.57831325301205,36.144578313253014,10.843373493975903,7.228915662650602,1.2048192771084338,0,0,0
W00009785,186,0,61,57,29,27,12,0,0,0,0,32.795698924731184,30.64516129032258,15.591397849462366,14.516129032258066,6.451612903225806,0,0,0
W00009786,140,0,53,48,12,19,4,1,3,0,0,37.857142857142854,34.285714285714285,8.571428571428571,13.571428571428571,2.857142857142857,0.7142857142857143,2.142857142857143,0
W00002499,114,0,40,55,10,7,1,1,0,0,0,35.08771929824561,48.24561403508772,8.771929824561402,6.140350877192982,0.8771929824561403,0.8771929824561403,0,0
W00002500,114,0,38,39,23,10,1,2,0,1,0,33.33333333333333,34.21052631578947,20.175438596491226,8.771929824561402,0.8771929824561403,1.7543859649122806,0,0.8771929824561403
W00002501,136,0,32,64,16,19,3,1,1,0,0,23.52941176470588,47.05882352941176,11.76470588235294,13.970588235294118,2.2058823529411766,0.7352941176470588,0.7352941176470588,0
W00002502,194,0,59,68,27,23,8,3,4,2,0,30.412371134020617,35.051546391752574,13.917525773195877,11.855670103092782,4.123711340206185,1.5463917525773196,2.0618556701030926,1.0309278350515463
W00002503,144,0,50,56,14,18,5,1,0,0,0,34.72222222222222,38.88888888888889,9.722222222222223,12.5,3.4722222222222223,0.6944444444444444,0,0
W00002504,164,0,48,69,17,17,11,2,0,0,0,29.268292682926827,42.073170731707314,10.365853658536585,10.365853658536585,6.707317073170732,1.2195121951219512,0,0
W00002457,208,0,61,88,28,21,7,2,0,1,0,29.326923076923077,42.30769230769231,13.461538461538462,10.096153846153847,3.3653846153846154,0.9615384615384616,0,0.4807692307692308
W00002458,151,0,40,66,20,20,2,2,1,0,0,26.490066225165563,43.70860927152318,13.245033112582782,13.245033112582782,1.3245033112582782,1.3245033112582782,0.6622516556291391,0
W00002459,104,0,29,40,15,10,6,4,0,0,0,27.884615384615387,38.46153846153847,14.423076923076922,9.615384615384617,5.769230769230769,3.8461538461538463,0,0
W00002531,134,0,28,55,20,14,14,2,1,0,0,20.8955223880597,41.04477611940299,14.925373134328357,10.44776119402985,10.44776119402985,1.4925373134328357,0.7462686567164178,0
W00002532,144,0,47,55,19,16,4,2,1,0,0,32.63888888888889,38.19444444444444,13.194444444444445,11.11111111111111,2.7777777777777777,1.3888888888888888,0.6944444444444444,0
W00002533,139,0,40,45,24,15,12,1,2,0,0,28.776978417266186,32.37410071942446,17.26618705035971,10.79136690647482,8.633093525179856,0.7194244604316548,1.4388489208633095,0
W00002534,148,0,31,65,29,15,6,1,0,1,0,20.945945945945947,43.91891891891892,19.594594594594593,10.135135135135135,4.054054054054054,0.6756756756756757,0,0.6756756756756757
W00002489,150,0,52,66,19,5,8,0,0,0,0,34.66666666666667,44,12.666666666666668,3.3333333333333335,5.333333333333334,0,0,0
W00002490,110,0,26,46,17,11,7,1,2,0,0,23.636363636363637,41.81818181818181,15.454545454545453,10,6.363636363636363,0.9090909090909091,1.8181818181818181,0
W00002491,99,0,30,44,10,13,2,0,0,0,0,30.303030303030305,44.44444444444444,10.1010101010101,13.131313131313133,2.0202020202020203,0,0,0
W00002492,107,0,25,42,21,13,4,1,1,0,0,23.364485981308412,39.25233644859813,19.626168224299064,12.149532710280374,3.7383177570093453,0.9345794392523363,0.9345794392523363,0
W00002493,212,0,55,89,25,27,11,5,0,0,0,25.943396226415093,41.9811320754717,11.79245283018868,12.735849056603774,5.188679245283019,2.358490566037736,0,0
W00002495,210,0,80,65,30,32,2,1,0,0,0,38.095238095238095,30.952380952380953,14.285714285714285,15.238095238095239,0.9523809523809524,0.4761904761904762,0,0
W00002494,171,0,50,57,27,23,11,2,1,0,0,29.239766081871345,33.33333333333333,15.789473684210526,13.450292397660817,6.432748538011696,1.1695906432748537,0.5847953216374269,0
W00002496,121,0,25,56,23,12,3,0,1,1,0,20.66115702479339,46.28099173553719,19.00826446280992,9.917355371900827,2.479338842975207,0,0.8264462809917356,0.8264462809917356
W00002497,136,0,38,53,19,18,8,0,0,0,0,27.941176470588236,38.970588235294116,13.970588235294118,13.23529411764706,5.88235294117647,0,0,0
W00002498,145,0,32,63,13,19,13,4,0,1,0,22.06896551724138,43.44827586206896,8.96551724137931,13.10344827586207,8.96551724137931,2.7586206896551726,0,0.6896551724137931
W00002365,159,0,39,70,15,25,8,2,0,0,0,24.528301886792452,44.0251572327044,9.433962264150944,15.723270440251572,5.031446540880504,1.257861635220126,0,0
W00002366,101,0,29,40,14,16,1,0,1,0,0,28.71287128712871,39.603960396039604,13.861386138613863,15.841584158415841,0.9900990099009901,0,0.9900990099009901,0
W00002367,149,0,49,57,23,11,7,2,0,0,0,32.88590604026846,38.25503355704698,15.436241610738255,7.38255033557047,4.697986577181208,1.342281879194631,0,0
