OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00096763,90,23,17,6,60,21,23,11,6,6,8,4,4,0,7,2,5,1,1,7,5,2,25.555555555555554,18.88888888888889,6.666666666666667,66.66666666666666,23.333333333333332,25.555555555555554,12.222222222222221,6.666666666666667,6.666666666666667,8.88888888888889,4.444444444444445,4.444444444444445,0,7.777777777777778,2.2222222222222223,5.555555555555555,1.1111111111111112,1.1111111111111112,7.777777777777778,5.555555555555555,2.2222222222222223
E00096764,132,35,16,19,92,12,57,24,22,11,14,7,6,1,9,4,5,0,0,5,2,3,26.515151515151516,12.121212121212121,14.393939393939394,69.6969696969697,9.090909090909092,43.18181818181818,18.181818181818183,16.666666666666664,8.333333333333332,10.606060606060606,5.303030303030303,4.545454545454546,0.7575757575757576,6.8181818181818175,3.0303030303030303,3.787878787878788,0,0,3.787878787878788,1.5151515151515151,2.272727272727273
E00096768,122,33,16,17,88,11,48,13,17,18,19,10,6,3,10,5,5,0,0,1,1,0,27.049180327868854,13.114754098360656,13.934426229508196,72.1311475409836,9.01639344262295,39.34426229508197,10.655737704918032,13.934426229508196,14.754098360655737,15.573770491803279,8.19672131147541,4.918032786885246,2.459016393442623,8.19672131147541,4.098360655737705,4.098360655737705,0,0,0.819672131147541,0.819672131147541,0
E00096769,127,42,21,21,83,26,33,19,8,6,15,8,6,1,9,6,3,0,0,2,0,2,33.07086614173229,16.535433070866144,16.535433070866144,65.35433070866141,20.47244094488189,25.984251968503933,14.960629921259844,6.299212598425196,4.724409448818897,11.811023622047244,6.299212598425196,4.724409448818897,0.7874015748031495,7.086614173228346,4.724409448818897,2.3622047244094486,0,0,1.574803149606299,0,1.574803149606299
E00096770,136,42,27,15,91,19,56,31,17,8,9,5,4,0,7,1,6,0,0,3,1,2,30.88235294117647,19.852941176470587,11.029411764705882,66.91176470588235,13.970588235294118,41.17647058823529,22.794117647058822,12.5,5.88235294117647,6.61764705882353,3.6764705882352944,2.941176470588235,0,5.147058823529411,0.7352941176470588,4.411764705882353,0,0,2.2058823529411766,0.7352941176470588,1.4705882352941175
E00096760,145,23,12,11,121,15,83,23,43,17,14,10,4,0,9,3,6,0,0,1,1,0,15.862068965517242,8.275862068965518,7.586206896551724,83.44827586206897,10.344827586206897,57.24137931034483,15.862068965517242,29.655172413793103,11.724137931034482,9.655172413793103,6.896551724137931,2.7586206896551726,0,6.206896551724138,2.0689655172413794,4.137931034482759,0,0,0.6896551724137931,0.6896551724137931,0
E00096761,151,49,27,22,101,16,52,28,15,9,25,9,16,0,8,0,8,0,0,1,0,1,32.450331125827816,17.880794701986755,14.56953642384106,66.88741721854305,10.596026490066226,34.437086092715234,18.543046357615893,9.933774834437086,5.960264900662252,16.55629139072848,5.960264900662252,10.596026490066226,0,5.298013245033113,0,5.298013245033113,0,0,0.6622516556291391,0,0.6622516556291391
E00096762,154,40,21,19,108,21,55,27,13,15,22,10,11,1,9,6,3,1,1,6,1,5,25.97402597402597,13.636363636363635,12.337662337662337,70.12987012987013,13.636363636363635,35.714285714285715,17.532467532467532,8.441558441558442,9.740259740259742,14.285714285714285,6.493506493506493,7.142857142857142,0.6493506493506493,5.844155844155844,3.896103896103896,1.948051948051948,0.6493506493506493,0.6493506493506493,3.896103896103896,0.6493506493506493,3.2467532467532463
E00096765,161,60,23,37,98,10,51,23,17,11,20,14,6,0,17,12,5,0,0,3,1,2,37.267080745341616,14.285714285714285,22.981366459627328,60.86956521739131,6.211180124223603,31.67701863354037,14.285714285714285,10.559006211180124,6.832298136645963,12.422360248447205,8.695652173913043,3.7267080745341614,0,10.559006211180124,7.453416149068323,3.1055900621118013,0,0,1.8633540372670807,0.6211180124223602,1.2422360248447204
E00096766,147,49,16,33,98,13,55,27,21,7,18,5,11,2,12,7,5,0,0,0,0,0,33.33333333333333,10.884353741496598,22.448979591836736,66.66666666666666,8.843537414965986,37.41496598639456,18.367346938775512,14.285714285714285,4.761904761904762,12.244897959183673,3.4013605442176873,7.482993197278912,1.3605442176870748,8.16326530612245,4.761904761904762,3.4013605442176873,0,0,0,0,0
E00096767,131,48,18,30,83,8,42,18,11,13,22,13,7,2,10,4,6,1,1,0,0,0,36.6412213740458,13.740458015267176,22.900763358778626,63.358778625954194,6.106870229007633,32.06106870229007,13.740458015267176,8.396946564885496,9.923664122137405,16.793893129770993,9.923664122137405,5.343511450381679,1.5267175572519083,7.633587786259542,3.0534351145038165,4.580152671755725,0.7633587786259541,0.7633587786259541,0,0,0
E00096772,152,51,21,30,94,14,55,25,18,12,14,10,3,1,11,6,5,0,0,7,1,6,33.55263157894737,13.815789473684212,19.736842105263158,61.8421052631579,9.210526315789473,36.18421052631579,16.447368421052634,11.842105263157894,7.894736842105263,9.210526315789473,6.578947368421052,1.9736842105263157,0.6578947368421052,7.236842105263158,3.9473684210526314,3.289473684210526,0,0,4.605263157894736,0.6578947368421052,3.9473684210526314
