OA,ts0230001,ts0230002,ts0230003,ts0230004,ts0230005,ts0230006,ts0230002_PCT,ts0230003_PCT,ts0230004_PCT,ts0230005_PCT,ts0230006_PCT
E00067918,148,42,78,4,11,13,28.37837837837838,52.702702702702695,2.7027027027027026,7.4324324324324325,8.783783783783784
E00067919,150,44,85,7,7,7,29.333333333333332,56.666666666666664,4.666666666666667,4.666666666666667,4.666666666666667
E00067920,161,91,53,2,8,7,56.52173913043478,32.91925465838509,1.2422360248447204,4.968944099378882,4.3478260869565215
E00067921,149,83,48,3,5,10,55.70469798657718,32.21476510067114,2.013422818791946,3.3557046979865772,6.7114093959731544
E00067922,152,94,46,5,3,4,61.8421052631579,30.263157894736842,3.289473684210526,1.9736842105263157,2.631578947368421
E00067923,139,51,71,4,10,3,36.69064748201439,51.07913669064749,2.877697841726619,7.1942446043165464,2.158273381294964
E00067924,128,22,92,2,7,5,17.1875,71.875,1.5625,5.46875,3.90625
E00067925,98,16,67,1,12,2,16.3265306122449,68.36734693877551,1.0204081632653061,12.244897959183673,2.0408163265306123
E00067926,153,88,52,0,7,6,57.51633986928104,33.98692810457516,0,4.57516339869281,3.9215686274509802
E00067927,146,84,38,2,7,15,57.534246575342465,26.027397260273972,1.36986301369863,4.794520547945205,10.273972602739725
E00067928,129,32,79,4,6,8,24.8062015503876,61.240310077519375,3.10077519379845,4.651162790697675,6.2015503875969
E00067929,153,73,68,4,3,5,47.712418300653596,44.44444444444444,2.6143790849673203,1.9607843137254901,3.2679738562091507
E00067930,139,47,62,3,9,18,33.81294964028777,44.60431654676259,2.158273381294964,6.474820143884892,12.949640287769784
E00067931,139,70,52,2,10,5,50.35971223021583,37.410071942446045,1.4388489208633095,7.1942446043165464,3.5971223021582732
E00067932,146,51,84,3,7,1,34.93150684931507,57.534246575342465,2.054794520547945,4.794520547945205,0.684931506849315
E00067933,146,31,90,12,8,5,21.232876712328768,61.64383561643836,8.21917808219178,5.47945205479452,3.4246575342465753
E00067934,134,37,75,4,13,5,27.611940298507463,55.970149253731336,2.9850746268656714,9.701492537313433,3.731343283582089
E00067935,152,56,77,0,13,6,36.84210526315789,50.6578947368421,0,8.552631578947368,3.9473684210526314
E00067936,128,19,95,4,8,2,14.84375,74.21875,3.125,6.25,1.5625
E00067937,156,41,88,3,21,3,26.282051282051285,56.41025641025641,1.9230769230769231,13.461538461538462,1.9230769230769231
E00067938,124,24,80,3,14,3,19.35483870967742,64.51612903225806,2.4193548387096775,11.29032258064516,2.4193548387096775
E00067939,138,28,90,10,4,6,20.28985507246377,65.21739130434783,7.246376811594203,2.898550724637681,4.3478260869565215
E00067940,106,20,75,1,9,1,18.867924528301888,70.75471698113208,0.9433962264150944,8.49056603773585,0.9433962264150944
E00067942,132,71,39,5,7,10,53.78787878787878,29.545454545454547,3.787878787878788,5.303030303030303,7.575757575757576
E00067943,122,50,48,3,8,13,40.98360655737705,39.34426229508197,2.459016393442623,6.557377049180328,10.655737704918032
E00067945,157,70,64,7,10,6,44.5859872611465,40.76433121019109,4.45859872611465,6.369426751592357,3.821656050955414
E00067946,160,78,67,4,6,5,48.75,41.875,2.5,3.75,3.125
E00067947,127,70,37,3,9,8,55.118110236220474,29.133858267716533,2.3622047244094486,7.086614173228346,6.299212598425196
E00067948,116,21,74,5,7,9,18.103448275862068,63.793103448275865,4.310344827586207,6.0344827586206895,7.758620689655173
E00067949,160,45,97,4,8,6,28.125,60.62499999999999,2.5,5,3.75
E00067950,138,58,54,6,7,13,42.028985507246375,39.130434782608695,4.3478260869565215,5.072463768115942,9.420289855072465
E00067952,142,68,62,3,6,3,47.88732394366197,43.66197183098591,2.112676056338028,4.225352112676056,2.112676056338028
E00067953,148,62,74,6,4,2,41.891891891891895,50,4.054054054054054,2.7027027027027026,1.3513513513513513
E00067954,159,64,80,5,3,7,40.25157232704403,50.314465408805034,3.1446540880503147,1.8867924528301887,4.40251572327044
E00067955,167,44,93,10,11,9,26.34730538922156,55.688622754491014,5.9880239520958085,6.58682634730539,5.389221556886228
E00067956,133,47,60,9,11,6,35.338345864661655,45.11278195488722,6.7669172932330826,8.270676691729323,4.511278195488721
E00067957,130,35,77,5,5,8,26.923076923076923,59.23076923076923,3.8461538461538463,3.8461538461538463,6.153846153846154
E00067958,155,52,87,6,9,1,33.5483870967742,56.12903225806451,3.870967741935484,5.806451612903226,0.6451612903225806
E00067959,134,56,58,4,6,10,41.7910447761194,43.28358208955223,2.9850746268656714,4.477611940298507,7.462686567164178
E00067960,123,45,70,0,8,0,36.58536585365854,56.91056910569105,0,6.504065040650407,0
E00067961,123,31,86,1,4,1,25.203252032520325,69.91869918699187,0.8130081300813009,3.2520325203252036,0.8130081300813009
E00067962,126,28,90,0,8,0,22.22222222222222,71.42857142857143,0,6.349206349206349,0
E00067963,222,46,163,2,9,2,20.72072072072072,73.42342342342343,0.9009009009009009,4.054054054054054,0.9009009009009009
E00067964,128,52,70,1,5,0,40.625,54.6875,0.78125,3.90625,0
E00067965,116,26,81,2,7,0,22.413793103448278,69.82758620689656,1.7241379310344827,6.0344827586206895,0
E00067966,134,26,97,2,7,2,19.402985074626866,72.38805970149254,1.4925373134328357,5.223880597014925,1.4925373134328357
E00067967,185,48,122,2,12,1,25.945945945945947,65.94594594594595,1.0810810810810811,6.486486486486487,0.5405405405405406
E00067968,137,38,87,0,10,2,27.73722627737226,63.503649635036496,0,7.2992700729927,1.4598540145985401
E00067969,129,36,89,2,2,0,27.906976744186046,68.9922480620155,1.550387596899225,1.550387596899225,0
E00067970,124,41,75,0,7,1,33.064516129032256,60.483870967741936,0,5.64516129032258,0.8064516129032258
