OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00071738,236,116,101,92,24,68,3,0,3,6,3,3,15,4,4,4,4,0,0,0,0,0,0,0,0,116,43,14,20,29,10,49.152542372881356,42.79661016949153,38.983050847457626,10.16949152542373,28.8135593220339,1.2711864406779663,0,1.2711864406779663,2.5423728813559325,1.2711864406779663,1.2711864406779663,6.3559322033898304,1.694915254237288,1.694915254237288,1.694915254237288,1.694915254237288,0,0,0,0,0,0,0,0,49.152542372881356,18.220338983050848,5.932203389830509,8.47457627118644,12.288135593220339,4.23728813559322
E00071739,251,135,122,111,27,84,1,0,1,10,5,5,13,5,3,3,3,0,0,0,0,0,0,0,2,111,25,18,29,27,12,53.78486055776892,48.60557768924303,44.223107569721115,10.756972111553784,33.46613545816733,0.398406374501992,0,0.398406374501992,3.9840637450199203,1.9920318725099602,1.9920318725099602,5.179282868525896,1.9920318725099602,1.1952191235059761,1.1952191235059761,1.1952191235059761,0,0,0,0,0,0,0,0.796812749003984,44.223107569721115,9.9601593625498,7.171314741035857,11.553784860557768,10.756972111553784,4.780876494023905
E00071740,260,131,124,113,35,78,1,1,0,10,4,6,7,9,0,0,0,0,0,0,0,0,0,0,9,120,43,15,28,29,5,50.38461538461539,47.69230769230769,43.46153846153846,13.461538461538462,30,0.38461538461538464,0.38461538461538464,0,3.8461538461538463,1.5384615384615385,2.307692307692308,2.6923076923076925,3.4615384615384617,0,0,0,0,0,0,0,0,0,0,3.4615384615384617,46.15384615384615,16.538461538461537,5.769230769230769,10.76923076923077,11.153846153846155,1.9230769230769231
E00071741,251,142,138,116,33,83,3,0,3,19,9,10,4,6,5,4,2,2,0,0,0,1,1,0,1,103,39,10,18,27,9,56.573705179282875,54.980079681274894,46.21513944223107,13.147410358565736,33.067729083665334,1.1952191235059761,0,1.1952191235059761,7.569721115537849,3.5856573705179287,3.9840637450199203,1.593625498007968,2.3904382470119523,1.9920318725099602,1.593625498007968,0.796812749003984,0.796812749003984,0,0,0,0.398406374501992,0.398406374501992,0,0.398406374501992,41.03585657370518,15.53784860557769,3.9840637450199203,7.171314741035857,10.756972111553784,3.5856573705179287
E00071742,270,124,115,106,35,71,1,0,1,8,3,5,9,6,2,2,0,2,0,0,0,0,0,0,4,140,63,10,26,34,7,45.925925925925924,42.592592592592595,39.25925925925926,12.962962962962962,26.296296296296294,0.3703703703703704,0,0.3703703703703704,2.9629629629629632,1.1111111111111112,1.8518518518518516,3.3333333333333335,2.2222222222222223,0.7407407407407408,0.7407407407407408,0,0.7407407407407408,0,0,0,0,0,0,1.4814814814814816,51.85185185185185,23.333333333333332,3.7037037037037033,9.62962962962963,12.592592592592592,2.5925925925925926
E00071743,253,141,132,114,31,83,1,0,1,17,8,9,9,5,5,5,4,1,0,0,0,0,0,0,0,107,37,16,25,24,5,55.73122529644269,52.17391304347826,45.059288537549406,12.25296442687747,32.80632411067194,0.3952569169960474,0,0.3952569169960474,6.719367588932807,3.1620553359683794,3.557312252964427,3.557312252964427,1.9762845849802373,1.9762845849802373,1.9762845849802373,1.5810276679841897,0.3952569169960474,0,0,0,0,0,0,0,42.29249011857708,14.624505928853754,6.324110671936759,9.881422924901186,9.486166007905137,1.9762845849802373
E00071744,267,144,122,110,43,67,1,0,1,11,7,4,22,3,3,1,1,0,0,0,0,2,1,1,0,120,21,17,34,27,21,53.93258426966292,45.69288389513109,41.19850187265918,16.10486891385768,25.0936329588015,0.37453183520599254,0,0.37453183520599254,4.119850187265917,2.6217228464419478,1.4981273408239701,8.239700374531834,1.1235955056179776,1.1235955056179776,0.37453183520599254,0.37453183520599254,0,0,0,0,0.7490636704119851,0.37453183520599254,0.37453183520599254,0,44.9438202247191,7.865168539325842,6.367041198501873,12.734082397003746,10.112359550561797,7.865168539325842
E00071745,224,92,89,74,17,57,2,0,2,13,4,9,3,3,2,1,1,0,0,0,0,1,1,0,1,129,109,11,3,2,4,41.07142857142857,39.732142857142854,33.035714285714285,7.5892857142857135,25.44642857142857,0.8928571428571428,0,0.8928571428571428,5.803571428571429,1.7857142857142856,4.017857142857143,1.3392857142857142,1.3392857142857142,0.8928571428571428,0.4464285714285714,0.4464285714285714,0,0,0,0,0.4464285714285714,0.4464285714285714,0,0.4464285714285714,57.58928571428571,48.660714285714285,4.910714285714286,1.3392857142857142,0.8928571428571428,1.7857142857142856
E00071746,348,194,192,149,55,94,15,2,13,28,13,15,2,4,2,2,1,1,0,0,0,0,0,0,2,150,116,8,12,7,7,55.74712643678161,55.172413793103445,42.81609195402299,15.804597701149426,27.011494252873565,4.310344827586207,0.5747126436781609,3.7356321839080464,8.045977011494253,3.7356321839080464,4.310344827586207,0.5747126436781609,1.1494252873563218,0.5747126436781609,0.5747126436781609,0.28735632183908044,0.28735632183908044,0,0,0,0,0,0,0.5747126436781609,43.103448275862064,33.33333333333333,2.2988505747126435,3.4482758620689653,2.0114942528735633,2.0114942528735633
E00071747,264,157,151,137,35,102,4,2,2,10,1,9,6,11,9,9,7,2,0,0,0,0,0,0,2,96,68,9,8,5,6,59.46969696969697,57.1969696969697,51.89393939393939,13.257575757575758,38.63636363636363,1.5151515151515151,0.7575757575757576,0.7575757575757576,3.787878787878788,0.3787878787878788,3.4090909090909087,2.272727272727273,4.166666666666666,3.4090909090909087,3.4090909090909087,2.6515151515151514,0.7575757575757576,0,0,0,0,0,0,0.7575757575757576,36.36363636363637,25.757575757575758,3.4090909090909087,3.0303030303030303,1.893939393939394,2.272727272727273
