OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
W00008057,362,348,2,0,5,0,0,1,3,0,0,2,1,96.13259668508287,0.5524861878453038,0,1.3812154696132597,0,0,0.2762430939226519,0.8287292817679558,0,0,0.5524861878453038,0.2762430939226519
W00008060,276,261,0,3,3,0,0,1,3,1,2,1,1,94.56521739130434,0,1.0869565217391304,1.0869565217391304,0,0,0.36231884057971014,1.0869565217391304,0.36231884057971014,0.7246376811594203,0.36231884057971014,0.36231884057971014
W00008061,261,240,0,2,3,2,2,2,3,0,5,0,2,91.95402298850574,0,0.7662835249042145,1.1494252873563218,0.7662835249042145,0.7662835249042145,0.7662835249042145,1.1494252873563218,0,1.9157088122605364,0,0.7662835249042145
W00008063,276,263,1,1,3,1,1,2,1,0,0,0,3,95.28985507246377,0.36231884057971014,0.36231884057971014,1.0869565217391304,0.36231884057971014,0.36231884057971014,0.7246376811594203,0.36231884057971014,0,0,0,1.0869565217391304
W00008065,346,332,0,1,1,4,0,0,6,0,1,1,0,95.95375722543352,0,0.2890173410404624,0.2890173410404624,1.1560693641618496,0,0,1.7341040462427744,0,0.2890173410404624,0.2890173410404624,0
W00008075,299,284,1,1,3,1,2,3,0,1,2,1,0,94.98327759197325,0.33444816053511706,0.33444816053511706,1.0033444816053512,0.33444816053511706,0.6688963210702341,1.0033444816053512,0,0.33444816053511706,0.6688963210702341,0.33444816053511706,0
W00008076,326,320,0,1,1,0,1,2,1,0,0,0,0,98.15950920245399,0,0.3067484662576687,0.3067484662576687,0,0.3067484662576687,0.6134969325153374,0.3067484662576687,0,0,0,0
W00008077,302,297,0,0,0,0,0,1,1,0,0,3,0,98.34437086092716,0,0,0,0,0,0.33112582781456956,0.33112582781456956,0,0,0.9933774834437087,0
W00008078,285,276,0,1,2,0,1,2,3,0,0,0,0,96.84210526315789,0,0.3508771929824561,0.7017543859649122,0,0.3508771929824561,0.7017543859649122,1.0526315789473684,0,0,0,0
W00008079,390,372,2,0,3,3,4,1,3,0,1,1,0,95.38461538461539,0.5128205128205128,0,0.7692307692307693,0.7692307692307693,1.0256410256410255,0.2564102564102564,0.7692307692307693,0,0.2564102564102564,0.2564102564102564,0
