OA,ts0460001,ts0460002,ts0460003,ts0460004,ts0460005,ts0460006,ts0460007,ts0460008,ts0460009,ts0460010,ts0460011,ts0460012,ts0460013,ts0460002_PCT,ts0460003_PCT,ts0460004_PCT,ts0460005_PCT,ts0460006_PCT,ts0460007_PCT,ts0460008_PCT,ts0460009_PCT,ts0460010_PCT,ts0460011_PCT,ts0460012_PCT,ts0460013_PCT
W00008044,132,1,16,16,4,68,1,4,0,0,0,19,3,0.7575757575757576,12.121212121212121,12.121212121212121,3.0303030303030303,51.515151515151516,0.7575757575757576,3.0303030303030303,0,0,0,14.393939393939394,2.272727272727273
W00008045,141,0,123,3,3,1,0,0,0,0,0,11,0,0,87.2340425531915,2.127659574468085,2.127659574468085,0.7092198581560284,0,0,0,0,0,7.801418439716312,0
W00008046,129,0,25,12,4,61,5,0,2,0,0,17,3,0,19.379844961240313,9.30232558139535,3.10077519379845,47.286821705426355,3.875968992248062,0,1.550387596899225,0,0,13.178294573643413,2.3255813953488373
W00008047,154,0,128,4,2,6,0,0,0,0,0,13,1,0,83.11688311688312,2.5974025974025974,1.2987012987012987,3.896103896103896,0,0,0,0,0,8.441558441558442,0.6493506493506493
W00008049,159,1,139,0,3,5,0,0,1,0,0,10,0,0.628930817610063,87.42138364779875,0,1.8867924528301887,3.1446540880503147,0,0,0.628930817610063,0,0,6.289308176100629,0
W00008050,111,0,90,1,3,6,0,0,0,0,1,8,2,0,81.08108108108108,0.9009009009009009,2.7027027027027026,5.405405405405405,0,0,0,0,0.9009009009009009,7.207207207207207,1.8018018018018018
W00008051,128,0,107,0,3,1,0,0,0,0,0,14,3,0,83.59375,0,2.34375,0.78125,0,0,0,0,0,10.9375,2.34375
W00008052,104,1,92,0,5,2,1,0,0,0,1,1,1,0.9615384615384616,88.46153846153845,0,4.807692307692308,1.9230769230769231,0.9615384615384616,0,0,0,0.9615384615384616,0.9615384615384616,0.9615384615384616
W00008053,134,2,104,0,17,0,0,0,0,0,0,10,1,1.4925373134328357,77.61194029850746,0,12.686567164179104,0,0,0,0,0,0,7.462686567164178,0.7462686567164178
W00008055,119,2,105,0,0,2,1,0,0,0,0,8,1,1.680672268907563,88.23529411764706,0,0,1.680672268907563,0.8403361344537815,0,0,0,0,6.722689075630252,0.8403361344537815
W00008056,99,0,82,0,2,5,0,1,0,0,0,9,0,0,82.82828282828282,0,2.0202020202020203,5.05050505050505,0,1.0101010101010102,0,0,0,9.090909090909092,0
W00008057,150,0,105,2,0,16,2,0,4,0,0,18,3,0,70,1.3333333333333335,0,10.666666666666668,1.3333333333333335,0,2.666666666666667,0,0,12,2
W00008058,123,2,96,2,4,0,0,1,0,1,2,14,1,1.6260162601626018,78.04878048780488,1.6260162601626018,3.2520325203252036,0,0,0.8130081300813009,0,0.8130081300813009,1.6260162601626018,11.38211382113821,0.8130081300813009
W00008059,149,1,127,0,5,1,0,0,0,0,1,12,2,0.6711409395973155,85.23489932885906,0,3.3557046979865772,0.6711409395973155,0,0,0,0,0.6711409395973155,8.053691275167784,1.342281879194631
W00008060,128,0,112,0,1,8,0,0,0,0,0,7,0,0,87.5,0,0.78125,6.25,0,0,0,0,0,5.46875,0
W00008061,129,0,105,0,3,3,0,0,0,0,0,18,0,0,81.3953488372093,0,2.3255813953488373,2.3255813953488373,0,0,0,0,0,13.953488372093023,0
W00008062,153,2,124,1,10,1,0,0,1,1,1,12,0,1.3071895424836601,81.04575163398692,0.6535947712418301,6.535947712418301,0.6535947712418301,0,0,0.6535947712418301,0.6535947712418301,0.6535947712418301,7.8431372549019605,0
W00008063,134,0,109,2,4,5,0,0,0,0,0,12,2,0,81.34328358208955,1.4925373134328357,2.9850746268656714,3.731343283582089,0,0,0,0,0,8.955223880597014,1.4925373134328357
