OA,ts0580001,ts0580002,ts0580003,ts0580004,ts0580005,ts0580006,ts0580007,ts0580008,ts0580009,ts0580010,ts0580011,ts0580002_PCT,ts0580003_PCT,ts0580004_PCT,ts0580005_PCT,ts0580006_PCT,ts0580007_PCT,ts0580008_PCT,ts0580009_PCT,ts0580010_PCT,ts0580011_PCT
W00008044,151,5,5,9,28,11,1,3,1,75,13,3.3112582781456954,3.3112582781456954,5.960264900662252,18.543046357615893,7.28476821192053,0.6622516556291391,1.9867549668874174,0.6622516556291391,49.668874172185426,8.609271523178808
W00008045,168,2,6,11,30,11,8,2,8,70,20,1.1904761904761905,3.571428571428571,6.547619047619048,17.857142857142858,6.547619047619048,4.761904761904762,1.1904761904761905,4.761904761904762,41.66666666666667,11.904761904761903
W00008046,161,0,1,11,18,14,3,3,2,83,26,0,0.6211180124223602,6.832298136645963,11.180124223602485,8.695652173913043,1.8633540372670807,1.8633540372670807,1.2422360248447204,51.5527950310559,16.149068322981368
W00008047,178,5,10,7,19,11,16,3,0,86,21,2.8089887640449436,5.617977528089887,3.932584269662921,10.674157303370785,6.179775280898876,8.98876404494382,1.6853932584269662,0,48.31460674157304,11.797752808988763
W00008049,183,28,3,25,21,10,3,2,3,57,31,15.300546448087433,1.639344262295082,13.661202185792352,11.475409836065573,5.46448087431694,1.639344262295082,1.092896174863388,1.639344262295082,31.147540983606557,16.939890710382514
W00008050,51,5,3,4,2,5,6,0,1,19,6,9.803921568627452,5.88235294117647,7.8431372549019605,3.9215686274509802,9.803921568627452,11.76470588235294,0,1.9607843137254901,37.254901960784316,11.76470588235294
W00008051,144,12,3,30,21,8,8,2,4,45,11,8.333333333333332,2.083333333333333,20.833333333333336,14.583333333333334,5.555555555555555,5.555555555555555,1.3888888888888888,2.7777777777777777,31.25,7.638888888888889
W00008052,133,14,4,33,10,8,7,0,6,32,19,10.526315789473683,3.007518796992481,24.81203007518797,7.518796992481203,6.015037593984962,5.263157894736842,0,4.511278195488721,24.06015037593985,14.285714285714285
W00008053,140,24,3,18,30,8,5,1,2,30,19,17.142857142857142,2.142857142857143,12.857142857142856,21.428571428571427,5.714285714285714,3.571428571428571,0.7142857142857143,1.4285714285714286,21.428571428571427,13.571428571428571
W00008055,116,11,3,13,11,8,8,4,4,44,10,9.482758620689655,2.586206896551724,11.206896551724139,9.482758620689655,6.896551724137931,6.896551724137931,3.4482758620689653,3.4482758620689653,37.93103448275862,8.620689655172415
