OA,ts0440001,ts0440002,ts0440003,ts0440004,ts0440005,ts0440006,ts0440007,ts0440008,ts0440009,ts0440002_PCT,ts0440003_PCT,ts0440004_PCT,ts0440005_PCT,ts0440006_PCT,ts0440007_PCT,ts0440008_PCT,ts0440009_PCT
W00008044,132,113,18,0,0,1,0,0,0,85.60606060606061,13.636363636363635,0,0,0.7575757575757576,0,0,0
W00008045,140,90,18,32,0,0,0,0,0,64.28571428571429,12.857142857142856,22.857142857142858,0,0,0,0,0
W00008046,132,85,36,6,0,2,2,1,0,64.39393939393939,27.27272727272727,4.545454545454546,0,1.5151515151515151,1.5151515151515151,0.7575757575757576,0
W00008047,152,108,38,6,0,0,0,0,0,71.05263157894737,25,3.9473684210526314,0,0,0,0,0
W00008049,159,109,44,5,0,0,0,1,0,68.55345911949685,27.67295597484277,3.1446540880503147,0,0,0,0.628930817610063,0
W00008050,112,53,16,43,0,0,0,0,0,47.32142857142857,14.285714285714285,38.392857142857146,0,0,0,0,0
W00008051,129,43,83,2,0,0,0,0,1,33.33333333333333,64.34108527131784,1.550387596899225,0,0,0,0,0.7751937984496124
W00008052,107,20,30,56,1,0,0,0,0,18.69158878504673,28.037383177570092,52.336448598130836,0.9345794392523363,0,0,0,0
W00008053,133,48,46,20,13,5,1,0,0,36.09022556390977,34.58646616541353,15.037593984962406,9.774436090225564,3.7593984962406015,0.7518796992481203,0,0
W00008055,118,113,4,0,1,0,0,0,0,95.76271186440678,3.389830508474576,0,0.847457627118644,0,0,0,0
W00008056,99,24,45,1,28,0,0,1,0,24.242424242424242,45.45454545454545,1.0101010101010102,28.28282828282828,0,0,1.0101010101010102,0
W00008057,154,114,15,4,11,6,4,0,0,74.02597402597402,9.740259740259742,2.5974025974025974,7.142857142857142,3.896103896103896,2.5974025974025974,0,0
W00008058,120,5,28,29,52,2,0,4,0,4.166666666666666,23.333333333333332,24.166666666666668,43.333333333333336,1.6666666666666667,0,3.3333333333333335,0
W00008059,149,18,75,43,6,6,1,0,0,12.080536912751679,50.33557046979866,28.859060402684566,4.026845637583892,4.026845637583892,0.6711409395973155,0,0
W00008060,133,86,29,11,1,4,0,2,0,64.66165413533834,21.804511278195488,8.270676691729323,0.7518796992481203,3.007518796992481,0,1.5037593984962405,0
W00008061,127,72,33,10,11,0,0,0,1,56.69291338582677,25.984251968503933,7.874015748031496,8.661417322834646,0,0,0,0.7874015748031495
W00008062,155,29,31,55,15,19,1,5,0,18.70967741935484,20,35.483870967741936,9.67741935483871,12.258064516129032,0.6451612903225806,3.225806451612903,0
W00008063,135,55,33,26,13,7,1,0,0,40.74074074074074,24.444444444444443,19.25925925925926,9.62962962962963,5.185185185185185,0.7407407407407408,0,0
W00008064,140,19,59,52,8,2,0,0,0,13.571428571428571,42.142857142857146,37.142857142857146,5.714285714285714,1.4285714285714286,0,0,0
W00008065,128,50,53,16,4,5,0,0,0,39.0625,41.40625,12.5,3.125,3.90625,0,0,0
W00008066,124,3,64,57,0,0,0,0,0,2.4193548387096775,51.61290322580645,45.96774193548387,0,0,0,0,0
W00008067,141,132,9,0,0,0,0,0,0,93.61702127659575,6.382978723404255,0,0,0,0,0,0
W00008068,57,13,11,5,28,0,0,0,0,22.807017543859647,19.298245614035086,8.771929824561402,49.122807017543856,0,0,0,0
W00008069,112,67,36,8,1,0,0,0,0,59.82142857142857,32.142857142857146,7.142857142857142,0.8928571428571428,0,0,0,0
