OA,ts0020001,ts0020002,ts0020003,ts0020004,ts0020005,ts0020006,ts0020007,ts0020008,ts0020009,ts0020010,ts0020011,ts0020012,ts0020013,ts0020014,ts0020015,ts0020016,ts0020017,ts0020018,ts0020002_PCT,ts0020003_PCT,ts0020004_PCT,ts0020005_PCT,ts0020006_PCT,ts0020007_PCT,ts0020008_PCT,ts0020009_PCT,ts0020010_PCT,ts0020011_PCT,ts0020012_PCT,ts0020013_PCT,ts0020014_PCT,ts0020015_PCT,ts0020016_PCT,ts0020017_PCT,ts0020018_PCT
W00008057,317,60,193,190,188,2,3,2,1,5,5,0,23,23,0,36,36,0,18.92744479495268,60.88328075709779,59.93690851735016,59.305993690851736,0.6309148264984227,0.9463722397476341,0.6309148264984227,0.31545741324921134,1.5772870662460567,1.5772870662460567,0,7.255520504731862,7.255520504731862,0,11.35646687697161,11.35646687697161,0
W00008060,239,31,148,148,148,0,0,0,0,2,2,0,27,27,0,31,31,0,12.97071129707113,61.92468619246861,61.92468619246861,61.92468619246861,0,0,0,0,0.8368200836820083,0.8368200836820083,0,11.297071129707113,11.297071129707113,0,12.97071129707113,12.97071129707113,0
W00008061,239,52,124,124,124,0,0,0,0,1,1,0,29,29,0,33,33,0,21.75732217573222,51.88284518828452,51.88284518828452,51.88284518828452,0,0,0,0,0.41841004184100417,0.41841004184100417,0,12.133891213389122,12.133891213389122,0,13.807531380753138,13.807531380753138,0
W00008063,237,50,149,147,147,0,2,2,0,5,5,0,18,18,0,15,15,0,21.09704641350211,62.869198312236286,62.0253164556962,62.0253164556962,0,0.8438818565400843,0.8438818565400843,0,2.109704641350211,2.109704641350211,0,7.59493670886076,7.59493670886076,0,6.329113924050633,6.329113924050633,0
W00008065,294,63,145,145,145,0,0,0,0,4,4,0,29,29,0,53,53,0,21.428571428571427,49.31972789115646,49.31972789115646,49.31972789115646,0,0,0,0,1.3605442176870748,1.3605442176870748,0,9.863945578231291,9.863945578231291,0,18.027210884353742,18.027210884353742,0
W00008075,265,64,158,154,154,0,4,2,2,2,2,0,28,28,0,13,13,0,24.150943396226417,59.62264150943396,58.11320754716981,58.11320754716981,0,1.509433962264151,0.7547169811320755,0.7547169811320755,0.7547169811320755,0.7547169811320755,0,10.566037735849058,10.566037735849058,0,4.905660377358491,4.905660377358491,0
W00008076,280,61,165,165,165,0,0,0,0,5,5,0,32,32,0,17,17,0,21.785714285714285,58.92857142857143,58.92857142857143,58.92857142857143,0,0,0,0,1.7857142857142856,1.7857142857142856,0,11.428571428571429,11.428571428571429,0,6.071428571428571,6.071428571428571,0
W00008077,257,64,157,157,155,2,0,0,0,5,5,0,12,12,0,19,19,0,24.90272373540856,61.08949416342413,61.08949416342413,60.311284046692606,0.7782101167315175,0,0,0,1.9455252918287937,1.9455252918287937,0,4.669260700389105,4.669260700389105,0,7.392996108949417,7.392996108949417,0
W00008078,255,65,147,147,147,0,0,0,0,4,4,0,24,24,0,15,15,0,25.49019607843137,57.647058823529406,57.647058823529406,57.647058823529406,0,0,0,0,1.5686274509803921,1.5686274509803921,0,9.411764705882353,9.411764705882353,0,5.88235294117647,5.88235294117647,0
W00008079,329,84,192,188,186,2,4,4,0,6,6,0,31,31,0,16,16,0,25.53191489361702,58.35866261398176,57.14285714285714,56.53495440729483,0.60790273556231,1.21580547112462,1.21580547112462,0,1.82370820668693,1.82370820668693,0,9.422492401215806,9.422492401215806,0,4.86322188449848,4.86322188449848,0
W00008080,421,120,238,234,232,2,4,2,2,12,12,0,34,33,1,17,17,0,28.50356294536817,56.53206650831354,55.58194774346793,55.10688836104512,0.4750593824228029,0.9501187648456058,0.4750593824228029,0.4750593824228029,2.8503562945368173,2.8503562945368173,0,8.076009501187649,7.8384798099762465,0.23752969121140144,4.038004750593824,4.038004750593824,0
W00008116,220,68,97,95,93,2,2,0,2,4,4,0,30,30,0,21,21,0,30.909090909090907,44.09090909090909,43.18181818181818,42.27272727272727,0.9090909090909091,0.9090909090909091,0,0.9090909090909091,1.8181818181818181,1.8181818181818181,0,13.636363636363635,13.636363636363635,0,9.545454545454547,9.545454545454547,0
W00008117,196,63,86,84,84,0,2,0,2,6,6,0,28,28,0,13,13,0,32.142857142857146,43.87755102040816,42.857142857142854,42.857142857142854,0,1.0204081632653061,0,1.0204081632653061,3.061224489795918,3.061224489795918,0,14.285714285714285,14.285714285714285,0,6.63265306122449,6.63265306122449,0
W00008118,222,88,74,74,74,0,0,0,0,3,3,0,44,44,0,13,13,0,39.63963963963964,33.33333333333333,33.33333333333333,33.33333333333333,0,0,0,0,1.3513513513513513,1.3513513513513513,0,19.81981981981982,19.81981981981982,0,5.8558558558558556,5.8558558558558556,0
W00008119,272,142,63,62,62,0,1,0,1,8,8,0,44,44,0,15,15,0,52.20588235294118,23.161764705882355,22.794117647058822,22.794117647058822,0,0.3676470588235294,0,0.3676470588235294,2.941176470588235,2.941176470588235,0,16.176470588235293,16.176470588235293,0,5.514705882352941,5.514705882352941,0
W00008120,195,66,68,68,68,0,0,0,0,6,6,0,36,36,0,19,19,0,33.84615384615385,34.87179487179487,34.87179487179487,34.87179487179487,0,0,0,0,3.076923076923077,3.076923076923077,0,18.461538461538463,18.461538461538463,0,9.7435897435897445,9.7435897435897445,0
W00008121,231,64,102,102,100,2,0,0,0,10,10,0,34,34,0,21,21,0,27.705627705627705,44.15584415584416,44.15584415584416,43.290043290043286,0.8658008658008658,0,0,0,4.329004329004329,4.329004329004329,0,14.71861471861472,14.71861471861472,0,9.090909090909092,9.090909090909092,0
W00008122,218,88,80,80,80,0,0,0,0,5,5,0,30,30,0,15,15,0,40.36697247706422,36.69724770642202,36.69724770642202,36.69724770642202,0,0,0,0,2.293577981651376,2.293577981651376,0,13.761467889908257,13.761467889908257,0,6.8807339449541285,6.8807339449541285,0
W00008178,436,170,199,198,198,0,1,0,1,5,5,0,43,43,0,19,19,0,38.99082568807339,45.642201834862384,45.412844036697244,45.412844036697244,0,0.22935779816513763,0,0.22935779816513763,1.146788990825688,1.146788990825688,0,9.862385321100918,9.862385321100918,0,4.3577981651376145,4.3577981651376145,0
