OA,ts007a0001,ts007a0002,ts007a0003,ts007a0004,ts007a0005,ts007a0006,ts007a0007,ts007a0008,ts007a0009,ts007a0010,ts007a0011,ts007a0012,ts007a0013,ts007a0014,ts007a0015,ts007a0016,ts007a0017,ts007a0018,ts007a0019,ts007a0002_PCT,ts007a0003_PCT,ts007a0004_PCT,ts007a0005_PCT,ts007a0006_PCT,ts007a0007_PCT,ts007a0008_PCT,ts007a0009_PCT,ts007a0010_PCT,ts007a0011_PCT,ts007a0012_PCT,ts007a0013_PCT,ts007a0014_PCT,ts007a0015_PCT,ts007a0016_PCT,ts007a0017_PCT,ts007a0018_PCT,ts007a0019_PCT
W00008044,298,11,11,8,16,13,8,15,11,7,18,24,35,34,24,18,18,11,16,3.691275167785235,3.691275167785235,2.684563758389262,5.369127516778524,4.3624161073825505,2.684563758389262,5.033557046979865,3.691275167785235,2.348993288590604,6.0402684563758395,8.053691275167784,11.74496644295302,11.409395973154362,8.053691275167784,6.0402684563758395,6.0402684563758395,3.691275167785235,5.369127516778524
W00008045,324,14,16,20,11,19,13,18,13,24,20,36,27,28,15,21,13,13,3,4.320987654320987,4.938271604938271,6.172839506172839,3.3950617283950617,5.864197530864197,4.012345679012346,5.555555555555555,4.012345679012346,7.4074074074074066,6.172839506172839,11.11111111111111,8.333333333333332,8.641975308641975,4.62962962962963,6.481481481481481,4.012345679012346,4.012345679012346,0.9259259259259258
W00008046,299,10,16,11,7,5,6,9,16,22,16,36,29,35,18,22,25,6,10,3.3444816053511706,5.351170568561873,3.678929765886288,2.341137123745819,1.6722408026755853,2.0066889632107023,3.0100334448160537,5.351170568561873,7.357859531772576,5.351170568561873,12.040133779264215,9.698996655518394,11.705685618729097,6.0200668896321075,7.357859531772576,8.361204013377927,2.0066889632107023,3.3444816053511706
W00008047,408,14,19,23,19,10,12,18,11,19,25,35,37,33,35,34,26,14,24,3.431372549019608,4.6568627450980395,5.637254901960785,4.6568627450980395,2.450980392156863,2.941176470588235,4.411764705882353,2.696078431372549,4.6568627450980395,6.127450980392156,8.57843137254902,9.068627450980392,8.088235294117647,8.57843137254902,8.333333333333332,6.372549019607843,3.431372549019608,5.88235294117647
W00008049,371,9,20,21,17,17,16,10,16,27,15,28,40,29,31,38,24,9,4,2.4258760107816713,5.3908355795148255,5.660377358490567,4.5822102425876015,4.5822102425876015,4.31266846361186,2.6954177897574128,4.31266846361186,7.277628032345014,4.0431266846361185,7.547169811320755,10.781671159029651,7.816711590296496,8.355795148247978,10.242587601078167,6.46900269541779,2.4258760107816713,1.078167115902965
W00008050,191,3,9,3,2,4,4,7,7,3,3,6,12,17,19,29,26,16,21,1.5706806282722512,4.712041884816754,1.5706806282722512,1.0471204188481675,2.094240837696335,2.094240837696335,3.664921465968586,3.664921465968586,1.5706806282722512,1.5706806282722512,3.1413612565445024,6.282722513089005,8.900523560209423,9.947643979057592,15.18324607329843,13.612565445026178,8.37696335078534,10.99476439790576
W00008051,287,9,9,16,17,7,12,22,16,20,14,15,23,22,18,27,9,13,18,3.1358885017421603,3.1358885017421603,5.574912891986063,5.923344947735192,2.4390243902439024,4.181184668989547,7.665505226480835,5.574912891986063,6.968641114982578,4.878048780487805,5.2264808362369335,8.013937282229964,7.665505226480835,6.2717770034843205,9.40766550522648,3.1358885017421603,4.529616724738676,6.2717770034843205
W00008052,299,17,18,24,21,20,19,12,14,22,15,17,15,38,16,8,10,6,7,5.68561872909699,6.0200668896321075,8.02675585284281,7.023411371237458,6.688963210702341,6.354515050167224,4.013377926421405,4.682274247491638,7.357859531772576,5.016722408026756,5.68561872909699,5.016722408026756,12.709030100334449,5.351170568561873,2.6755852842809364,3.3444816053511706,2.0066889632107023,2.341137123745819
W00008053,276,15,9,6,9,16,27,14,21,14,16,24,19,18,20,19,12,10,7,5.434782608695652,3.260869565217391,2.1739130434782608,3.260869565217391,5.797101449275362,9.782608695652174,5.072463768115942,7.608695652173914,5.072463768115942,5.797101449275362,8.695652173913043,6.884057971014493,6.521739130434782,7.246376811594203,6.884057971014493,4.3478260869565215,3.6231884057971016,2.536231884057971
W00008055,288,10,15,13,8,11,11,10,12,14,13,18,30,20,22,25,24,24,8,3.4722222222222223,5.208333333333334,4.513888888888888,2.7777777777777777,3.8194444444444446,3.8194444444444446,3.4722222222222223,4.166666666666666,4.861111111111112,4.513888888888888,6.25,10.416666666666668,6.944444444444445,7.638888888888889,8.680555555555555,8.333333333333332,8.333333333333332,2.7777777777777777
W00008056,213,11,14,11,11,7,8,17,16,8,10,24,12,11,8,7,15,10,13,5.164319248826291,6.572769953051644,5.164319248826291,5.164319248826291,3.286384976525822,3.755868544600939,7.981220657276995,7.511737089201878,3.755868544600939,4.694835680751173,11.267605633802818,5.633802816901409,5.164319248826291,3.755868544600939,3.286384976525822,7.042253521126761,4.694835680751173,6.103286384976526
W00008057,357,8,15,17,24,8,7,8,12,17,22,28,29,20,32,45,26,16,23,2.2408963585434174,4.201680672268908,4.761904761904762,6.722689075630252,2.2408963585434174,1.9607843137254901,2.2408963585434174,3.361344537815126,4.761904761904762,6.162464985994398,7.8431372549019605,8.123249299719888,5.602240896358544,8.96358543417367,12.605042016806722,7.282913165266107,4.481792717086835,6.442577030812324
W00008058,258,17,22,14,11,20,21,20,15,14,14,21,17,12,12,6,8,8,6,6.5891472868217065,8.527131782945736,5.426356589147287,4.263565891472868,7.751937984496124,8.13953488372093,7.751937984496124,5.813953488372093,5.426356589147287,5.426356589147287,8.13953488372093,6.5891472868217065,4.651162790697675,4.651162790697675,2.3255813953488373,3.10077519379845,3.10077519379845,2.3255813953488373
W00008059,416,28,43,42,41,31,23,29,26,24,25,32,20,9,10,17,7,6,3,6.730769230769231,10.336538461538462,10.096153846153847,9.85576923076923,7.451923076923077,5.528846153846153,6.971153846153847,6.25,5.769230769230769,6.009615384615385,7.6923076923076925,4.807692307692308,2.1634615384615383,2.403846153846154,4.086538461538462,1.6826923076923077,1.4423076923076923,0.7211538461538461
