OA,ts0030001,ts0030002,ts0030003,ts0030004,ts0030005,ts0030006,ts0030007,ts0030008,ts0030009,ts0030010,ts0030011,ts0030012,ts0030013,ts0030014,ts0030015,ts0030016,ts0030017,ts0030018,ts0030019,ts0030020,ts0030021,ts0030022,ts0030002_PCT,ts0030003_PCT,ts0030004_PCT,ts0030005_PCT,ts0030006_PCT,ts0030007_PCT,ts0030008_PCT,ts0030009_PCT,ts0030010_PCT,ts0030011_PCT,ts0030012_PCT,ts0030013_PCT,ts0030014_PCT,ts0030015_PCT,ts0030016_PCT,ts0030017_PCT,ts0030018_PCT,ts0030019_PCT,ts0030020_PCT,ts0030021_PCT,ts0030022_PCT
E00141452,144,33,23,10,102,33,49,26,13,10,16,9,6,1,4,2,2,0,0,9,3,6,22.916666666666664,15.972222222222221,6.944444444444445,70.83333333333334,22.916666666666664,34.02777777777778,18.055555555555554,9.027777777777777,6.944444444444445,11.11111111111111,6.25,4.166666666666666,0.6944444444444444,2.7777777777777777,1.3888888888888888,1.3888888888888888,0,0,6.25,2.083333333333333,4.166666666666666
E00141453,86,18,7,11,62,14,44,25,11,8,4,4,0,0,0,0,0,0,0,6,2,4,20.930232558139537,8.13953488372093,12.790697674418606,72.09302325581395,16.27906976744186,51.162790697674424,29.069767441860467,12.790697674418606,9.30232558139535,4.651162790697675,4.651162790697675,0,0,0,0,0,0,0,6.976744186046512,2.3255813953488373,4.651162790697675
E00141454,167,43,25,18,120,35,64,27,26,11,13,11,1,1,8,4,4,0,0,4,0,4,25.748502994011975,14.97005988023952,10.778443113772456,71.8562874251497,20.958083832335326,38.32335329341318,16.16766467065868,15.568862275449103,6.58682634730539,7.784431137724551,6.58682634730539,0.5988023952095809,0.5988023952095809,4.790419161676647,2.3952095808383236,2.3952095808383236,0,0,2.3952095808383236,0,2.3952095808383236
E00141455,76,18,13,5,53,16,27,15,10,2,4,1,2,1,5,3,2,1,1,5,3,2,23.684210526315788,17.105263157894736,6.578947368421052,69.73684210526315,21.052631578947366,35.526315789473685,19.736842105263158,13.157894736842104,2.631578947368421,5.263157894736842,1.3157894736842104,2.631578947368421,1.3157894736842104,6.578947368421052,3.9473684210526314,2.631578947368421,1.3157894736842104,1.3157894736842104,6.578947368421052,3.9473684210526314,2.631578947368421
E00141456,63,20,9,11,40,9,26,20,4,2,3,2,1,0,2,1,1,0,0,3,2,1,31.746031746031743,14.285714285714285,17.46031746031746,63.49206349206349,14.285714285714285,41.269841269841265,31.746031746031743,6.349206349206349,3.1746031746031744,4.761904761904762,3.1746031746031744,1.5873015873015872,0,3.1746031746031744,1.5873015873015872,1.5873015873015872,0,0,4.761904761904762,3.1746031746031744,1.5873015873015872
E00141457,140,35,20,15,101,28,49,27,11,11,11,5,5,1,13,7,6,0,0,4,1,3,25,14.285714285714285,10.714285714285714,72.14285714285714,20,35,19.28571428571429,7.857142857142857,7.857142857142857,7.857142857142857,3.571428571428571,3.571428571428571,0.7142857142857143,9.285714285714286,5,4.285714285714286,0,0,2.857142857142857,0.7142857142857143,2.142857142857143
E00141458,85,24,15,9,56,17,23,18,2,3,12,11,1,0,4,2,2,0,0,5,2,3,28.235294117647058,17.647058823529413,10.588235294117647,65.88235294117646,20,27.058823529411764,21.176470588235293,2.3529411764705883,3.5294117647058822,14.117647058823529,12.941176470588237,1.1764705882352942,0,4.705882352941177,2.3529411764705883,2.3529411764705883,0,0,5.88235294117647,2.3529411764705883,3.5294117647058822
E00141459,72,16,7,9,55,16,27,10,11,6,10,4,6,0,2,1,1,0,0,1,0,1,22.22222222222222,9.722222222222223,12.5,76.38888888888889,22.22222222222222,37.5,13.88888888888889,15.277777777777779,8.333333333333332,13.88888888888889,5.555555555555555,8.333333333333332,0,2.7777777777777777,1.3888888888888888,1.3888888888888888,0,0,1.3888888888888888,0,1.3888888888888888
E00141460,73,21,8,13,49,10,32,16,12,4,6,6,0,0,1,1,0,0,0,3,1,2,28.767123287671232,10.95890410958904,17.80821917808219,67.12328767123287,13.698630136986301,43.83561643835616,21.91780821917808,16.43835616438356,5.47945205479452,8.21917808219178,8.21917808219178,0,0,1.36986301369863,1.36986301369863,0,0,0,4.10958904109589,1.36986301369863,2.73972602739726
E00141461,69,26,14,12,42,11,25,11,7,7,3,3,0,0,3,3,0,0,0,1,1,0,37.68115942028986,20.28985507246377,17.391304347826086,60.86956521739131,15.942028985507244,36.231884057971016,15.942028985507244,10.144927536231885,10.144927536231885,4.3478260869565215,4.3478260869565215,0,0,4.3478260869565215,4.3478260869565215,0,0,0,1.4492753623188406,1.4492753623188406,0
