OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT
E00107084,241,109,95,69,24,45,4,1,3,22,11,11,14,7,6,6,4,2,0,0,0,0,0,0,1,125,81,13,14,12,5,45.22821576763486,39.41908713692946,28.63070539419087,9.95850622406639,18.672199170124482,1.6597510373443984,0.4149377593360996,1.2448132780082988,9.12863070539419,4.564315352697095,4.564315352697095,5.809128630705394,2.904564315352697,2.4896265560165975,2.4896265560165975,1.6597510373443984,0.8298755186721992,0,0,0,0,0,0,0.4149377593360996,51.867219917012456,33.60995850622407,5.394190871369295,5.809128630705394,4.979253112033195,2.0746887966804977
E00107085,293,142,136,105,37,68,4,0,4,27,13,14,6,10,6,6,6,0,0,0,0,0,0,0,4,141,91,15,21,7,7,48.4641638225256,46.41638225255973,35.83617747440273,12.627986348122866,23.208191126279864,1.3651877133105803,0,1.3651877133105803,9.215017064846416,4.436860068259386,4.778156996587031,2.04778156996587,3.4129692832764507,2.04778156996587,2.04778156996587,2.04778156996587,0,0,0,0,0,0,0,1.3651877133105803,48.122866894197955,31.058020477815703,5.1194539249146755,7.167235494880546,2.3890784982935154,2.3890784982935154
E00107086,362,175,174,138,34,104,7,2,5,29,16,13,1,7,4,4,4,0,0,0,0,0,0,0,3,180,140,14,15,8,3,48.34254143646409,48.06629834254144,38.12154696132597,9.392265193370166,28.7292817679558,1.9337016574585635,0.5524861878453038,1.3812154696132597,8.011049723756907,4.41988950276243,3.591160220994475,0.2762430939226519,1.9337016574585635,1.1049723756906076,1.1049723756906076,1.1049723756906076,0,0,0,0,0,0,0,0.8287292817679558,49.72375690607735,38.67403314917127,3.867403314917127,4.143646408839778,2.209944751381215,0.8287292817679558
E00107087,172,95,88,75,25,50,2,0,2,11,6,5,7,1,1,1,1,0,0,0,0,0,0,0,0,76,38,4,12,15,7,55.23255813953488,51.162790697674424,43.604651162790695,14.534883720930234,29.069767441860467,1.1627906976744187,0,1.1627906976744187,6.395348837209303,3.488372093023256,2.9069767441860463,4.069767441860465,0.5813953488372093,0.5813953488372093,0.5813953488372093,0.5813953488372093,0,0,0,0,0,0,0,0,44.18604651162791,22.093023255813954,2.3255813953488373,6.976744186046512,8.720930232558139,4.069767441860465
E00107088,333,222,214,160,46,114,7,3,4,47,26,21,8,7,6,6,5,1,0,0,0,0,0,0,1,104,66,9,13,8,8,66.66666666666666,64.26426426426426,48.048048048048045,13.813813813813812,34.234234234234236,2.1021021021021022,0.9009009009009009,1.2012012012012012,14.114114114114114,7.807807807807808,6.306306306306306,2.4024024024024024,2.1021021021021022,1.8018018018018018,1.8018018018018018,1.5015015015015014,0.3003003003003003,0,0,0,0,0,0,0.3003003003003003,31.23123123123123,19.81981981981982,2.7027027027027026,3.903903903903904,2.4024024024024024,2.4024024024024024
E00107089,288,151,145,105,35,70,5,1,4,35,19,16,6,1,1,1,0,1,0,0,0,0,0,0,0,136,91,13,18,8,6,52.43055555555556,50.34722222222222,36.45833333333333,12.152777777777777,24.305555555555554,1.7361111111111112,0.3472222222222222,1.3888888888888888,12.152777777777777,6.597222222222222,5.555555555555555,2.083333333333333,0.3472222222222222,0.3472222222222222,0.3472222222222222,0,0.3472222222222222,0,0,0,0,0,0,0,47.22222222222222,31.59722222222222,4.513888888888888,6.25,2.7777777777777777,2.083333333333333
E00107090,224,126,122,93,31,62,5,1,4,24,11,13,4,2,0,0,0,0,0,0,0,0,0,0,2,96,76,7,5,0,8,56.25,54.46428571428571,41.517857142857146,13.839285714285715,27.67857142857143,2.232142857142857,0.4464285714285714,1.7857142857142856,10.714285714285714,4.910714285714286,5.803571428571429,1.7857142857142856,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0.8928571428571428,42.857142857142854,33.92857142857143,3.125,2.232142857142857,0,3.571428571428571
E00107091,263,127,125,100,36,64,4,0,4,21,11,10,2,2,2,2,2,0,0,0,0,0,0,0,0,134,115,6,9,3,1,48.28897338403042,47.52851711026616,38.02281368821293,13.688212927756654,24.334600760456272,1.520912547528517,0,1.520912547528517,7.984790874524715,4.182509505703422,3.802281368821293,0.7604562737642585,0.7604562737642585,0.7604562737642585,0.7604562737642585,0.7604562737642585,0,0,0,0,0,0,0,0,50.950570342205324,43.72623574144487,2.2813688212927756,3.4220532319391634,1.1406844106463878,0.38022813688212925
E00107092,252,121,120,91,31,60,3,0,3,26,11,15,1,10,4,3,3,0,0,0,0,1,1,0,6,121,90,7,16,6,2,48.01587301587302,47.61904761904761,36.11111111111111,12.3015873015873,23.809523809523807,1.1904761904761905,0,1.1904761904761905,10.317460317460316,4.365079365079365,5.952380952380952,0.3968253968253968,3.968253968253968,1.5873015873015872,1.1904761904761905,1.1904761904761905,0,0,0,0,0.3968253968253968,0.3968253968253968,0,2.380952380952381,48.01587301587302,35.714285714285715,2.7777777777777777,6.349206349206349,2.380952380952381,0.7936507936507936
E00107093,203,97,93,61,28,33,4,0,4,28,14,14,4,1,1,1,1,0,0,0,0,0,0,0,0,105,59,9,15,17,5,47.783251231527096,45.812807881773395,30.049261083743843,13.793103448275861,16.25615763546798,1.9704433497536946,0,1.9704433497536946,13.793103448275861,6.896551724137931,6.896551724137931,1.9704433497536946,0.49261083743842365,0.49261083743842365,0.49261083743842365,0.49261083743842365,0,0,0,0,0,0,0,0,51.724137931034484,29.064039408866993,4.433497536945813,7.389162561576355,8.374384236453201,2.4630541871921183
