OA,ts0620001,ts0620002,ts0620003,ts0620004,ts0620005,ts0620006,ts0620007,ts0620008,ts0620009,ts0620010,ts0620002_PCT,ts0620003_PCT,ts0620004_PCT,ts0620005_PCT,ts0620006_PCT,ts0620007_PCT,ts0620008_PCT,ts0620009_PCT,ts0620010_PCT
E00100026,242,40,40,33,34,17,28,25,12,13,16.528925619834713,16.528925619834713,13.636363636363635,14.049586776859504,7.024793388429752,11.570247933884298,10.330578512396695,4.958677685950414,5.371900826446281
E00100027,295,58,76,22,81,16,13,14,8,7,19.661016949152543,25.76271186440678,7.457627118644068,27.45762711864407,5.423728813559322,4.406779661016949,4.745762711864407,2.711864406779661,2.3728813559322033
E00100028,336,69,72,32,86,8,19,19,15,16,20.535714285714285,21.428571428571427,9.523809523809524,25.595238095238095,2.380952380952381,5.654761904761905,5.654761904761905,4.464285714285714,4.761904761904762
E00100029,258,58,57,23,51,11,15,23,12,8,22.48062015503876,22.093023255813954,8.914728682170542,19.767441860465116,4.263565891472868,5.813953488372093,8.914728682170542,4.651162790697675,3.10077519379845
E00100030,231,22,44,30,49,16,25,20,16,9,9.523809523809524,19.047619047619047,12.987012987012985,21.21212121212121,6.926406926406926,10.822510822510822,8.658008658008658,6.926406926406926,3.896103896103896
E00100031,327,69,97,42,46,9,20,16,14,14,21.100917431192663,29.66360856269113,12.844036697247708,14.067278287461773,2.7522935779816518,6.116207951070336,4.892966360856269,4.281345565749235,4.281345565749235
E00100032,232,40,51,23,34,17,25,23,9,10,17.24137931034483,21.982758620689655,9.913793103448276,14.655172413793101,7.327586206896551,10.775862068965516,9.913793103448276,3.8793103448275863,4.310344827586207
E00100033,241,40,69,29,46,7,20,12,8,10,16.59751037344398,28.63070539419087,12.033195020746888,19.08713692946058,2.904564315352697,8.29875518672199,4.979253112033195,3.319502074688797,4.149377593360995
E00100034,298,60,67,36,56,11,25,23,11,9,20.13422818791946,22.483221476510067,12.080536912751679,18.79194630872483,3.691275167785235,8.389261744966444,7.718120805369128,3.691275167785235,3.0201342281879198
E00100035,265,61,68,25,55,5,17,16,8,10,23.0188679245283,25.660377358490567,9.433962264150944,20.754716981132077,1.8867924528301887,6.415094339622642,6.037735849056604,3.018867924528302,3.7735849056603774
E00100036,207,40,50,22,54,5,11,10,8,7,19.32367149758454,24.154589371980677,10.628019323671497,26.08695652173913,2.4154589371980677,5.314009661835748,4.830917874396135,3.864734299516908,3.3816425120772946
