OA,ts0670001,ts0670002,ts0670003,ts0670004,ts0670005,ts0670006,ts0670007,ts0670008,ts0670002_PCT,ts0670003_PCT,ts0670004_PCT,ts0670005_PCT,ts0670006_PCT,ts0670007_PCT,ts0670008_PCT
E00027655,333,116,24,31,15,48,87,12,34.83483483483483,7.207207207207207,9.30930930930931,4.504504504504505,14.414414414414415,26.126126126126124,3.6036036036036037
E00027656,191,52,20,26,13,26,46,8,27.225130890052355,10.471204188481675,13.612565445026178,6.806282722513089,13.612565445026178,24.083769633507853,4.18848167539267
E00027657,310,39,21,46,20,66,112,6,12.580645161290322,6.774193548387098,14.838709677419354,6.451612903225806,21.29032258064516,36.12903225806451,1.935483870967742
E00027658,284,28,20,35,14,68,115,4,9.859154929577464,7.042253521126761,12.323943661971832,4.929577464788732,23.943661971830984,40.49295774647887,1.4084507042253522
E00027659,159,50,19,23,12,21,24,10,31.446540880503143,11.949685534591195,14.465408805031446,7.547169811320755,13.20754716981132,15.09433962264151,6.289308176100629
E00027661,171,48,26,33,8,22,27,7,28.07017543859649,15.204678362573098,19.298245614035086,4.678362573099415,12.865497076023392,15.789473684210526,4.093567251461988
E00027662,311,62,43,45,19,56,77,9,19.935691318327976,13.826366559485532,14.469453376205788,6.109324758842444,18.006430868167204,24.758842443729904,2.8938906752411575
E00027663,193,64,23,26,17,25,28,10,33.160621761658035,11.917098445595855,13.471502590673575,8.808290155440414,12.953367875647666,14.507772020725387,5.181347150259067
E00027664,248,69,36,44,13,24,52,10,27.82258064516129,14.516129032258066,17.741935483870968,5.241935483870968,9.67741935483871,20.967741935483872,4.032258064516129
E00027665,288,76,39,54,19,45,48,7,26.38888888888889,13.541666666666666,18.75,6.597222222222222,15.625,16.666666666666664,2.430555555555556
E00027666,187,65,21,22,15,32,32,0,34.75935828877005,11.229946524064172,11.76470588235294,8.0213903743315509,17.11229946524064,17.11229946524064,0
E00027667,193,55,19,29,9,32,41,8,28.497409326424872,9.844559585492227,15.025906735751295,4.66321243523316,16.580310880829018,21.243523316062177,4.145077720207254
E00027668,212,57,24,27,14,29,54,7,26.88679245283019,11.320754716981133,12.735849056603774,6.60377358490566,13.679245283018867,25.471698113207548,3.30188679245283
E00027669,193,16,13,30,11,28,91,4,8.290155440414509,6.7357512953367875,15.544041450777202,5.699481865284974,14.507772020725387,47.15025906735752,2.072538860103627
E00027670,376,63,46,43,25,83,109,7,16.75531914893617,12.23404255319149,11.436170212765957,6.648936170212766,22.074468085106382,28.98936170212766,1.8617021276595744
E00027671,309,66,49,52,18,53,59,12,21.35922330097087,15.857605177993527,16.828478964401295,5.825242718446602,17.15210355987055,19.093851132686083,3.8834951456310676
E00027672,217,26,22,39,14,38,73,5,11.981566820276496,10.138248847926267,17.972350230414747,6.451612903225806,17.51152073732719,33.6405529953917,2.3041474654377883
E00027673,200,40,14,28,15,38,60,5,20,7.000000000000001,14.000000000000002,7.5,19,30,2.5
E00027674,264,53,34,24,15,42,90,6,20.075757575757574,12.878787878787879,9.090909090909092,5.681818181818182,15.909090909090908,34.090909090909086,2.272727272727273
E00027675,312,62,36,42,22,56,89,5,19.871794871794872,11.538461538461538,13.461538461538462,7.051282051282051,17.94871794871795,28.525641025641026,1.6025641025641024
E00027676,248,84,23,26,15,45,46,9,33.87096774193548,9.274193548387096,10.483870967741936,6.048387096774194,18.14516129032258,18.548387096774192,3.6290322580645165
E00027677,302,46,28,57,20,62,76,13,15.2317880794702,9.271523178807946,18.874172185430464,6.622516556291391,20.52980132450331,25.165562913907287,4.304635761589404
E00027678,310,81,33,40,21,49,79,7,26.129032258064516,10.64516129032258,12.903225806451612,6.774193548387098,15.806451612903224,25.483870967741932,2.258064516129032
E00027679,319,97,37,47,13,52,57,16,30.407523510971785,11.598746081504702,14.733542319749215,4.075235109717868,16.30094043887147,17.86833855799373,5.015673981191222
E00027680,268,71,28,36,18,49,61,5,26.492537313432834,10.44776119402985,13.432835820895523,6.7164179104477615,18.28358208955224,22.761194029850746,1.8656716417910446
E00027681,318,78,30,63,18,47,71,11,24.528301886792452,9.433962264150944,19.81132075471698,5.660377358490567,14.779874213836477,22.32704402515723,3.459119496855346
E00027682,156,52,15,17,9,20,41,2,33.33333333333333,9.615384615384617,10.897435897435898,5.769230769230769,12.82051282051282,26.282051282051285,1.282051282051282
E00027683,172,64,12,22,17,23,28,6,37.2093023255814,6.976744186046512,12.790697674418606,9.883720930232558,13.372093023255813,16.27906976744186,3.488372093023256
E00027684,297,71,31,57,19,44,64,11,23.905723905723907,10.437710437710438,19.19191919191919,6.397306397306397,14.814814814814813,21.548821548821547,3.7037037037037033
E00027685,298,79,41,44,9,57,55,13,26.51006711409396,13.758389261744966,14.76510067114094,3.0201342281879198,19.12751677852349,18.456375838926174,4.3624161073825505
E00027686,235,49,30,32,20,46,52,6,20.851063829787233,12.76595744680851,13.617021276595745,8.51063829787234,19.574468085106382,22.127659574468083,2.553191489361702
E00027687,308,104,30,48,21,35,59,11,33.76623376623377,9.740259740259742,15.584415584415584,6.8181818181818175,11.363636363636363,19.155844155844157,3.571428571428571
E00027688,229,61,23,37,18,27,55,8,26.637554585152838,10.043668122270741,16.157205240174672,7.860262008733625,11.790393013100436,24.017467248908297,3.4934497816593884
E00027689,225,45,19,28,10,51,62,10,20,8.444444444444445,12.444444444444445,4.444444444444445,22.666666666666664,27.555555555555557,4.444444444444445
E00027690,247,98,20,35,4,39,41,10,39.67611336032389,8.097165991902834,14.17004048582996,1.6194331983805668,15.789473684210526,16.599190283400812,4.048582995951417
E00027691,326,101,33,37,14,42,83,16,30.981595092024538,10.122699386503067,11.349693251533742,4.294478527607362,12.883435582822086,25.4601226993865,4.9079754601226995
E00027693,282,90,33,31,20,47,54,7,31.914893617021278,11.702127659574469,10.99290780141844,7.092198581560284,16.666666666666664,19.148936170212767,2.4822695035460995
E00027694,281,62,33,41,18,41,74,12,22.064056939501782,11.743772241992882,14.590747330960854,6.405693950177936,14.590747330960854,26.334519572953734,4.270462633451958
E00027695,330,110,47,35,9,37,77,15,33.33333333333333,14.242424242424242,10.606060606060606,2.727272727272727,11.212121212121213,23.333333333333332,4.545454545454546
E00027696,272,82,24,18,17,30,95,6,30.14705882352941,8.823529411764707,6.61764705882353,6.25,11.029411764705882,34.92647058823529,2.2058823529411766
E00027697,270,80,23,28,9,35,87,8,29.629629629629626,8.518518518518519,10.37037037037037,3.3333333333333335,12.962962962962962,32.22222222222222,2.9629629629629632
E00027698,340,86,42,48,8,54,85,17,25.294117647058822,12.352941176470589,14.117647058823529,2.3529411764705883,15.88235294117647,25,5
E00027699,382,132,52,42,7,42,87,20,34.55497382198953,13.612565445026178,10.99476439790576,1.832460732984293,10.99476439790576,22.774869109947645,5.2356020942408374
E00027700,331,99,49,44,11,37,80,11,29.909365558912388,14.803625377643503,13.293051359516618,3.3232628398791544,11.178247734138973,24.169184290030213,3.3232628398791544
E00027701,365,109,35,58,8,50,77,28,29.863013698630137,9.58904109589041,15.890410958904111,2.191780821917808,13.698630136986301,21.095890410958905,7.671232876712329
E00027702,277,42,36,36,19,56,74,14,15.162454873646208,12.996389891696749,12.996389891696749,6.859205776173286,20.216606498194945,26.714801444043324,5.054151624548736
E00027703,337,109,44,31,13,52,70,18,32.34421364985163,13.056379821958458,9.198813056379821,3.857566765578635,15.43026706231454,20.77151335311573,5.341246290801187
E00027704,266,68,39,33,8,45,62,11,25.563909774436087,14.661654135338345,12.406015037593985,3.007518796992481,16.917293233082706,23.308270676691727,4.135338345864661
E00027705,310,87,38,45,7,59,64,10,28.064516129032256,12.258064516129032,14.516129032258066,2.258064516129032,19.032258064516128,20.64516129032258,3.225806451612903
E00027706,230,73,21,41,13,29,46,7,31.73913043478261,9.130434782608695,17.82608695652174,5.6521739130434785,12.608695652173912,20,3.0434782608695654
E00027707,250,64,18,46,9,46,62,5,25.6,7.199999999999999,18.4,3.5999999999999996,18.4,24.8,2
E00027708,322,97,32,43,12,39,81,18,30.124223602484474,9.937888198757763,13.354037267080745,3.7267080745341614,12.111801242236025,25.15527950310559,5.590062111801243
E00027709,300,90,35,49,9,38,66,13,30,11.666666666666666,16.333333333333332,3,12.666666666666668,22,4.333333333333334
E00027710,300,87,40,43,12,41,66,11,28.999999999999996,13.333333333333334,14.333333333333334,4,13.666666666666666,22,3.6666666666666665
E00027711,207,76,15,34,10,26,46,0,36.71497584541063,7.246376811594203,16.425120772946862,4.830917874396135,12.560386473429952,22.22222222222222,0
E00027712,308,90,49,33,18,40,69,9,29.22077922077922,15.909090909090908,10.714285714285714,5.844155844155844,12.987012987012985,22.4025974025974,2.922077922077922
