OA,ts0390001,ts0390002,ts0390003,ts0390004,ts0390005,ts0390006,ts0390007,ts0390008,ts0390009,ts0390002_PCT,ts0390003_PCT,ts0390004_PCT,ts0390005_PCT,ts0390006_PCT,ts0390007_PCT,ts0390008_PCT,ts0390009_PCT
E00027655,363,342,7,4,3,4,1,3,10,94.21487603305785,1.9283746556473829,1.1019283746556474,0.8264462809917356,1.1019283746556474,0.27548209366391185,0.8264462809917356,2.7548209366391188
E00027656,252,224,9,8,1,9,4,5,10,88.88888888888889,3.571428571428571,3.1746031746031744,0.3968253968253968,3.571428571428571,1.5873015873015872,1.984126984126984,3.968253968253968
E00027657,373,340,16,13,3,9,1,8,8,91.15281501340483,4.289544235924933,3.485254691689008,0.8042895442359249,2.4128686327077746,0.2680965147453083,2.1447721179624666,2.1447721179624666
E00027658,332,302,21,12,9,1,1,0,8,90.96385542168674,6.325301204819277,3.614457831325301,2.710843373493976,0.30120481927710846,0.30120481927710846,0,2.4096385542168677
E00027659,183,171,8,1,7,2,0,2,2,93.44262295081968,4.371584699453552,0.546448087431694,3.825136612021858,1.092896174863388,0,1.092896174863388,1.092896174863388
E00027661,193,177,6,3,3,5,0,5,5,91.70984455958549,3.1088082901554404,1.5544041450777202,1.5544041450777202,2.5906735751295336,0,2.5906735751295336,2.5906735751295336
E00027662,344,320,12,6,6,6,2,4,6,93.02325581395348,3.488372093023256,1.744186046511628,1.744186046511628,1.744186046511628,0.5813953488372093,1.1627906976744187,1.744186046511628
E00027663,228,205,2,1,1,7,0,7,14,89.91228070175438,0.8771929824561403,0.43859649122807015,0.43859649122807015,3.070175438596491,0,3.070175438596491,6.140350877192982
E00027664,352,329,8,3,5,8,4,4,7,93.4659090909091,2.272727272727273,0.8522727272727272,1.4204545454545454,2.272727272727273,1.1363636363636365,1.1363636363636365,1.9886363636363635
E00027665,362,319,14,11,3,6,3,3,23,88.12154696132598,3.867403314917127,3.0386740331491713,0.8287292817679558,1.6574585635359116,0.8287292817679558,0.8287292817679558,6.353591160220995
E00027666,219,202,3,2,1,6,4,2,8,92.23744292237443,1.36986301369863,0.91324200913242,0.45662100456621,2.73972602739726,1.82648401826484,0.91324200913242,3.65296803652968
E00027667,234,207,11,9,2,11,8,3,5,88.46153846153845,4.700854700854701,3.8461538461538463,0.8547008547008548,4.700854700854701,3.418803418803419,1.282051282051282,2.1367521367521367
