OA,ts0250001,ts0250002,ts0250003,ts0250004,ts0250005,ts0250002_PCT,ts0250003_PCT,ts0250004_PCT,ts0250005_PCT
W00006943,115,114,0,0,1,99.1304347826087,0,0,0.8695652173913043
W00006944,175,175,0,0,0,100,0,0,0
W00006945,119,119,0,0,0,100,0,0,0
W00006946,147,143,2,1,1,97.27891156462584,1.3605442176870748,0.6802721088435374,0.6802721088435374
W00006947,114,109,5,0,0,95.6140350877193,4.385964912280701,0,0
W00006948,128,123,1,1,3,96.09375,0.78125,0.78125,2.34375
W00006949,183,183,0,0,0,100,0,0,0
W00006950,115,115,0,0,0,100,0,0,0
W00006951,130,130,0,0,0,100,0,0,0
W00006952,122,122,0,0,0,100,0,0,0
W00006953,128,128,0,0,0,100,0,0,0
W00006954,141,139,1,0,1,98.581560283687935,0.7092198581560284,0,0.7092198581560284
W00006955,124,122,2,0,0,98.38709677419355,1.6129032258064515,0,0
W00006956,139,139,0,0,0,100,0,0,0
W00006957,120,117,1,0,2,97.5,0.8333333333333334,0,1.6666666666666667
W00006958,134,131,1,0,2,97.76119402985076,0.7462686567164178,0,1.4925373134328357
W00006959,135,131,2,0,2,97.03703703703704,1.4814814814814816,0,1.4814814814814816
W00006960,138,138,0,0,0,100,0,0,0
W00006961,127,123,1,0,3,96.8503937007874,0.7874015748031495,0,2.3622047244094486
W00006962,113,111,1,1,0,98.23008849557522,0.8849557522123894,0.8849557522123894,0
W00006963,145,142,1,0,2,97.93103448275862,0.6896551724137931,0,1.3793103448275863
W00006964,125,124,0,0,1,99.2,0,0,0.8
W00006965,120,116,3,0,1,96.66666666666667,2.5,0,0.8333333333333334
W00006966,132,129,3,0,0,97.72727272727273,2.272727272727273,0,0
W00006968,130,130,0,0,0,100,0,0,0
W00006969,145,144,1,0,0,99.3103448275862,0.6896551724137931,0,0
W00006970,214,213,1,0,0,99.53271028037383,0.46728971962616817,0,0
W00006971,90,89,0,0,1,98.88888888888889,0,0,1.1111111111111112
W00006972,145,140,2,1,2,96.55172413793103,1.3793103448275863,0.6896551724137931,1.3793103448275863
W00006973,144,142,1,1,0,98.61111111111111,0.6944444444444444,0.6944444444444444,0
W00006974,117,115,1,0,1,98.29059829059828,0.8547008547008548,0,0.8547008547008548
W00006975,155,154,1,0,0,99.35483870967742,0.6451612903225806,0,0
W00006976,131,130,1,0,0,99.23664122137404,0.7633587786259541,0,0
W00006977,153,150,2,0,1,98.0392156862745,1.3071895424836601,0,0.6535947712418301
W00006978,137,136,1,0,0,99.27007299270073,0.7299270072992701,0,0
W00006979,131,131,0,0,0,100,0,0,0
W00006980,113,112,1,0,0,99.11504424778761,0.8849557522123894,0,0
W00006981,123,117,3,0,3,95.1219512195122,2.4390243902439024,0,2.4390243902439024
W00006982,116,115,0,0,1,99.13793103448276,0,0,0.8620689655172413
W00006983,150,150,0,0,0,100,0,0,0
W00006984,136,134,0,0,2,98.52941176470588,0,0,1.4705882352941175
W00006985,121,119,1,0,1,98.34710743801654,0.8264462809917356,0,0.8264462809917356
W00006986,133,132,1,0,0,99.24812030075188,0.7518796992481203,0,0
W00006987,137,134,0,2,1,97.8102189781022,0,1.4598540145985401,0.7299270072992701
W00006988,161,159,0,0,2,98.75776397515527,0,0,1.2422360248447204
W00006989,124,121,2,0,1,97.58064516129032,1.6129032258064515,0,0.8064516129032258
W00006990,118,118,0,0,0,100,0,0,0
W00006991,143,139,4,0,0,97.2027972027972,2.797202797202797,0,0
W00006992,128,125,1,2,0,97.65625,0.78125,1.5625,0
W00006993,186,182,1,1,2,97.84946236559139,0.5376344086021506,0.5376344086021506,1.0752688172043012
W00006994,169,167,1,0,1,98.81656804733728,0.591715976331361,0,0.591715976331361
W00006995,174,173,1,0,0,99.42528735632183,0.5747126436781609,0,0
W00006996,109,109,0,0,0,100,0,0,0
W00006997,121,118,2,1,0,97.52066115702479,1.6528925619834711,0.8264462809917356,0
W00006998,120,116,2,1,1,96.66666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334
W00006999,118,117,0,0,1,99.15254237288136,0,0,0.847457627118644
W00007000,118,118,0,0,0,100,0,0,0
W00007001,113,113,0,0,0,100,0,0,0
W00007002,140,138,0,1,1,98.57142857142858,0,0.7142857142857143,0.7142857142857143
W00007003,142,140,2,0,0,98.59154929577466,1.4084507042253522,0,0
W00007004,137,127,4,3,3,92.7007299270073,2.9197080291970803,2.18978102189781,2.18978102189781
W00007005,120,120,0,0,0,100,0,0,0
W00007006,126,123,0,3,0,97.61904761904762,0,2.380952380952381,0
W00007007,126,124,2,0,0,98.4126984126984,1.5873015873015872,0,0
W00007008,136,134,1,1,0,98.52941176470588,0.7352941176470588,0.7352941176470588,0
W00007009,121,118,0,2,1,97.52066115702479,0,1.6528925619834711,0.8264462809917356
W00007010,113,112,1,0,0,99.11504424778761,0.8849557522123894,0,0
W00007011,139,137,1,1,0,98.56115107913669,0.7194244604316548,0.7194244604316548,0
W00007012,121,117,1,1,2,96.69421487603306,0.8264462809917356,0.8264462809917356,1.6528925619834711
W00007013,129,129,0,0,0,100,0,0,0
W00007014,112,110,1,0,1,98.21428571428571,0.8928571428571428,0,0.8928571428571428
W00007015,156,154,2,0,0,98.71794871794873,1.282051282051282,0,0
W00007016,121,120,0,0,1,99.17355371900827,0,0,0.8264462809917356
W00007017,121,120,1,0,0,99.17355371900827,0.8264462809917356,0,0
W00007018,109,108,1,0,0,99.08256880733946,0.9174311926605505,0,0
W00007019,129,126,1,0,2,97.67441860465115,0.7751937984496124,0,1.550387596899225
W00007020,143,136,2,0,5,95.1048951048951,1.3986013986013985,0,3.4965034965034967
