OA,ts0180001,ts0180002,ts0180003,ts0180004,ts0180005,ts0180006,ts0180007,ts0180008,ts0180009,ts0180010,ts0180011,ts0180012,ts0180013,ts0180014,ts0180015,ts0180016,ts0180017,ts0180018,ts0180019,ts0180002_PCT,ts0180003_PCT,ts0180004_PCT,ts0180005_PCT,ts0180006_PCT,ts0180007_PCT,ts0180008_PCT,ts0180009_PCT,ts0180010_PCT,ts0180011_PCT,ts0180012_PCT,ts0180013_PCT,ts0180014_PCT,ts0180015_PCT,ts0180016_PCT,ts0180017_PCT,ts0180018_PCT,ts0180019_PCT
E00153157,272,244,28,4,1,0,2,1,1,1,5,2,7,4,0,0,0,0,0,89.70588235294117,10.294117647058822,1.4705882352941175,0.3676470588235294,0,0.7352941176470588,0.3676470588235294,0.3676470588235294,0.3676470588235294,1.8382352941176472,0.7352941176470588,2.5735294117647056,1.4705882352941175,0,0,0,0,0
E00153158,288,250,38,7,4,1,4,1,3,0,5,3,8,1,1,0,0,0,0,86.80555555555556,13.194444444444445,2.430555555555556,1.3888888888888888,0.3472222222222222,1.3888888888888888,0.3472222222222222,1.0416666666666665,0,1.7361111111111112,1.0416666666666665,2.7777777777777777,0.3472222222222222,0.3472222222222222,0,0,0,0
E00153159,398,384,14,2,1,0,3,0,0,1,0,3,2,2,0,0,0,0,0,96.4824120603015,3.5175879396984926,0.5025125628140703,0.25125628140703515,0,0.7537688442211055,0,0,0.25125628140703515,0,0.7537688442211055,0.5025125628140703,0.5025125628140703,0,0,0,0,0
E00153160,334,314,20,2,2,1,2,0,1,1,5,2,4,0,0,0,0,0,0,94.01197604790418,5.9880239520958085,0.5988023952095809,0.5988023952095809,0.29940119760479045,0.5988023952095809,0,0.29940119760479045,0.29940119760479045,1.4970059880239521,0.5988023952095809,1.1976047904191618,0,0,0,0,0,0
E00153161,270,251,19,1,1,3,1,0,1,1,4,3,1,3,0,0,0,0,0,92.96296296296296,7.037037037037037,0.3703703703703704,0.3703703703703704,1.1111111111111112,0.3703703703703704,0,0.3703703703703704,0.3703703703703704,1.4814814814814816,1.1111111111111112,0.3703703703703704,1.1111111111111112,0,0,0,0,0
E00153162,360,342,18,8,0,1,2,0,0,1,0,1,4,1,0,0,0,0,0,95,5,2.2222222222222223,0,0.2777777777777778,0.5555555555555556,0,0,0.2777777777777778,0,0.2777777777777778,1.1111111111111112,0.2777777777777778,0,0,0,0,0
E00153163,289,273,16,3,0,1,0,0,1,0,1,5,5,0,0,0,0,0,0,94.4636678200692,5.536332179930796,1.0380622837370241,0,0.34602076124567477,0,0,0.34602076124567477,0,0.34602076124567477,1.7301038062283738,1.7301038062283738,0,0,0,0,0,0
E00153194,186,173,13,3,1,1,0,1,0,0,1,1,5,0,0,0,0,0,0,93.01075268817203,6.989247311827956,1.6129032258064515,0.5376344086021506,0.5376344086021506,0,0.5376344086021506,0,0,0.5376344086021506,0.5376344086021506,2.6881720430107525,0,0,0,0,0,0
E00153195,291,284,7,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,97.59450171821305,2.405498281786942,1.0309278350515463,0.3436426116838488,0,0,0,0,0,0,0,1.0309278350515463,0,0,0,0,0,0
E00153196,273,269,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,98.53479853479854,1.465201465201465,0.3663003663003663,0.3663003663003663,0,0,0,0,0,0,0.3663003663003663,0,0.3663003663003663,0,0,0,0,0
