OA,ts0510001,ts0510002,ts0510003,ts0510004,ts0510005,ts0510006,ts0510007,ts0510008,ts0510009,ts0510010,ts0510002_PCT,ts0510003_PCT,ts0510004_PCT,ts0510005_PCT,ts0510006_PCT,ts0510007_PCT,ts0510008_PCT,ts0510009_PCT,ts0510010_PCT
E00054810,127,0,10,41,45,25,4,2,0,0,0,7.874015748031496,32.28346456692913,35.43307086614173,19.68503937007874,3.149606299212598,1.574803149606299,0,0
E00054811,132,0,48,36,30,15,3,0,0,0,0,36.36363636363637,27.27272727272727,22.727272727272727,11.363636363636363,2.272727272727273,0,0,0
E00054812,116,0,19,14,70,10,2,0,1,0,0,16.379310344827587,12.068965517241379,60.3448275862069,8.620689655172415,1.7241379310344827,0,0.8620689655172413,0
E00054813,114,0,16,65,22,8,1,2,0,0,0,14.035087719298245,57.01754385964912,19.298245614035086,7.017543859649122,0.8771929824561403,1.7543859649122806,0,0
E00054814,157,0,10,54,35,30,15,11,2,0,0,6.369426751592357,34.394904458598724,22.29299363057325,19.10828025477707,9.554140127388536,7.006369426751593,1.2738853503184715,0
E00054815,142,0,15,15,27,45,21,10,5,4,0,10.56338028169014,10.56338028169014,19.014084507042252,31.690140845070424,14.788732394366196,7.042253521126761,3.5211267605633805,2.8169014084507045
E00054816,126,0,12,55,20,20,14,3,2,0,0,9.523809523809524,43.65079365079365,15.873015873015872,15.873015873015872,11.11111111111111,2.380952380952381,1.5873015873015872,0
E00054817,139,0,36,59,25,13,2,3,1,0,0,25.899280575539567,42.44604316546763,17.985611510791365,9.352517985611511,1.4388489208633095,2.158273381294964,0.7194244604316548,0
E00054818,140,0,9,76,26,15,12,1,1,0,0,6.428571428571428,54.285714285714285,18.571428571428573,10.714285714285714,8.571428571428571,0.7142857142857143,0.7142857142857143,0
E00054819,129,0,30,42,33,16,7,1,0,0,0,23.25581395348837,32.55813953488372,25.581395348837212,12.4031007751938,5.426356589147287,0.7751937984496124,0,0
E00054820,117,0,27,46,29,11,2,0,2,0,0,23.076923076923077,39.31623931623932,24.786324786324787,9.401709401709402,1.7094017094017095,0,1.7094017094017095,0
E00054821,121,0,17,22,23,31,15,9,3,1,0,14.049586776859504,18.181818181818183,19.00826446280992,25.6198347107438,12.396694214876034,7.43801652892562,2.479338842975207,0.8264462809917356
E00054822,118,0,35,7,10,47,15,2,1,1,0,29.66101694915254,5.932203389830509,8.47457627118644,39.83050847457627,12.711864406779661,1.694915254237288,0.847457627118644,0.847457627118644
E00054823,128,0,17,32,50,16,12,1,0,0,0,13.28125,25,39.0625,12.5,9.375,0.78125,0,0
E00054824,151,1,51,37,26,19,9,3,5,0,0.6622516556291391,33.77483443708609,24.503311258278146,17.218543046357617,12.582781456953644,5.960264900662252,1.9867549668874174,3.3112582781456954,0
E00054825,221,15,109,75,15,4,3,0,0,0,6.787330316742081,49.321266968325794,33.93665158371041,6.787330316742081,1.809954751131222,1.3574660633484164,0,0,0
E00054826,177,0,5,13,34,45,44,19,11,6,0,2.824858757062147,7.344632768361582,19.2090395480226,25.423728813559322,24.858757062146893,10.734463276836157,6.214689265536723,3.389830508474576
E00054827,119,0,0,35,56,21,5,1,0,1,0,0,29.411764705882355,47.05882352941176,17.647058823529413,4.201680672268908,0.8403361344537815,0,0.8403361344537815
E00054828,120,0,19,37,51,10,3,0,0,0,0,15.833333333333332,30.833333333333336,42.5,8.333333333333332,2.5,0,0,0
