OA,ts0610001,ts0610002,ts0610003,ts0610004,ts0610005,ts0610006,ts0610007,ts0610008,ts0610009,ts0610010,ts0610011,ts0610012,ts0610002_PCT,ts0610003_PCT,ts0610004_PCT,ts0610005_PCT,ts0610006_PCT,ts0610007_PCT,ts0610008_PCT,ts0610009_PCT,ts0610010_PCT,ts0610011_PCT,ts0610012_PCT
E00108432,168,43,1,4,1,0,0,102,10,1,4,2,25.595238095238095,0.5952380952380952,2.380952380952381,0.5952380952380952,0,0,60.71428571428571,5.952380952380952,0.5952380952380952,2.380952380952381,1.1904761904761905
E00108433,152,47,0,1,0,0,0,88,8,3,3,2,30.92105263157895,0,0.6578947368421052,0,0,0,57.89473684210527,5.263157894736842,1.9736842105263157,1.9736842105263157,1.3157894736842104
E00108434,145,31,0,4,3,0,1,94,8,0,4,0,21.379310344827587,0,2.7586206896551726,2.0689655172413794,0,0.6896551724137931,64.82758620689654,5.517241379310345,0,2.7586206896551726,0
E00108435,200,84,0,3,0,0,0,98,5,0,6,4,42,0,1.5,0,0,0,49,2.5,0,3,2
E00108436,156,56,0,2,2,2,1,79,5,0,7,2,35.8974358974359,0,1.282051282051282,1.282051282051282,1.282051282051282,0.641025641025641,50.641025641025635,3.205128205128205,0,4.487179487179487,1.282051282051282
E00108437,146,55,0,3,3,0,1,76,1,0,6,1,37.67123287671233,0,2.054794520547945,2.054794520547945,0,0.684931506849315,52.054794520547944,0.684931506849315,0,4.10958904109589,0.684931506849315
E00108438,66,19,0,3,2,0,0,35,3,0,2,2,28.78787878787879,0,4.545454545454546,3.0303030303030303,0,0,53.03030303030303,4.545454545454546,0,3.0303030303030303,3.0303030303030303
E00108439,145,58,0,1,0,0,2,72,4,2,5,1,40,0,0.6896551724137931,0,0,1.3793103448275863,49.6551724137931,2.7586206896551726,1.3793103448275863,3.4482758620689653,0.6896551724137931
E00108440,141,44,0,7,0,0,0,81,2,4,2,1,31.20567375886525,0,4.964539007092199,0,0,0,57.446808510638306,1.4184397163120568,2.8368794326241136,1.4184397163120568,0.7092198581560284
E00108441,124,31,0,6,0,1,0,78,5,0,2,1,25,0,4.838709677419355,0,0.8064516129032258,0,62.903225806451616,4.032258064516129,0,1.6129032258064515,0.8064516129032258
E00108442,132,46,0,4,0,0,0,72,3,0,7,0,34.84848484848485,0,3.0303030303030303,0,0,0,54.54545454545454,2.272727272727273,0,5.303030303030303,0
E00108443,187,65,2,6,2,0,2,85,6,6,13,0,34.75935828877005,1.06951871657754,3.2085561497326207,1.06951871657754,0,1.06951871657754,45.45454545454545,3.2085561497326207,3.2085561497326207,6.951871657754011,0
E00108444,198,20,0,3,5,1,0,136,13,3,17,0,10.1010101010101,0,1.5151515151515151,2.525252525252525,0.5050505050505051,0,68.68686868686868,6.565656565656567,1.5151515151515151,8.585858585858585,0
E00108445,183,51,0,1,0,1,1,108,6,1,13,1,27.86885245901639,0,0.546448087431694,0,0.546448087431694,0.546448087431694,59.01639344262295,3.278688524590164,0.546448087431694,7.103825136612022,0.546448087431694
E00108446,219,41,0,1,2,1,0,138,10,5,18,3,18.72146118721461,0,0.45662100456621,0.91324200913242,0.45662100456621,0,63.013698630136986,4.5662100456621,2.28310502283105,8.21917808219178,1.36986301369863
E00108447,230,70,0,8,0,0,1,114,8,5,23,1,30.434782608695656,0,3.4782608695652173,0,0,0.43478260869565216,49.56521739130435,3.4782608695652173,2.1739130434782608,10,0.43478260869565216
E00108449,173,51,0,1,1,0,1,93,10,1,12,3,29.47976878612717,0,0.5780346820809248,0.5780346820809248,0,0.5780346820809248,53.75722543352601,5.780346820809249,0.5780346820809248,6.9364161849710975,1.7341040462427744
E00108450,218,79,0,1,0,0,2,110,10,4,11,1,36.23853211009174,0,0.45871559633027525,0,0,0.9174311926605505,50.45871559633027,4.587155963302752,1.834862385321101,5.045871559633028,0.45871559633027525
E00108451,114,33,0,3,0,0,0,59,3,1,14,1,28.947368421052634,0,2.631578947368421,0,0,0,51.75438596491229,2.631578947368421,0.8771929824561403,12.280701754385964,0.8771929824561403
E00108452,208,31,1,2,3,0,1,137,8,4,21,0,14.903846153846153,0.4807692307692308,0.9615384615384616,1.4423076923076923,0,0.4807692307692308,65.86538461538461,3.8461538461538463,1.9230769230769231,10.096153846153847,0
