OA,ts0040001,ts0040002,ts0040003,ts0040004,ts0040005,ts0040006,ts0040007,ts0040008,ts0040009,ts0040010,ts0040011,ts0040012,ts0040013,ts0040014,ts0040015,ts0040002_PCT,ts0040003_PCT,ts0040004_PCT,ts0040005_PCT,ts0040006_PCT,ts0040007_PCT,ts0040008_PCT,ts0040009_PCT,ts0040010_PCT,ts0040011_PCT,ts0040012_PCT,ts0040013_PCT,ts0040014_PCT,ts0040015_PCT
E00136110,206,201,196,5,3,1,1,0,0,0,0,4,1,0,0,97.57281553398059,95.14563106796116,2.4271844660194173,1.4563106796116505,0.48543689320388345,0.48543689320388345,0,0,0,0,1.9417475728155338,0.48543689320388345,0,0
E00136111,201,199,193,5,3,2,0,0,1,1,0,2,0,0,0,99.00497512437812,96.01990049751244,2.4875621890547266,1.4925373134328357,0.9950248756218906,0,0,0.4975124378109453,0.4975124378109453,0,0.9950248756218906,0,0,0
E00136113,315,307,303,4,3,0,0,1,0,0,1,4,3,0,0,97.46031746031746,96.19047619047619,1.2698412698412698,0.9523809523809524,0,0,0.31746031746031744,0,0,0.31746031746031744,1.2698412698412698,0.9523809523809524,0,0
E00136114,235,229,220,9,9,0,0,0,0,0,1,3,2,0,0,97.44680851063829,93.61702127659575,3.829787234042553,3.829787234042553,0,0,0,0,0,0.425531914893617,1.276595744680851,0.851063829787234,0,0
E00136118,205,195,190,5,4,1,0,0,0,0,1,2,4,3,0,95.1219512195122,92.6829268292683,2.4390243902439024,1.951219512195122,0.4878048780487805,0,0,0,0,0.4878048780487805,0.975609756097561,1.951219512195122,1.4634146341463417,0
E00136119,277,268,252,16,6,5,5,0,0,0,4,5,0,0,0,96.75090252707581,90.97472924187726,5.776173285198556,2.166064981949458,1.8050541516245486,1.8050541516245486,0,0,0,1.444043321299639,1.8050541516245486,0,0,0
E00136121,155,153,152,1,1,0,0,0,0,0,2,0,0,0,0,98.70967741935483,98.06451612903226,0.6451612903225806,0.6451612903225806,0,0,0,0,0,1.2903225806451613,0,0,0,0
E00136123,159,156,152,3,3,0,0,0,1,1,1,2,0,0,0,98.11320754716981,95.59748427672956,1.8867924528301887,1.8867924528301887,0,0,0,0.628930817610063,0.628930817610063,0.628930817610063,1.257861635220126,0,0,0
E00136112,197,192,188,4,4,0,0,0,0,0,2,1,2,0,0,97.46192893401016,95.43147208121827,2.030456852791878,2.030456852791878,0,0,0,0,0,1.015228426395939,0.5076142131979695,1.015228426395939,0,0
E00136115,230,221,215,6,6,0,0,0,0,0,0,5,4,0,0,96.08695652173913,93.47826086956522,2.608695652173913,2.608695652173913,0,0,0,0,0,0,2.1739130434782608,1.7391304347826086,0,0
E00136116,248,246,242,4,3,1,0,0,0,0,0,2,0,0,0,99.19354838709677,97.58064516129032,1.6129032258064515,1.2096774193548387,0.4032258064516129,0,0,0,0,0,0.8064516129032258,0,0,0
E00136117,272,262,258,4,1,3,0,0,0,0,7,0,2,1,0,96.32352941176471,94.85294117647058,1.4705882352941175,0.3676470588235294,1.1029411764705883,0,0,0,0,2.5735294117647056,0,0.7352941176470588,0.3676470588235294,0
E00136120,273,271,261,6,3,1,1,1,4,4,2,0,0,0,0,99.26739926739927,95.6043956043956,2.197802197802198,1.098901098901099,0.3663003663003663,0.3663003663003663,0.3663003663003663,1.465201465201465,1.465201465201465,0.7326007326007326,0,0,0,0
E00136122,286,284,277,7,4,3,0,0,0,0,2,0,0,0,0,99.3006993006993,96.85314685314685,2.4475524475524475,1.3986013986013985,1.048951048951049,0,0,0,0,0.6993006993006993,0,0,0,0
