OA,ts0660001,ts0660002,ts0660003,ts0660004,ts0660005,ts0660006,ts0660007,ts0660008,ts0660009,ts0660010,ts0660011,ts0660012,ts0660013,ts0660014,ts0660015,ts0660016,ts0660017,ts0660018,ts0660019,ts0660020,ts0660021,ts0660022,ts0660023,ts0660024,ts0660025,ts0660026,ts0660027,ts0660028,ts0660029,ts0660030,ts0660031,ts0660002_PCT,ts0660003_PCT,ts0660004_PCT,ts0660005_PCT,ts0660006_PCT,ts0660007_PCT,ts0660008_PCT,ts0660009_PCT,ts0660010_PCT,ts0660011_PCT,ts0660012_PCT,ts0660013_PCT,ts0660014_PCT,ts0660015_PCT,ts0660016_PCT,ts0660017_PCT,ts0660018_PCT,ts0660019_PCT,ts0660020_PCT,ts0660021_PCT,ts0660022_PCT,ts0660023_PCT,ts0660024_PCT,ts0660025_PCT,ts0660026_PCT,ts0660027_PCT,ts0660028_PCT,ts0660029_PCT,ts0660030_PCT,ts0660031_PCT,RGN23NM
W00008328,202,99,84,78,25,53,2,0,2,4,1,3,15,4,1,1,1,0,0,0,0,0,0,0,3,99,9,10,25,35,20,49.00990099009901,41.584158415841586,38.613861386138616,12.376237623762377,26.237623762376238,0.9900990099009901,0,0.9900990099009901,1.9801980198019802,0.49504950495049505,1.4851485148514851,7.425742574257425,1.9801980198019802,0.49504950495049505,0.49504950495049505,0.49504950495049505,0,0,0,0,0,0,0,1.4851485148514851,49.00990099009901,4.455445544554455,4.9504950495049505,12.376237623762377,17.326732673267326,9.900990099009901,Wales
W00008329,326,224,200,169,38,131,5,0,5,26,12,14,24,9,7,7,7,0,0,0,0,0,0,0,2,93,35,11,19,8,20,68.71165644171779,61.34969325153374,51.84049079754601,11.65644171779141,40.1840490797546,1.5337423312883436,0,1.5337423312883436,7.975460122699387,3.6809815950920246,4.294478527607362,7.361963190184049,2.7607361963190185,2.147239263803681,2.147239263803681,2.147239263803681,0,0,0,0,0,0,0,0.6134969325153374,28.52760736196319,10.736196319018406,3.374233128834356,5.828220858895705,2.4539877300613497,6.134969325153374,Wales
W00008330,217,104,94,83,26,57,2,1,1,9,2,7,10,12,5,5,2,3,0,0,0,0,0,0,7,101,39,9,12,31,10,47.926267281105986,43.31797235023041,38.24884792626728,11.981566820276496,26.26728110599078,0.9216589861751152,0.4608294930875576,0.4608294930875576,4.147465437788019,0.9216589861751152,3.225806451612903,4.6082949308755765,5.529953917050691,2.3041474654377883,2.3041474654377883,0.9216589861751152,1.3824884792626728,0,0,0,0,0,0,3.225806451612903,46.54377880184332,17.972350230414747,4.147465437788019,5.529953917050691,14.285714285714285,4.6082949308755765,Wales
W00008331,199,81,79,67,11,56,5,0,5,7,6,1,2,4,2,1,1,0,0,0,0,1,1,0,2,114,95,5,5,2,7,40.7035175879397,39.698492462311556,33.66834170854271,5.527638190954774,28.14070351758794,2.512562814070352,0,2.512562814070352,3.5175879396984926,3.015075376884422,0.5025125628140703,1.0050251256281406,2.0100502512562812,1.0050251256281406,0.5025125628140703,0.5025125628140703,0,0,0,0,0.5025125628140703,0.5025125628140703,0,1.0050251256281406,57.286432160804026,47.73869346733669,2.512562814070352,2.512562814070352,1.0050251256281406,3.5175879396984926,Wales
W00008332,252,122,117,93,25,68,10,3,7,14,9,5,5,9,6,6,6,0,0,0,0,0,0,0,3,121,78,20,12,6,5,48.41269841269841,46.42857142857143,36.904761904761905,9.920634920634921,26.984126984126984,3.968253968253968,1.1904761904761905,2.7777777777777777,5.555555555555555,3.571428571428571,1.984126984126984,1.984126984126984,3.571428571428571,2.380952380952381,2.380952380952381,2.380952380952381,0,0,0,0,0,0,0,1.1904761904761905,48.01587301587302,30.952380952380953,7.936507936507936,4.761904761904762,2.380952380952381,1.984126984126984,Wales
W00008333,231,147,141,129,24,105,2,1,1,10,4,6,6,3,1,1,1,0,0,0,0,0,0,0,2,81,51,10,6,7,7,63.63636363636363,61.038961038961034,55.84415584415584,10.38961038961039,45.45454545454545,0.8658008658008658,0.4329004329004329,0.4329004329004329,4.329004329004329,1.7316017316017316,2.5974025974025974,2.5974025974025974,1.2987012987012987,0.4329004329004329,0.4329004329004329,0.4329004329004329,0,0,0,0,0,0,0,0.8658008658008658,35.064935064935064,22.07792207792208,4.329004329004329,2.5974025974025974,3.0303030303030303,3.0303030303030303,Wales
W00008334,166,75,68,53,17,36,0,0,0,15,3,12,7,1,0,0,0,0,0,0,0,0,0,0,1,90,49,0,8,27,6,45.18072289156627,40.963855421686745,31.92771084337349,10.240963855421686,21.686746987951807,0,0,0,9.036144578313253,1.8072289156626504,7.228915662650602,4.216867469879518,0.6024096385542169,0,0,0,0,0,0,0,0,0,0,0.6024096385542169,54.21686746987952,29.518072289156628,0,4.819277108433735,16.265060240963855,3.614457831325301,Wales
W00008335,266,139,131,107,26,81,6,1,5,18,7,11,8,10,10,10,6,4,0,0,0,0,0,0,0,117,78,15,8,7,9,52.255639097744364,49.24812030075188,40.225563909774436,9.774436090225564,30.451127819548873,2.2556390977443606,0.37593984962406013,1.8796992481203008,6.7669172932330826,2.631578947368421,4.135338345864661,3.007518796992481,3.7593984962406015,3.7593984962406015,3.7593984962406015,2.2556390977443606,1.5037593984962405,0,0,0,0,0,0,0,43.984962406015036,29.32330827067669,5.639097744360902,3.007518796992481,2.631578947368421,3.3834586466165413,Wales
W00008336,344,190,183,153,35,118,5,3,2,25,14,11,7,12,11,11,11,0,0,0,0,0,0,0,1,142,79,20,13,22,8,55.23255813953488,53.19767441860465,44.47674418604651,10.174418604651162,34.30232558139535,1.4534883720930232,0.872093023255814,0.5813953488372093,7.267441860465117,4.069767441860465,3.1976744186046515,2.0348837209302326,3.488372093023256,3.1976744186046515,3.1976744186046515,3.1976744186046515,0,0,0,0,0,0,0,0.29069767441860467,41.27906976744186,22.96511627906977,5.813953488372093,3.77906976744186,6.395348837209303,2.3255813953488373,Wales
W00008337,251,149,145,125,27,98,3,0,3,17,5,12,4,5,4,4,2,2,0,0,0,0,0,0,1,97,76,13,5,3,0,59.36254980079681,57.76892430278885,49.800796812749006,10.756972111553784,39.04382470119522,1.1952191235059761,0,1.1952191235059761,6.772908366533864,1.9920318725099602,4.780876494023905,1.593625498007968,1.9920318725099602,1.593625498007968,1.593625498007968,0.796812749003984,0.796812749003984,0,0,0,0,0,0,0.398406374501992,38.645418326693225,30.278884462151396,5.179282868525896,1.9920318725099602,1.1952191235059761,0,Wales
W00008338,243,158,147,132,31,101,1,0,1,14,7,7,11,5,4,4,4,0,0,0,0,0,0,0,1,80,60,10,2,4,4,65.02057613168725,60.49382716049383,54.32098765432099,12.757201646090536,41.56378600823045,0.411522633744856,0,0.411522633744856,5.761316872427984,2.880658436213992,2.880658436213992,4.526748971193416,2.05761316872428,1.646090534979424,1.646090534979424,1.646090534979424,0,0,0,0,0,0,0,0.411522633744856,32.92181069958848,24.691358024691358,4.11522633744856,0.823045267489712,1.646090534979424,1.646090534979424,Wales
W00008339,237,136,133,114,28,86,2,0,2,17,8,9,3,4,3,3,3,0,0,0,0,0,0,0,1,97,71,9,5,4,8,57.383966244725734,56.118143459915615,48.10126582278481,11.814345991561181,36.28691983122363,0.8438818565400843,0,0.8438818565400843,7.172995780590717,3.375527426160337,3.79746835443038,1.2658227848101267,1.6877637130801686,1.2658227848101267,1.2658227848101267,1.2658227848101267,0,0,0,0,0,0,0,0.42194092827004215,40.92827004219409,29.957805907172997,3.79746835443038,2.109704641350211,1.6877637130801686,3.375527426160337,Wales
W00008340,272,112,102,91,27,64,1,0,1,10,4,6,10,7,3,3,2,1,0,0,0,0,0,0,4,153,48,26,35,19,25,41.17647058823529,37.5,33.455882352941174,9.926470588235293,23.52941176470588,0.3676470588235294,0,0.3676470588235294,3.6764705882352944,1.4705882352941175,2.2058823529411766,3.6764705882352944,2.5735294117647056,1.1029411764705883,1.1029411764705883,0.7352941176470588,0.3676470588235294,0,0,0,0,0,0,1.4705882352941175,56.25,17.647058823529413,9.558823529411764,12.867647058823529,6.985294117647059,9.191176470588236,Wales
W00008341,219,113,108,103,32,71,1,1,0,4,2,2,5,7,6,5,4,1,0,0,0,1,1,0,1,99,47,8,18,14,12,51.598173515981735,49.31506849315068,47.03196347031963,14.61187214611872,32.42009132420091,0.45662100456621,0.45662100456621,0,1.82648401826484,0.91324200913242,0.91324200913242,2.28310502283105,3.1963470319634704,2.73972602739726,2.28310502283105,1.82648401826484,0.45662100456621,0,0,0,0.45662100456621,0.45662100456621,0,0.45662100456621,45.20547945205479,21.461187214611872,3.65296803652968,8.21917808219178,6.392694063926941,5.47945205479452,Wales
