OA,ts0150001,ts0150002,ts0150003,ts0150004,ts0150005,ts0150006,ts0150007,ts0150008,ts0150009,ts0150010,ts0150011,ts0150012,ts0150013,ts0150002_PCT,ts0150003_PCT,ts0150004_PCT,ts0150005_PCT,ts0150006_PCT,ts0150007_PCT,ts0150008_PCT,ts0150009_PCT,ts0150010_PCT,ts0150011_PCT,ts0150012_PCT,ts0150013_PCT
E00126192,321,315,0,2,0,0,0,1,1,0,0,0,2,98.13084112149532,0,0.6230529595015576,0,0,0,0.3115264797507788,0.3115264797507788,0,0,0,0.6230529595015576
E00126194,289,283,0,0,0,0,0,1,0,2,2,1,0,97.92387543252595,0,0,0,0,0,0.34602076124567477,0,0.6920415224913495,0.6920415224913495,0.34602076124567477,0
E00126195,286,277,0,1,0,3,0,1,1,1,0,2,0,96.85314685314685,0,0.34965034965034963,0,1.048951048951049,0,0.34965034965034963,0.34965034965034963,0.34965034965034963,0,0.6993006993006993,0
E00126196,255,252,0,1,0,1,0,1,0,0,0,0,0,98.82352941176471,0,0.39215686274509803,0,0.39215686274509803,0,0.39215686274509803,0,0,0,0,0
E00126197,321,314,1,2,0,1,0,1,1,0,0,1,0,97.81931464174455,0.3115264797507788,0.6230529595015576,0,0.3115264797507788,0,0.3115264797507788,0.3115264797507788,0,0,0.3115264797507788,0
E00126182,290,284,0,2,1,1,1,1,0,0,0,0,0,97.93103448275862,0,0.6896551724137931,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0,0,0,0,0
E00126183,258,253,0,2,1,0,0,1,0,0,0,1,0,98.06201550387597,0,0.7751937984496124,0.3875968992248062,0,0,0.3875968992248062,0,0,0,0.3875968992248062,0
E00126186,307,303,1,0,0,0,0,1,2,0,0,0,0,98.69706840390879,0.32573289902280134,0,0,0,0,0.32573289902280134,0.6514657980456027,0,0,0,0
E00126187,386,345,0,0,5,8,3,13,3,2,4,3,0,89.37823834196891,0,0,1.2953367875647668,2.072538860103627,0.7772020725388601,3.3678756476683938,0.7772020725388601,0.5181347150259068,1.0362694300518136,0.7772020725388601,0
E00126181,216,212,1,0,2,0,0,1,0,0,0,0,0,98.14814814814815,0.4629629629629629,0,0.9259259259259258,0,0,0.4629629629629629,0,0,0,0,0
E00126184,331,319,0,0,1,0,1,7,2,1,0,0,0,96.37462235649546,0,0,0.3021148036253776,0,0.3021148036253776,2.1148036253776437,0.6042296072507553,0.3021148036253776,0,0,0
E00126185,288,278,0,4,0,1,1,1,2,1,0,0,0,96.52777777777779,0,1.3888888888888888,0,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.6944444444444444,0.3472222222222222,0,0,0
E00126188,274,263,1,1,1,0,1,0,3,3,0,0,1,95.98540145985402,0.36496350364963503,0.36496350364963503,0.36496350364963503,0,0.36496350364963503,0,1.094890510948905,1.094890510948905,0,0,0.36496350364963503
E00126198,372,363,0,0,4,0,0,0,2,0,3,0,0,97.58064516129032,0,0,1.0752688172043012,0,0,0,0.5376344086021506,0,0.8064516129032258,0,0
E00126336,320,271,0,5,10,5,12,4,9,1,0,3,0,84.6875,0,1.5625,3.125,1.5625,3.75,1.25,2.8125,0.3125,0,0.9375,0
E00126337,459,392,0,1,1,5,4,4,21,8,6,17,0,85.40305010893246,0,0.2178649237472767,0.2178649237472767,1.0893246187363834,0.8714596949891068,0.8714596949891068,4.57516339869281,1.7429193899782136,1.3071895424836601,3.7037037037037033,0
E00126338,522,411,1,1,1,3,2,4,62,12,12,11,2,78.73563218390804,0.19157088122605362,0.19157088122605362,0.19157088122605362,0.5747126436781609,0.38314176245210724,0.7662835249042145,11.877394636015326,2.2988505747126435,2.2988505747126435,2.10727969348659,0.38314176245210724
E00126349,337,296,0,1,3,11,4,5,5,8,2,2,0,87.83382789317507,0,0.2967359050445104,0.8902077151335311,3.2640949554896146,1.1869436201780417,1.483679525222552,1.483679525222552,2.3738872403560833,0.5934718100890208,0.5934718100890208,0
E00126353,348,263,0,3,14,18,11,13,15,2,1,5,3,75.57471264367817,0,0.8620689655172413,4.022988505747127,5.172413793103448,3.1609195402298855,3.7356321839080464,4.310344827586207,0.5747126436781609,0.28735632183908044,1.4367816091954022,0.8620689655172413
E00126335,355,309,0,0,2,4,8,7,19,1,1,4,0,87.04225352112675,0,0,0.5633802816901409,1.1267605633802817,2.2535211267605635,1.971830985915493,5.352112676056338,0.28169014084507044,0.28169014084507044,1.1267605633802817,0
E00126340,288,256,0,2,0,3,3,2,7,0,1,5,9,88.88888888888889,0,0.6944444444444444,0,1.0416666666666665,1.0416666666666665,0.6944444444444444,2.430555555555556,0,0.3472222222222222,1.7361111111111112,3.125
E00126341,253,244,0,3,3,1,0,1,1,0,0,0,0,96.44268774703558,0,1.185770750988142,1.185770750988142,0.3952569169960474,0,0.3952569169960474,0.3952569169960474,0,0,0,0
E00126342,331,286,0,0,2,5,5,8,17,2,4,2,0,86.404833836858,0,0,0.6042296072507553,1.5105740181268883,1.5105740181268883,2.416918429003021,5.13595166163142,0.6042296072507553,1.2084592145015105,0.6042296072507553,0
E00126343,357,313,1,1,0,3,0,3,9,9,12,0,6,87.6750700280112,0.2801120448179272,0.2801120448179272,0,0.8403361344537815,0,0.8403361344537815,2.5210084033613445,2.5210084033613445,3.361344537815126,0,1.680672268907563
E00126339,304,300,0,2,0,0,2,0,0,0,0,0,0,98.68421052631578,0,0.6578947368421052,0,0,0.6578947368421052,0,0,0,0,0,0
